DT,prcp,dwpt,pres,temp,rhum,wdir,wspd
2023-04-04 08:00:00,0.0,21.2,1002.6,23.3,88.0,150.0,20.5
2023-04-04 09:00:00,0.0,21.2,1002.0,23.3,88.0,160.0,9.4
2023-04-04 10:00:00,0.0,21.1,1001.6,22.8,90.0,130.0,14.8
2023-04-04 11:00:00,0.0,21.2,1001.8,22.2,94.0,140.0,11.2
2023-04-04 12:00:00,0.0,21.2,1001.8,22.2,94.0,140.0,11.2
2023-04-04 13:00:00,0.0,21.1,1002.9,22.8,90.0,150.0,18.4
2023-04-04 14:00:00,0.0,20.7,1002.7,25.0,77.0,150.0,22.3
2023-04-04 15:00:00,0.0,20.5,1002.4,27.2,67.0,150.0,22.3
2023-04-04 16:00:00,0.0,20.5,1002.4,27.2,67.0,150.0,31.7
2023-04-04 17:00:00,0.0,20.1,1002.1,28.3,61.0,160.0,25.9
2023-04-04 18:00:00,0.0,20.0,1001.6,29.4,57.0,170.0,22.3
2023-04-04 19:00:00,0.0,20.6,1000.4,30.0,57.0,150.0,29.5
2023-04-04 20:00:00,0.0,20.6,999.9,30.0,57.0,170.0,16.6
2023-04-04 21:00:00,0.0,20.6,999.9,30.0,57.0,170.0,16.6
2023-04-04 22:00:00,0.0,20.6,999.1,31.7,52.0,190.0,16.6
2023-04-04 23:00:00,0.0,20.5,999.4,30.6,55.0,140.0,14.8
2023-04-05 00:00:00,0.0,22.8,1000.3,28.3,72.0,130.0,20.5
2023-04-05 01:00:00,0.0,22.8,1002.2,26.7,79.0,150.0,13.0
2023-04-05 02:00:00,0.0,22.8,1002.8,26.1,82.0,130.0,16.6
2023-04-05 03:00:00,0.0,22.8,1002.8,26.1,82.0,130.0,16.6
2023-04-05 04:00:00,0.0,22.9,1002.5,25.0,88.0,120.0,20.5
2023-04-05 05:00:00,0.0,22.9,1002.5,25.0,88.0,120.0,20.5
2023-04-05 06:00:00,0.0,22.2,1002.4,23.9,90.0,130.0,24.1
2023-04-05 07:00:00,0.0,22.2,1003.2,23.9,90.0,110.0,13.0
2023-04-05 08:00:00,0.0,21.8,1004.1,23.9,88.0,140.0,13.0
2023-04-05 09:00:00,0.0,21.8,1004.1,23.9,88.0,140.0,13.0
2023-04-05 10:00:00,0.0,21.8,1004.1,23.9,88.0,140.0,9.4
2023-04-05 11:00:00,0.0,21.8,1004.7,23.9,88.0,90.0,16.6
2023-04-05 12:00:00,0.0,21.8,1004.7,23.9,88.0,90.0,16.6
2023-04-05 13:00:00,0.0,21.7,1006.5,24.4,85.0,320.0,16.6
2023-04-05 14:00:00,0.0,9.4,1010.9,19.4,58.0,10.0,24.1
2023-04-05 15:00:00,0.5,3.9,1012.0,21.1,36.0,30.0,16.6
2023-04-05 16:00:00,1.7,-2.4,1012.8,23.3,18.0,20.0,18.4
2023-04-05 17:00:00,0.0,-2.4,1012.8,23.3,18.0,20.0,18.4
2023-04-05 18:00:00,0.0,-2.4,1013.3,23.3,18.0,30.0,29.5
2023-04-05 19:00:00,0.0,-1.3,1013.3,22.8,20.0,10.0,25.9
2023-04-05 20:00:00,0.0,-0.4,1012.5,23.9,20.0,30.0,27.7
2023-04-05 21:00:00,0.0,0.2,1012.0,23.9,21.0,10.0,22.3
2023-04-05 22:00:00,0.0,0.2,1012.0,23.9,21.0,10.0,22.3
2023-04-05 23:00:00,0.0,0.9,1012.1,23.9,22.0,30.0,29.5
2023-04-06 00:00:00,0.0,-0.3,1014.1,21.7,23.0,60.0,22.3
2023-04-06 01:00:00,0.0,-0.8,1015.3,21.1,23.0,50.0,24.1
2023-04-06 02:00:00,0.0,-0.8,1015.3,21.1,23.0,50.0,24.1
2023-04-06 03:00:00,0.0,0.0,1016.7,18.9,28.0,50.0,22.3
2023-04-06 04:00:00,0.0,0.0,1016.8,18.9,28.0,30.0,20.5
2023-04-06 05:00:00,0.0,0.0,1016.7,18.9,28.0,30.0,20.5
2023-04-06 06:00:00,0.0,6.2,1016.7,13.3,62.0,40.0,29.5
2023-04-06 07:00:00,3.6,7.7,1017.6,13.3,69.0,80.0,13.0
2023-04-06 08:00:00,0.0,6.2,1017.3,13.3,62.0,40.0,16.6
2023-04-06 09:00:00,0.0,7.3,1016.5,12.8,69.0,30.0,14.8
2023-04-06 10:00:00,0.0,7.3,1016.5,12.8,69.0,30.0,14.8
2023-04-06 11:00:00,0.0,8.3,1017.5,11.1,83.0,30.0,20.5
2023-04-06 12:00:00,1.5,7.8,1018.0,11.1,80.0,20.0,9.4
2023-04-06 13:00:00,1.0,8.3,1019.8,10.0,89.0,40.0,11.2
2023-04-06 14:00:00,4.8,8.3,1020.7,10.0,89.0,350.0,13.0
2023-04-06 15:00:00,9.4,7.8,1020.6,10.0,86.0,360.0,24.1
2023-04-06 16:00:00,6.1,8.4,1020.2,10.6,86.0,10.0,24.1
2023-04-06 17:00:00,0.0,8.4,1020.2,10.6,86.0,10.0,24.1
2023-04-06 18:00:00,0.0,9.4,1019.9,12.8,80.0,10.0,18.4
2023-04-06 19:00:00,0.0,9.4,1019.9,12.8,80.0,10.0,18.4
2023-04-06 20:00:00,0.0,9.9,1019.0,12.2,86.0,20.0,14.8
2023-04-06 21:00:00,0.0,9.9,1019.0,12.2,86.0,20.0,14.8
2023-04-06 22:00:00,0.0,10.6,1018.5,12.2,90.0,10.0,18.4
2023-04-06 23:00:00,0.1,10.6,1019.2,12.2,90.0,20.0,14.8
2023-04-07 00:00:00,0.3,9.9,1019.2,12.2,86.0,30.0,16.6
2023-04-07 01:00:00,0.0,9.4,1020.2,12.2,83.0,20.0,14.8
2023-04-07 02:00:00,0.0,9.4,1020.2,12.2,83.0,20.0,14.8
2023-04-07 03:00:00,0.0,9.4,1020.0,12.2,83.0,30.0,20.5
2023-04-07 04:00:00,0.0,9.4,1020.1,12.2,83.0,30.0,14.8
2023-04-07 05:00:00,1.1,9.9,1021.0,11.7,86.0,10.0,16.6
2023-04-07 06:00:00,0.0,0.2,1020.6,11.7,45.0,10.0,16.6
2023-04-07 07:00:00,0.3,-0.5,1020.6,11.7,43.0,10.0,16.6
2023-04-07 08:00:00,0.5,-0.5,1019.3,11.7,43.0,10.0,16.6
2023-04-07 09:00:00,0.0,-1.1,1019.6,11.7,41.0,20.0,16.6
2023-04-07 10:00:00,4.9,-1.8,1020.2,11.7,39.0,30.0,18.4
2023-04-07 11:00:00,0.0,-1.8,1020.5,11.7,39.0,30.0,16.6
2023-04-07 12:00:00,0.0,-2.2,1020.5,11.7,38.0,30.0,16.6
2023-04-07 13:00:00,0.2,-0.5,1021.6,11.1,43.0,20.0,18.4
2023-04-07 14:00:00,0.3,-1.0,1021.4,11.7,43.0,10.0,18.4
2023-04-07 15:00:00,0.3,-1.1,1021.2,12.2,41.0,20.0,22.3
2023-04-07 16:00:00,0.5,-2.1,1021.1,12.2,37.0,30.0,22.3
2023-04-07 17:00:00,0.3,-2.1,1021.1,12.2,37.0,30.0,22.3
2023-04-07 18:00:00,0.0,-2.2,1021.6,11.7,38.0,30.0,16.6
2023-04-07 19:00:00,0.6,-2.9,1020.3,11.7,36.0,30.0,13.0
2023-04-07 20:00:00,6.4,-2.2,1019.4,12.2,38.0,20.0,18.4
2023-04-07 21:00:00,0.5,-2.1,1019.4,12.2,37.0,20.0,18.4
2023-04-07 22:00:00,0.3,-2.3,1018.6,12.8,35.0,20.0,16.6
2023-04-07 23:00:00,0.0,-2.2,1018.4,13.3,34.0,20.0,14.8
2023-04-08 00:00:00,0.0,-2.2,1019.0,13.3,34.0,20.0,7.6
2023-04-08 01:00:00,0.3,-2.2,1018.9,13.3,34.0,0.0,0.0
2023-04-08 02:00:00,0.3,0.0,1019.2,13.3,40.0,10.0,7.6
2023-04-08 03:00:00,0.0,-0.7,1020.2,13.3,38.0,30.0,13.0
2023-04-08 04:00:00,0.0,-0.7,1020.2,13.3,38.0,30.0,13.0
2023-04-08 05:00:00,0.0,-1.2,1020.5,12.8,38.0,30.0,11.2
2023-04-08 06:00:00,0.0,-1.5,1020.5,12.8,37.0,30.0,11.2
2023-04-08 07:00:00,0.3,-1.5,1019.8,12.8,37.0,70.0,7.6
2023-04-08 08:00:00,0.0,-1.5,1019.2,12.8,37.0,30.0,7.6
2023-04-08 09:00:00,0.0,-1.5,1018.8,12.8,37.0,360.0,9.4
2023-04-08 10:00:00,0.0,-1.5,1018.8,12.8,37.0,30.0,5.4
2023-04-08 11:00:00,0.0,-1.5,1020.1,12.8,37.0,10.0,9.4
2023-04-08 12:00:00,0.0,-1.5,1020.1,12.8,37.0,10.0,9.4
2023-04-08 13:00:00,0.0,-1.5,1021.3,13.9,37.0,340.0,5.4
2023-04-08 14:00:00,0.0,-1.7,1021.1,15.6,34.0,10.0,9.4
2023-04-08 15:00:00,0.0,-1.5,1020.9,18.9,31.0,10.0,9.4
2023-04-08 16:00:00,0.0,-1.0,1020.7,20.6,26.0,20.0,11.2
2023-04-08 17:00:00,0.0,-0.7,1020.7,20.6,24.0,17.0,11.2
2023-04-08 18:00:00,0.0,-1.3,1019.0,23.3,20.0,8.0,9.4
2023-04-08 19:00:00,0.0,-1.6,1018.3,23.3,19.0,90.0,9.4
2023-04-08 20:00:00,0.0,-1.6,1017.7,22.8,19.0,90.0,5.4
2023-04-08 21:00:00,0.0,-1.3,1017.7,22.8,20.0,80.0,5.4
2023-04-08 22:00:00,0.0,-1.3,1016.8,22.8,20.0,80.0,13.0
2023-04-08 23:00:00,0.0,-1.3,1017.0,21.7,20.0,90.0,14.8
2023-04-09 00:00:00,0.0,-2.3,1017.0,21.7,20.0,90.0,14.8
2023-04-09 01:00:00,0.0,-2.3,1018.5,17.2,23.0,80.0,13.0
2023-04-09 02:00:00,0.0,-0.1,1018.5,17.2,31.0,80.0,13.0
2023-04-09 03:00:00,0.0,0.2,1019.8,15.6,34.0,70.0,14.8
2023-04-09 04:00:00,0.0,-0.6,1019.8,15.6,33.0,70.0,14.8
2023-04-09 05:00:00,0.0,-0.6,1019.8,15.0,33.0,50.0,14.8
2023-04-09 06:00:00,0.0,-1.2,1019.4,15.0,33.0,30.0,11.2
2023-04-09 07:00:00,0.0,-1.6,1019.4,15.0,32.0,30.0,11.2
2023-04-09 08:00:00,0.0,-2.1,1018.9,14.4,32.0,50.0,9.4
2023-04-09 09:00:00,0.0,-1.7,1018.9,14.4,33.0,80.0,13.0
2023-04-09 10:00:00,0.0,-1.7,1019.5,14.4,33.0,30.0,7.6
2023-04-09 11:00:00,0.0,-1.7,1019.5,14.4,33.0,30.0,7.6
2023-04-09 12:00:00,0.0,-1.7,1021.4,14.4,33.0,40.0,9.4
2023-04-09 13:00:00,0.0,-1.7,1022.2,15.0,33.0,40.0,5.4
2023-04-09 14:00:00,0.0,-1.6,1022.4,16.1,32.0,0.0,0.0
2023-04-09 15:00:00,0.0,-1.5,1022.3,16.7,30.0,80.0,5.4
2023-04-09 16:00:00,0.0,-1.9,1022.3,16.7,28.0,80.0,5.4
2023-04-09 17:00:00,0.0,-1.0,1021.9,19.4,27.0,0.0,5.4
2023-04-09 18:00:00,0.0,-1.3,1020.4,21.1,23.0,78.0,7.6
2023-04-09 19:00:00,0.0,-0.8,1020.4,21.1,23.0,76.0,7.6
2023-04-09 20:00:00,0.0,-1.5,1019.9,21.1,22.0,110.0,5.4
2023-04-09 21:00:00,0.0,-2.1,1019.9,21.1,21.0,110.0,5.4
2023-04-09 22:00:00,0.0,-1.8,1019.0,21.7,20.0,80.0,9.4
2023-04-09 23:00:00,0.0,-2.3,1019.0,21.7,20.0,80.0,9.4
2023-04-10 00:00:00,0.0,-2.1,1019.3,20.0,21.0,100.0,9.4
2023-04-10 01:00:00,0.0,-2.4,1019.3,20.0,22.0,100.0,9.4
2023-04-10 02:00:00,0.0,16.0,1019.7,20.6,75.0,100.0,5.4
2023-04-10 03:00:00,0.0,15.6,1020.6,20.0,76.0,60.0,5.4
2023-04-10 04:00:00,0.0,15.7,1021.0,19.4,79.0,70.0,11.2
2023-04-10 05:00:00,0.0,15.7,1021.0,19.4,79.0,70.0,11.2
2023-04-10 06:00:00,0.0,15.6,1021.0,18.9,81.0,80.0,7.6
2023-04-10 07:00:00,0.0,15.6,1021.0,18.9,81.0,80.0,7.6
2023-04-10 08:00:00,0.0,15.1,1020.4,17.8,84.0,60.0,5.4
2023-04-10 09:00:00,0.0,15.1,1020.4,17.8,84.0,60.0,5.4
2023-04-10 10:00:00,0.0,15.0,1020.4,17.2,87.0,80.0,7.6
2023-04-10 11:00:00,0.0,15.6,1021.6,17.8,87.0,10.0,5.4
2023-04-10 12:00:00,0.0,15.6,1021.6,17.8,87.0,10.0,5.4
2023-04-10 13:00:00,0.0,16.1,1022.2,18.3,87.0,70.0,9.4
2023-04-10 14:00:00,0.0,16.6,1023.1,18.3,90.0,80.0,5.4
2023-04-10 15:00:00,0.0,16.6,1023.1,18.3,90.0,80.0,5.4
2023-04-10 16:00:00,0.0,16.1,1024.0,18.9,84.0,50.0,7.6
2023-04-10 17:00:00,0.0,16.0,1023.0,20.6,75.0,70.0,9.4
2023-04-10 18:00:00,0.0,16.1,1022.7,21.1,73.0,80.0,5.4
2023-04-10 19:00:00,0.0,16.7,1022.2,21.1,76.0,0.0,0.0
2023-04-10 20:00:00,0.0,16.7,1022.2,21.1,76.0,0.0,0.0
2023-04-10 21:00:00,0.0,16.1,1021.7,21.1,73.0,0.0,0.0
2023-04-10 22:00:00,0.0,15.6,1021.0,22.8,64.0,70.0,13.0
2023-04-10 23:00:00,0.0,15.5,1020.7,22.2,66.0,90.0,13.0
2023-04-11 00:00:00,0.0,15.6,1020.6,20.6,73.0,100.0,7.6
2023-04-11 01:00:00,0.0,15.6,1020.6,20.6,73.0,100.0,7.6
2023-04-11 02:00:00,0.0,15.1,1022.1,19.4,76.0,60.0,7.6
2023-04-11 03:00:00,0.0,15.0,1022.4,18.3,81.0,70.0,5.4
2023-04-11 04:00:00,0.0,14.5,1022.4,15.6,93.0,0.0,0.0
2023-04-11 05:00:00,0.0,14.5,1022.7,17.2,84.0,70.0,9.4
2023-04-11 06:00:00,0.0,14.5,1022.8,16.1,90.0,60.0,7.6
2023-04-11 07:00:00,0.0,14.5,1022.8,16.1,90.0,60.0,7.6
2023-04-11 08:00:00,0.0,13.3,1022.2,14.4,93.0,0.0,0.0
2023-04-11 09:00:00,0.0,13.9,1022.0,15.0,93.0,0.0,0.0
2023-04-11 10:00:00,0.0,13.3,1021.9,13.9,96.0,0.0,0.0
2023-04-11 11:00:00,0.0,13.3,1021.9,13.9,96.0,0.0,0.0
2023-04-11 12:00:00,0.0,13.9,1022.6,15.0,93.0,30.0,5.4
2023-04-11 13:00:00,0.0,14.3,1022.6,16.7,86.0,30.0,7.6
2023-04-11 14:00:00,0.0,14.0,1022.9,19.4,71.0,20.0,11.2
2023-04-11 15:00:00,0.0,14.0,1022.9,21.1,64.0,20.0,9.4
2023-04-11 16:00:00,0.0,14.0,1022.9,21.1,64.0,20.0,9.4
2023-04-11 17:00:00,0.0,12.9,1022.0,23.3,52.0,70.0,18.4
2023-04-11 18:00:00,0.0,13.3,1021.1,24.4,50.0,70.0,20.5
2023-04-11 19:00:00,0.0,12.9,1020.4,25.0,47.0,70.0,20.5
2023-04-11 20:00:00,0.0,12.9,1020.4,25.0,47.0,90.0,20.5
2023-04-11 21:00:00,0.0,10.5,1019.2,25.0,40.0,70.0,22.3
2023-04-11 22:00:00,0.0,10.7,1018.7,24.4,42.0,80.0,16.6
2023-04-11 23:00:00,0.0,10.0,1018.6,23.3,43.0,90.0,18.4
2023-04-12 00:00:00,0.0,9.9,1018.5,21.7,47.0,90.0,13.0
2023-04-12 01:00:00,0.0,9.9,1018.5,21.7,47.0,90.0,13.0
2023-04-12 02:00:00,0.0,10.7,1019.6,19.4,57.0,80.0,9.4
2023-04-12 03:00:00,0.0,10.6,1019.9,18.3,61.0,70.0,7.6
2023-04-12 04:00:00,0.0,11.2,1020.1,14.4,81.0,0.0,0.0
2023-04-12 05:00:00,0.0,11.2,1020.2,14.4,81.0,0.0,0.0
2023-04-12 06:00:00,0.0,11.2,1020.2,14.4,81.0,0.0,0.0
2023-04-12 07:00:00,0.0,11.2,1019.4,13.3,87.0,0.0,0.0
2023-04-12 08:00:00,0.0,10.6,1018.4,12.2,90.0,0.0,0.0
2023-04-12 09:00:00,0.0,10.7,1018.1,12.8,87.0,0.0,0.0
2023-04-12 10:00:00,0.0,10.6,1017.9,11.7,93.0,330.0,5.4
2023-04-12 11:00:00,0.0,10.6,1017.9,11.7,93.0,330.0,5.4
2023-04-12 12:00:00,0.0,11.1,1018.0,13.9,83.0,10.0,11.2
2023-04-12 13:00:00,0.0,12.1,1018.1,17.2,72.0,0.0,0.0
2023-04-12 14:00:00,0.0,12.7,1018.3,20.0,63.0,80.0,5.4
2023-04-12 15:00:00,0.0,12.7,1018.3,20.0,63.0,80.0,5.4
2023-04-12 16:00:00,0.0,11.8,1017.6,22.8,50.0,90.0,7.6
2023-04-12 17:00:00,0.0,11.0,1016.6,24.4,43.0,90.0,11.2
2023-04-12 18:00:00,0.0,10.5,1015.5,25.0,40.0,100.0,11.2
2023-04-12 19:00:00,0.0,9.4,1014.4,25.6,36.0,40.0,11.2
2023-04-12 20:00:00,0.0,9.4,1014.4,25.6,36.0,40.0,11.2
2023-04-12 21:00:00,0.0,8.2,1012.6,26.7,31.0,90.0,7.6
2023-04-12 22:00:00,0.0,9.0,1012.0,26.1,34.0,130.0,14.8
2023-04-12 23:00:00,0.0,10.1,1012.1,25.0,39.0,110.0,14.8
2023-04-13 00:00:00,0.0,9.9,1012.0,21.7,47.0,140.0,9.4
2023-04-13 01:00:00,0.0,9.9,1012.0,21.7,47.0,140.0,9.4
2023-04-13 02:00:00,0.0,10.7,1012.1,20.0,55.0,130.0,9.4
2023-04-13 03:00:00,0.0,10.7,1012.3,17.8,63.0,110.0,5.4
2023-04-13 04:00:00,0.0,11.2,1012.2,16.7,70.0,150.0,7.6
2023-04-13 05:00:00,0.0,11.6,1011.9,16.7,72.0,0.0,0.0
2023-04-13 06:00:00,0.0,11.6,1011.9,16.7,72.0,0.0,0.0
2023-04-13 07:00:00,0.0,12.3,1011.3,14.4,87.0,0.0,0.0
2023-04-13 08:00:00,0.0,11.7,1011.1,12.8,93.0,0.0,0.0
2023-04-13 09:00:00,0.0,11.1,1011.0,12.2,93.0,0.0,0.0
2023-04-13 10:00:00,0.0,11.1,1011.0,12.2,93.0,0.0,0.0
2023-04-13 11:00:00,0.0,11.7,1011.0,12.0,93.0,0.0,0.0
2023-04-13 12:00:00,0.0,11.1,1011.3,12.2,93.0,260.0,5.4
2023-04-13 13:00:00,0.0,16.1,1011.4,16.7,96.0,160.0,11.2
2023-04-13 14:00:00,0.0,16.1,1011.4,16.7,96.0,170.0,11.2
2023-04-13 15:00:00,0.0,16.1,1011.4,16.7,96.0,170.0,11.2
2023-04-13 16:00:00,0.0,14.0,1011.2,23.3,56.0,160.0,9.4
2023-04-13 17:00:00,0.0,14.0,1009.7,23.3,56.0,130.0,9.4
2023-04-13 18:00:00,0.0,12.9,1008.8,25.0,47.0,130.0,9.4
2023-04-13 19:00:00,0.0,12.7,1007.7,26.7,42.0,140.0,18.4
2023-04-13 20:00:00,0.0,12.7,1007.7,26.7,42.0,140.0,18.4
2023-04-13 21:00:00,0.0,9.5,1006.0,26.7,34.0,140.0,16.6
2023-04-13 22:00:00,0.0,9.0,1005.8,25.6,35.0,120.0,16.6
2023-04-13 23:00:00,0.0,10.7,1005.6,26.1,38.0,120.0,16.6
2023-04-14 00:00:00,0.0,10.7,1006.0,23.3,45.0,140.0,7.6
2023-04-14 01:00:00,0.0,10.7,1006.0,23.3,45.0,140.0,7.6
2023-04-14 02:00:00,0.0,12.8,1006.9,21.1,59.0,150.0,16.6
2023-04-14 03:00:00,0.0,13.2,1007.6,20.0,65.0,150.0,13.0
2023-04-14 04:00:00,0.0,13.3,1007.7,18.9,70.0,160.0,9.4
2023-04-14 05:00:00,0.0,13.3,1007.7,18.9,70.0,160.0,9.4
2023-04-14 06:00:00,0.0,14.5,1007.0,17.2,84.0,110.0,7.6
2023-04-14 07:00:00,0.0,14.3,1006.8,16.7,86.0,120.0,5.4
2023-04-14 08:00:00,0.0,14.3,1006.8,16.7,86.0,120.0,5.4
2023-04-14 09:00:00,0.0,16.1,1006.1,17.8,90.0,90.0,5.4
2023-04-14 10:00:00,0.0,16.1,1006.1,17.8,90.0,90.0,5.4
2023-04-14 11:00:00,0.0,16.7,1005.7,17.8,93.0,120.0,5.4
2023-04-14 12:00:00,0.0,16.6,1006.4,18.3,90.0,140.0,5.4
2023-04-14 13:00:00,0.0,17.7,1006.7,18.9,93.0,140.0,7.6
2023-04-14 14:00:00,0.0,17.7,1006.7,18.9,93.0,140.0,7.6
2023-04-14 15:00:00,0.0,19.4,1007.0,21.1,90.0,190.0,14.8
2023-04-14 16:00:00,0.0,19.4,1006.9,22.8,81.0,180.0,18.4
2023-04-14 17:00:00,0.0,19.5,1006.7,23.3,79.0,200.0,14.8
2023-04-14 18:00:00,0.0,19.5,1006.7,23.3,79.0,200.0,14.8
2023-04-14 19:00:00,0.0,19.4,1006.0,25.0,71.0,200.0,9.4
2023-04-14 20:00:00,0.0,20.1,1005.2,27.2,65.0,160.0,14.8
2023-04-14 21:00:00,0.0,19.3,1004.1,27.8,60.0,140.0,18.4
2023-04-14 22:00:00,0.0,20.1,1004.2,27.8,63.0,140.0,16.6
2023-04-14 23:00:00,0.0,20.1,1004.0,26.7,67.0,140.0,9.4
2023-04-15 00:00:00,0.0,20.1,1004.0,26.7,67.0,140.0,9.4
2023-04-15 01:00:00,0.0,21.1,1004.9,25.0,79.0,120.0,14.8
2023-04-15 02:00:00,0.0,21.1,1004.9,25.0,79.0,120.0,14.8
2023-04-15 03:00:00,0.0,21.2,1006.6,23.3,88.0,140.0,16.6
2023-04-15 04:00:00,0.0,21.2,1006.6,23.3,88.0,140.0,16.6
2023-04-15 05:00:00,0.0,21.1,1006.9,22.8,90.0,80.0,7.6
2023-04-15 06:00:00,0.0,16.0,1009.1,20.6,75.0,310.0,11.2
2023-04-15 07:00:00,0.0,15.6,1009.1,17.8,87.0,110.0,9.4
2023-04-15 08:00:00,1.0,16.1,1006.9,18.3,87.0,110.0,9.4
2023-04-15 09:00:00,0.5,16.1,1006.9,18.3,87.0,110.0,9.4
2023-04-15 10:00:00,0.0,16.7,1007.2,18.9,87.0,120.0,9.4
2023-04-15 11:00:00,0.0,17.2,1007.8,19.4,87.0,0.0,0.0
2023-04-15 12:00:00,0.0,18.2,1008.8,19.4,93.0,150.0,7.6
2023-04-15 13:00:00,0.0,18.9,1009.9,20.6,90.0,30.0,5.4
2023-04-15 14:00:00,0.0,19.9,1010.2,22.2,87.0,0.0,0.0
2023-04-15 15:00:00,0.0,19.9,1010.2,22.2,87.0,0.0,0.0
2023-04-15 16:00:00,0.0,21.0,1010.2,26.7,71.0,260.0,7.6
2023-04-15 17:00:00,0.0,20.6,1009.6,28.9,61.0,260.0,5.4
2023-04-15 18:00:00,0.0,19.0,1009.0,30.6,50.0,350.0,14.8
2023-04-15 19:00:00,0.0,19.0,1009.0,30.6,50.0,350.0,14.8
2023-04-15 20:00:00,0.0,15.8,1008.0,33.3,35.0,320.0,13.0
2023-04-15 21:00:00,0.0,15.8,1007.7,34.4,33.0,320.0,9.4
2023-04-15 22:00:00,0.0,12.9,1007.6,33.3,29.0,50.0,9.4
2023-04-15 23:00:00,0.0,5.8,1008.2,33.3,18.0,50.0,9.4
2023-04-16 00:00:00,0.0,5.8,1008.2,33.3,18.0,20.0,22.3
2023-04-16 01:00:00,0.0,3.7,1011.2,28.9,20.0,30.0,16.6
2023-04-16 02:00:00,0.0,5.0,1013.6,26.7,25.0,60.0,13.0
2023-04-16 03:00:00,0.0,7.9,1014.8,24.4,35.0,40.0,11.2
2023-04-16 04:00:00,0.0,6.6,1015.1,23.9,33.0,30.0,14.8
2023-04-16 05:00:00,0.0,6.6,1015.1,23.9,33.0,30.0,14.8
2023-04-16 06:00:00,0.0,7.3,1016.8,21.1,41.0,50.0,14.8
2023-04-16 07:00:00,0.0,7.4,1017.1,20.0,44.0,30.0,13.0
2023-04-16 08:00:00,0.0,6.8,1017.6,19.4,44.0,30.0,18.4
2023-04-16 09:00:00,0.0,6.2,1018.4,18.3,45.0,30.0,18.4
2023-04-16 10:00:00,0.0,6.2,1018.4,18.3,45.0,30.0,18.4
2023-04-16 11:00:00,0.0,6.2,1020.3,16.1,52.0,40.0,20.5
2023-04-16 12:00:00,0.0,6.2,1022.3,16.1,52.0,40.0,13.0
2023-04-16 13:00:00,0.0,3.8,1023.5,17.2,41.0,50.0,18.4
2023-04-16 14:00:00,0.0,3.4,1025.1,18.3,37.0,40.0,22.3
2023-04-16 15:00:00,0.0,3.4,1025.1,18.3,37.0,40.0,22.3
2023-04-16 16:00:00,0.0,3.8,1024.5,21.1,32.0,50.0,18.4
2023-04-16 17:00:00,0.0,2.3,1024.1,22.8,26.0,20.0,16.6
2023-04-16 18:00:00,0.0,2.1,1023.3,23.9,24.0,50.0,14.8
2023-04-16 19:00:00,0.0,2.1,1023.3,23.9,24.0,50.0,14.8
2023-04-16 20:00:00,0.0,3.0,1021.7,25.0,24.0,70.0,9.4
2023-04-16 21:00:00,0.0,3.1,1021.3,24.4,25.0,50.0,11.2
2023-04-16 22:00:00,0.0,3.1,1020.8,24.4,25.0,130.0,16.6
2023-04-16 23:00:00,0.0,2.7,1020.5,23.3,26.0,90.0,16.6
2023-04-17 00:00:00,0.0,2.7,1020.5,23.3,26.0,90.0,16.6
2023-04-17 01:00:00,0.0,4.3,1020.8,19.4,37.0,90.0,7.6
2023-04-17 02:00:00,0.0,5.2,1021.5,18.3,42.0,90.0,7.6
2023-04-17 03:00:00,0.0,6.2,1021.4,16.1,52.0,0.0,0.0
2023-04-17 04:00:00,0.0,7.9,1021.6,13.9,67.0,140.0,5.4
2023-04-17 05:00:00,0.0,7.9,1021.6,13.9,67.0,140.0,5.4
2023-04-17 06:00:00,0.0,7.3,1020.4,13.3,67.0,0.0,0.0
2023-04-17 07:00:00,0.0,7.3,1019.6,12.2,72.0,0.0,0.0
2023-04-17 08:00:00,0.0,6.6,1018.9,11.1,74.0,0.0,0.0
2023-04-17 09:00:00,0.0,6.6,1018.8,11.7,71.0,20.0,5.4
2023-04-17 10:00:00,0.0,6.6,1018.8,11.7,71.0,20.0,5.4
2023-04-17 11:00:00,0.0,6.2,1019.3,10.0,77.0,0.0,0.0
2023-04-17 12:00:00,0.0,6.2,1019.3,10.0,77.0,0.0,0.0
2023-04-17 13:00:00,0.0,7.1,1020.5,15.6,57.0,110.0,7.6
2023-04-17 14:00:00,0.0,7.1,1020.5,15.6,57.0,110.0,7.6
2023-04-17 15:00:00,0.0,5.2,1020.5,21.7,34.0,130.0,24.1
2023-04-17 16:00:00,0.0,4.3,1020.5,23.3,29.0,110.0,14.8
2023-04-17 17:00:00,0.0,3.1,1019.3,24.4,25.0,120.0,22.3
2023-04-17 18:00:00,0.0,3.5,1017.8,25.6,24.0,140.0,24.1
2023-04-17 19:00:00,0.0,3.5,1017.8,25.6,24.0,140.0,24.1
2023-04-17 20:00:00,0.0,5.5,1015.0,27.2,25.0,140.0,22.3
2023-04-17 21:00:00,0.0,7.1,1013.6,27.2,28.0,120.0,24.1
2023-04-17 22:00:00,0.0,9.1,1013.0,26.7,33.0,120.0,27.7
2023-04-17 23:00:00,0.0,10.1,1013.1,25.0,39.0,130.0,25.9
2023-04-18 00:00:00,0.0,11.2,1013.1,22.8,48.0,140.0,22.3
2023-04-18 01:00:00,0.0,11.2,1013.1,22.8,48.0,140.0,22.3
