DT,pres,dwpt,prcp,rhum,wspd,wdir,temp
2023-02-15 07:00:00,1008.0,1.6,0.0,56.0,0.0,0.0,10.0
2023-02-15 08:00:00,1007.9,3.4,0.0,61.0,5.4,10.0,10.6
2023-02-15 09:00:00,1007.4,5.1,0.0,64.0,0.0,0.0,11.7
2023-02-15 10:00:00,1007.4,5.1,0.0,64.0,0.0,0.0,11.7
2023-02-15 11:00:00,1007.0,11.1,0.0,83.0,7.6,80.0,13.9
2023-02-15 12:00:00,1007.7,13.9,0.0,100.0,7.6,360.0,13.9
2023-02-15 13:00:00,1007.7,15.6,0.0,100.0,9.4,110.0,15.6
2023-02-15 14:00:00,1007.7,15.6,0.0,100.0,9.4,110.0,15.6
2023-02-15 15:00:00,1009.0,16.1,0.0,100.0,5.4,60.0,16.1
2023-02-15 16:00:00,1008.2,18.3,0.0,84.0,7.6,140.0,21.1
2023-02-15 17:00:00,1007.0,17.7,0.0,71.0,22.3,170.0,23.3
2023-02-15 18:00:00,1005.9,17.9,0.0,67.0,20.5,150.0,24.4
2023-02-15 19:00:00,1004.5,17.8,0.0,58.0,16.6,150.0,26.7
2023-02-15 20:00:00,1004.5,17.8,0.0,58.0,16.6,150.0,26.7
2023-02-15 21:00:00,1002.6,17.9,0.0,55.0,16.6,160.0,27.8
2023-02-15 22:00:00,1002.7,17.2,0.0,51.0,16.6,150.0,28.3
2023-02-15 23:00:00,1002.5,17.2,0.0,56.0,16.6,120.0,26.7
2023-02-16 00:00:00,1003.2,17.2,0.0,62.0,11.2,100.0,25.0
2023-02-16 01:00:00,1003.2,17.2,0.0,62.0,11.2,100.0,25.0
2023-02-16 02:00:00,1004.7,19.9,0.0,87.0,16.6,120.0,22.2
2023-02-16 03:00:00,1004.7,19.9,0.0,87.0,16.6,120.0,22.2
2023-02-16 04:00:00,1005.4,19.9,0.0,93.0,14.8,120.0,21.1
2023-02-16 05:00:00,1005.4,19.9,0.0,93.0,14.8,120.0,21.1
2023-02-16 06:00:00,1006.3,19.9,0.0,93.0,7.6,140.0,21.1
2023-02-16 07:00:00,1006.3,19.9,0.0,93.0,7.6,140.0,21.1
2023-02-16 08:00:00,1009.1,8.8,0.2,62.0,22.3,20.0,16.1
2023-02-16 09:00:00,1009.9,6.2,0.3,52.0,18.4,10.0,16.1
2023-02-16 10:00:00,1010.9,6.2,0.0,52.0,18.4,10.0,15.6
2023-02-16 11:00:00,1010.9,-0.6,0.0,33.0,29.5,360.0,15.6
2023-02-16 12:00:00,1013.2,-5.9,0.0,24.0,22.3,30.0,14.4
2023-02-16 13:00:00,1014.4,-5.8,0.0,25.0,22.3,30.0,13.9
2023-02-16 14:00:00,1016.1,-3.9,0.0,30.0,31.7,20.0,13.3
2023-02-16 15:00:00,1016.1,-3.9,0.0,30.0,31.7,20.0,13.3
2023-02-16 16:00:00,1018.8,-2.2,0.0,38.0,20.5,350.0,11.7
2023-02-16 17:00:00,1019.2,-3.2,0.0,34.0,25.9,350.0,12.2
2023-02-16 18:00:00,1019.2,-4.9,0.0,30.0,24.1,360.0,12.2
2023-02-16 19:00:00,1019.2,-4.9,0.0,30.0,24.1,360.0,12.2
2023-02-16 20:00:00,1018.4,-4.8,0.0,29.0,18.4,360.0,12.8
2023-02-16 21:00:00,1018.6,-5.8,0.0,26.0,25.9,350.0,13.3
2023-02-16 22:00:00,1019.4,-5.8,0.0,26.0,20.5,360.0,13.3
2023-02-16 23:00:00,1020.4,-7.3,0.0,25.0,24.1,350.0,12.2
2023-02-17 00:00:00,1021.8,-7.7,0.0,25.0,25.9,350.0,11.7
2023-02-17 01:00:00,1021.8,-7.7,0.0,25.0,25.9,350.0,11.7
2023-02-17 02:00:00,1024.4,-7.2,0.0,29.0,16.6,340.0,10.0
2023-02-17 03:00:00,1026.1,-7.8,0.0,29.0,24.1,340.0,9.4
2023-02-17 04:00:00,1027.2,-8.3,0.0,30.0,24.1,340.0,8.3
2023-02-17 05:00:00,1027.8,-7.6,0.0,34.0,16.6,360.0,7.2
2023-02-17 06:00:00,1027.8,-7.6,0.0,34.0,16.6,360.0,7.2
2023-02-17 07:00:00,1028.5,-7.6,0.0,38.0,18.4,360.0,5.6
2023-02-17 08:00:00,1029.2,-7.2,0.0,41.0,16.6,10.0,5.0
2023-02-17 09:00:00,1029.8,-7.2,0.0,41.0,18.4,10.0,5.0
2023-02-17 10:00:00,1029.8,-7.2,0.0,41.0,18.4,10.0,5.0
2023-02-17 11:00:00,1031.3,-6.7,0.0,46.0,13.0,360.0,3.9
2023-02-17 12:00:00,1032.4,-6.7,0.0,48.0,16.6,360.0,3.3
2023-02-17 13:00:00,1032.4,-6.7,0.0,48.0,16.6,360.0,3.3
2023-02-17 14:00:00,1033.5,-6.1,0.0,50.0,18.4,10.0,3.3
2023-02-17 15:00:00,1034.6,-5.6,0.0,43.0,22.3,10.0,6.1
2023-02-17 16:00:00,1034.5,-5.7,0.0,38.0,22.3,360.0,7.8
2023-02-17 17:00:00,1034.0,-5.6,0.0,33.0,18.4,30.0,10.0
2023-02-17 18:00:00,1032.7,-5.4,0.0,31.0,18.4,30.0,11.1
2023-02-17 19:00:00,1032.7,-5.4,0.0,31.0,18.4,30.0,11.1
2023-02-17 20:00:00,1030.7,-6.9,0.0,24.0,18.4,10.0,13.3
2023-02-17 21:00:00,1030.3,-5.8,0.0,25.0,11.2,30.0,13.9
2023-02-17 22:00:00,1030.1,-6.9,0.0,23.0,14.8,360.0,13.9
2023-02-17 23:00:00,1030.4,-7.8,0.0,24.0,13.0,50.0,12.2
2023-02-18 00:00:00,1030.4,-7.8,0.0,24.0,13.0,50.0,12.2
2023-02-18 01:00:00,1031.5,-7.2,0.0,28.0,9.4,60.0,10.6
2023-02-18 02:00:00,1032.2,-6.1,0.0,34.0,9.4,80.0,8.9
2023-02-18 03:00:00,1032.3,-5.7,0.0,38.0,7.6,80.0,7.8
2023-02-18 04:00:00,1032.8,-5.1,0.0,48.0,0.0,0.0,5.0
2023-02-18 05:00:00,1032.8,-5.1,0.0,48.0,0.0,0.0,5.0
2023-02-18 06:00:00,1032.1,-4.3,0.0,55.0,0.0,0.0,3.9
2023-02-18 07:00:00,1032.1,-3.9,0.0,64.0,0.0,0.0,2.2
2023-02-18 08:00:00,1031.1,-3.9,0.0,57.0,7.6,60.0,3.9
2023-02-18 09:00:00,1030.6,-4.0,0.0,59.0,5.4,60.0,3.3
2023-02-18 10:00:00,1030.6,-4.0,0.0,59.0,5.4,60.0,3.3
2023-02-18 11:00:00,1030.5,-4.0,0.0,59.0,7.6,30.0,3.3
2023-02-18 12:00:00,1030.9,-4.3,0.0,55.0,7.6,50.0,3.9
2023-02-18 13:00:00,1030.7,-3.9,0.0,55.0,7.6,70.0,4.4
2023-02-18 14:00:00,1030.7,-3.9,0.0,55.0,7.6,70.0,4.4
2023-02-18 15:00:00,1031.2,-2.7,0.0,46.0,11.2,90.0,8.3
2023-02-18 16:00:00,1031.5,-4.4,0.0,36.0,11.2,100.0,10.0
2023-02-18 17:00:00,1031.1,-3.9,0.0,36.0,0.0,0.0,10.6
2023-02-18 18:00:00,1030.2,-3.3,0.0,35.0,7.6,0.0,11.7
2023-02-18 19:00:00,1030.2,-3.3,0.0,35.0,7.6,230.0,11.7
2023-02-18 20:00:00,1027.8,-1.1,0.0,37.0,9.4,170.0,13.3
2023-02-18 21:00:00,1025.8,0.5,0.0,40.0,7.6,170.0,13.9
2023-02-18 22:00:00,1025.1,2.2,0.0,45.0,16.6,170.0,13.9
2023-02-18 23:00:00,1024.3,2.8,0.0,47.0,5.4,190.0,13.9
2023-02-19 00:00:00,1024.3,2.8,0.0,47.0,5.4,190.0,13.9
2023-02-19 01:00:00,1025.5,3.2,0.0,56.0,0.0,0.0,11.7
2023-02-19 02:00:00,1025.5,3.2,0.0,56.0,0.0,0.0,11.7
2023-02-19 03:00:00,1025.5,4.3,0.0,73.0,7.6,110.0,8.9
2023-02-19 04:00:00,1025.8,4.4,0.0,71.0,0.0,0.0,9.4
2023-02-19 05:00:00,1025.6,5.0,0.0,71.0,7.6,130.0,10.0
2023-02-19 06:00:00,1025.2,6.7,0.0,80.0,7.6,210.0,10.0
2023-02-19 07:00:00,1025.2,6.7,0.0,80.0,7.6,210.0,10.0
2023-02-19 08:00:00,1023.9,5.6,0.0,86.0,0.0,0.0,7.8
2023-02-19 09:00:00,1023.0,6.1,0.0,89.0,0.0,0.0,7.8
2023-02-19 10:00:00,1022.7,5.7,0.0,90.0,0.0,0.0,7.2
2023-02-19 11:00:00,1022.9,6.1,0.0,89.0,0.0,0.0,7.8
2023-02-19 12:00:00,1022.9,6.1,0.0,89.0,0.0,0.0,7.8
2023-02-19 13:00:00,1023.4,6.1,0.0,89.0,0.0,0.0,7.8
2023-02-19 14:00:00,1024.0,8.4,0.0,80.0,7.6,250.0,11.7
2023-02-19 15:00:00,1024.3,8.4,0.0,80.0,13.0,240.0,11.7
2023-02-19 16:00:00,1024.3,11.2,0.0,75.0,13.0,240.0,15.6
2023-02-19 17:00:00,1023.7,11.0,0.0,67.0,11.2,240.0,17.2
2023-02-19 18:00:00,1021.9,9.0,0.0,46.0,9.4,190.0,21.1
2023-02-19 19:00:00,1020.2,8.5,0.0,40.0,16.6,170.0,22.8
2023-02-19 20:00:00,1019.7,8.2,0.0,38.0,18.4,200.0,23.3
2023-02-19 21:00:00,1019.7,8.2,0.0,38.0,18.4,200.0,23.3
2023-02-19 22:00:00,1018.5,9.9,0.0,40.0,0.0,0.0,24.4
2023-02-19 23:00:00,1018.5,10.7,0.0,45.0,9.4,0.0,23.3
2023-02-20 00:00:00,1018.8,10.7,0.0,53.0,0.0,0.0,20.6
2023-02-20 01:00:00,1019.3,10.7,0.0,63.0,0.0,0.0,17.8
2023-02-20 02:00:00,1019.3,10.7,0.0,63.0,0.0,0.0,17.8
2023-02-20 03:00:00,1020.0,11.8,0.0,68.0,5.4,140.0,17.8
2023-02-20 04:00:00,1020.0,11.8,0.0,68.0,5.4,140.0,17.8
2023-02-20 05:00:00,1019.9,14.5,0.0,81.0,0.0,0.0,17.8
2023-02-20 06:00:00,1019.7,15.1,0.0,84.0,7.6,170.0,17.8
2023-02-20 07:00:00,1019.7,15.1,0.0,84.0,7.6,170.0,17.8
2023-02-20 08:00:00,1018.9,16.1,0.0,90.0,9.4,230.0,17.8
2023-02-20 09:00:00,1018.6,16.1,0.0,87.0,0.0,0.0,18.3
2023-02-20 10:00:00,1018.1,16.7,0.0,93.0,0.0,0.0,17.8
2023-02-20 11:00:00,1018.7,15.6,0.0,87.0,5.4,350.0,17.8
2023-02-20 12:00:00,1018.7,15.6,0.0,87.0,5.4,350.0,17.8
2023-02-20 13:00:00,1018.7,15.6,0.0,87.0,0.0,0.0,17.8
2023-02-20 14:00:00,1018.9,16.1,0.0,84.0,0.0,0.0,18.9
2023-02-20 15:00:00,1018.9,16.1,0.0,84.0,0.0,0.0,18.9
2023-02-20 16:00:00,1019.3,17.2,0.0,87.0,7.6,260.0,19.4
2023-02-20 17:00:00,1017.7,17.7,0.0,73.0,13.0,250.0,22.8
2023-02-20 18:00:00,1016.1,17.9,0.0,67.0,22.3,230.0,24.4
2023-02-20 19:00:00,1014.9,17.2,0.0,64.0,22.3,220.0,24.4
2023-02-20 20:00:00,1013.3,17.2,0.0,56.0,20.5,210.0,26.7
2023-02-20 21:00:00,1013.3,17.2,0.0,56.0,20.5,210.0,26.7
2023-02-20 22:00:00,1011.3,17.1,0.0,54.0,13.0,190.0,27.2
2023-02-20 23:00:00,1010.8,17.2,0.0,58.0,13.0,200.0,26.1
2023-02-21 00:00:00,1011.1,16.6,0.0,62.0,5.4,200.0,24.4
2023-02-21 01:00:00,1011.1,16.8,0.0,69.0,7.6,190.0,22.8
2023-02-21 02:00:00,1011.1,16.8,0.0,69.0,7.6,190.0,22.8
2023-02-21 03:00:00,1011.8,15.5,0.0,84.0,0.0,0.0,18.3
2023-02-21 04:00:00,1011.8,16.1,0.0,90.0,0.0,0.0,17.8
2023-02-21 05:00:00,1011.6,15.5,0.0,90.0,0.0,0.0,17.2
2023-02-21 06:00:00,1011.2,15.0,0.0,93.0,0.0,0.0,16.1
2023-02-21 07:00:00,1011.2,15.0,0.0,93.0,0.0,0.0,16.1
2023-02-21 08:00:00,1010.0,15.0,0.0,96.0,0.0,0.0,15.6
2023-02-21 09:00:00,1009.7,14.4,0.0,96.0,0.0,0.0,15.0
2023-02-21 10:00:00,1009.7,14.4,0.0,96.0,0.0,0.0,15.0
2023-02-21 11:00:00,1010.0,14.4,0.0,96.0,0.0,0.0,15.0
2023-02-21 12:00:00,1011.0,13.3,0.0,100.0,0.0,0.0,13.3
2023-02-21 13:00:00,1010.5,14.4,0.0,100.0,0.0,0.0,14.4
2023-02-21 14:00:00,1010.8,16.6,0.0,90.0,7.6,120.0,18.3
2023-02-21 15:00:00,1010.8,17.1,0.0,78.0,9.4,180.0,21.1
2023-02-21 16:00:00,1010.8,17.1,0.0,78.0,9.4,180.0,21.1
2023-02-21 17:00:00,1008.8,17.9,0.0,67.0,9.4,130.0,24.4
2023-02-21 18:00:00,1007.0,17.8,0.0,62.0,11.2,130.0,25.6
2023-02-21 19:00:00,1004.9,17.9,0.0,57.0,24.1,160.0,27.2
2023-02-21 20:00:00,1003.4,16.6,0.0,46.0,24.1,160.0,29.4
2023-02-21 21:00:00,1003.4,16.6,0.0,46.0,29.5,180.0,29.4
2023-02-21 22:00:00,1001.0,15.1,0.0,39.0,25.9,160.0,30.6
2023-02-21 23:00:00,1000.9,16.1,0.0,46.0,25.9,160.0,28.9
2023-02-22 00:00:00,1001.0,19.4,0.0,71.0,29.5,130.0,25.0
2023-02-22 01:00:00,1001.9,18.8,0.0,76.0,25.9,130.0,23.3
2023-02-22 02:00:00,1001.9,18.8,0.0,76.0,25.9,130.0,23.3
2023-02-22 03:00:00,1001.9,18.9,0.0,87.0,24.1,140.0,21.1
2023-02-22 04:00:00,1001.5,18.9,0.0,87.0,24.1,140.0,21.1
2023-02-22 05:00:00,1001.3,18.9,0.0,84.0,25.9,160.0,21.7
2023-02-22 06:00:00,1001.3,18.9,0.0,84.0,25.9,160.0,21.7
2023-02-22 07:00:00,1000.2,18.3,0.0,81.0,22.3,150.0,21.7
2023-02-22 08:00:00,999.4,18.3,0.0,81.0,35.3,160.0,21.7
2023-02-22 09:00:00,999.2,17.9,0.0,79.0,25.9,180.0,21.7
2023-02-22 10:00:00,999.3,18.3,0.0,81.0,13.0,180.0,21.7
2023-02-22 11:00:00,999.3,18.3,0.0,81.0,13.0,180.0,21.7
2023-02-22 12:00:00,1002.6,17.9,0.0,82.0,11.2,280.0,21.1
2023-02-22 13:00:00,1002.9,18.3,0.0,84.0,0.0,0.0,21.1
2023-02-22 14:00:00,1003.3,19.0,0.0,82.0,7.6,200.0,22.2
2023-02-22 15:00:00,1003.4,18.3,0.0,71.0,11.2,190.0,23.9
2023-02-22 16:00:00,1003.4,18.3,0.0,71.0,11.2,190.0,23.9
2023-02-22 17:00:00,1003.4,14.0,0.0,40.0,18.4,250.0,28.9
2023-02-22 18:00:00,1002.4,8.9,0.0,26.0,18.4,280.0,30.6
2023-02-22 19:00:00,1001.5,6.7,0.0,21.0,22.3,240.0,31.7
2023-02-22 20:00:00,1001.3,4.5,0.0,17.0,25.9,240.0,32.8
2023-02-22 21:00:00,1001.3,4.5,0.0,17.0,25.9,240.0,32.8
2023-02-22 22:00:00,1001.1,6.0,0.0,20.0,22.3,240.0,31.7
2023-02-22 23:00:00,1001.8,6.5,0.0,22.0,11.2,240.0,30.6
2023-02-23 00:00:00,1002.7,6.5,0.0,22.0,0.0,0.0,30.6
2023-02-23 01:00:00,1002.7,7.2,0.0,30.0,0.0,0.0,26.1
2023-02-23 02:00:00,1004.3,14.0,0.0,56.0,13.0,130.0,23.3
2023-02-23 03:00:00,1005.2,16.1,0.0,66.0,11.2,130.0,22.8
2023-02-23 04:00:00,1005.7,17.8,0.0,76.0,11.2,130.0,22.2
2023-02-23 05:00:00,1006.0,18.3,0.0,81.0,5.4,110.0,21.7
2023-02-23 06:00:00,1006.0,18.3,0.0,81.0,5.4,110.0,21.7
2023-02-23 07:00:00,1006.9,17.1,0.0,93.0,5.4,60.0,18.3
2023-02-23 08:00:00,1007.1,17.9,0.0,91.0,5.4,60.0,19.4
2023-02-23 09:00:00,1007.5,17.7,0.0,93.0,7.6,60.0,18.9
2023-02-23 10:00:00,1007.5,17.7,0.0,93.0,7.6,60.0,18.9
2023-02-23 11:00:00,1008.0,18.3,0.0,100.0,11.2,60.0,18.3
2023-02-23 12:00:00,1009.0,18.3,0.0,100.0,9.4,80.0,18.3
2023-02-23 13:00:00,1010.0,18.3,0.0,100.0,11.2,40.0,18.3
2023-02-23 14:00:00,1011.9,17.9,0.0,91.0,16.6,40.0,19.4
2023-02-23 15:00:00,1011.9,17.9,0.0,91.0,16.6,40.0,19.4
2023-02-23 16:00:00,1012.7,17.8,0.0,76.0,13.0,50.0,22.2
2023-02-23 17:00:00,1013.0,17.7,0.0,64.0,20.5,50.0,25.0
2023-02-23 18:00:00,1012.4,17.7,0.0,60.0,25.9,60.0,26.1
2023-02-23 19:00:00,1012.0,17.8,0.0,62.0,27.7,60.0,25.6
2023-02-23 20:00:00,1012.0,17.8,0.0,62.0,27.7,60.0,25.6
2023-02-23 21:00:00,1011.7,15.0,0.0,52.0,20.5,70.0,25.6
2023-02-23 22:00:00,1012.4,12.2,0.0,45.0,18.4,30.0,25.0
2023-02-23 23:00:00,1012.8,11.0,0.0,43.0,22.3,40.0,24.4
2023-02-24 00:00:00,1013.9,9.1,0.0,39.0,22.3,50.0,23.9
2023-02-24 01:00:00,1013.9,9.1,0.0,39.0,22.3,50.0,23.9
2023-02-24 02:00:00,1015.9,5.4,0.0,36.0,16.6,40.0,21.1
2023-02-24 03:00:00,1015.9,5.4,0.0,36.0,16.6,40.0,21.1
2023-02-24 04:00:00,1017.1,4.3,0.0,37.0,20.5,40.0,19.4
2023-02-24 05:00:00,1017.4,4.3,0.0,38.0,18.4,40.0,18.9
2023-02-24 06:00:00,1017.4,4.3,0.0,38.0,18.4,40.0,18.9
2023-02-24 07:00:00,1017.5,3.8,0.0,41.0,18.4,50.0,17.2
2023-02-24 08:00:00,1017.2,4.4,0.0,44.0,16.6,40.0,16.7
2023-02-24 09:00:00,1017.5,3.8,0.0,44.0,18.4,40.0,16.1
2023-02-24 10:00:00,1017.4,4.3,0.0,47.0,13.0,50.0,15.6
2023-02-24 11:00:00,1017.4,4.3,0.0,47.0,13.0,50.0,15.6
2023-02-24 12:00:00,1018.6,4.9,0.0,49.0,11.2,50.0,15.6
2023-02-24 13:00:00,1019.6,6.8,0.0,58.0,18.4,30.0,15.0
2023-02-24 14:00:00,1020.5,8.3,0.0,62.0,16.6,50.0,15.6
2023-02-24 15:00:00,1020.5,8.3,0.0,62.0,16.6,50.0,15.6
2023-02-24 16:00:00,1021.0,9.5,0.0,65.0,14.8,30.0,16.1
2023-02-24 17:00:00,1021.1,10.0,0.0,67.0,13.0,30.0,16.1
2023-02-24 18:00:00,1020.7,10.6,0.0,70.0,16.6,60.0,16.1
2023-02-24 19:00:00,1020.7,10.6,0.0,70.0,16.6,60.0,16.1
2023-02-24 20:00:00,1020.0,10.5,0.0,67.0,20.5,50.0,16.7
2023-02-24 21:00:00,1019.4,9.9,0.0,60.0,18.4,40.0,17.8
2023-02-24 22:00:00,1019.8,10.1,0.0,63.0,22.3,40.0,17.2
2023-02-24 23:00:00,1019.8,10.1,0.0,63.0,22.3,40.0,17.2
2023-02-25 00:00:00,1019.8,10.1,0.0,65.0,20.5,40.0,16.7
2023-02-25 01:00:00,1020.7,10.1,0.0,65.0,18.4,40.0,16.7
2023-02-25 02:00:00,1022.0,8.9,0.0,67.0,22.3,40.0,15.0
2023-02-25 03:00:00,1022.6,8.3,0.0,67.0,20.5,40.0,14.4
2023-02-25 04:00:00,1022.4,8.9,0.0,72.0,18.4,30.0,13.9
2023-02-25 05:00:00,1022.2,8.9,0.0,72.0,18.4,30.0,13.9
2023-02-25 06:00:00,1022.2,8.9,0.0,72.0,18.4,30.0,13.9
2023-02-25 07:00:00,1022.3,9.0,0.0,75.0,13.0,40.0,13.3
2023-02-25 08:00:00,1022.0,9.4,0.0,80.0,14.8,30.0,12.8
2023-02-25 09:00:00,1022.0,9.4,0.0,80.0,14.8,30.0,12.8
2023-02-25 10:00:00,1021.8,9.9,0.0,86.0,11.2,50.0,12.2
2023-02-25 11:00:00,1022.2,8.8,0.0,86.0,16.6,50.0,11.1
2023-02-25 12:00:00,1022.2,8.8,0.0,86.0,16.6,50.0,11.1
2023-02-25 13:00:00,1023.4,8.8,0.0,86.0,20.5,40.0,11.1
2023-02-25 14:00:00,1024.0,8.9,0.0,83.0,20.5,50.0,11.7
2023-02-25 15:00:00,1024.0,8.9,0.0,83.0,20.5,50.0,11.7
2023-02-25 16:00:00,1024.2,9.4,0.0,80.0,11.2,40.0,12.8
2023-02-25 17:00:00,1023.9,10.0,0.0,75.0,11.2,40.0,14.4
2023-02-25 18:00:00,1022.5,11.2,0.0,70.0,14.8,40.0,16.7
2023-02-25 19:00:00,1021.0,12.2,0.0,65.0,14.8,90.0,18.9
2023-02-25 20:00:00,1021.0,12.2,0.0,65.0,14.8,90.0,18.9
2023-02-25 21:00:00,1019.0,14.0,0.0,66.0,16.6,90.0,20.6
2023-02-25 22:00:00,1018.3,14.0,0.0,64.0,18.4,90.0,21.1
2023-02-25 23:00:00,1018.0,14.5,0.0,68.0,11.2,70.0,20.6
2023-02-26 00:00:00,1018.2,15.1,0.0,76.0,11.2,70.0,19.4
2023-02-26 01:00:00,1018.2,15.1,0.0,76.0,11.2,70.0,19.4
2023-02-26 02:00:00,1018.3,14.4,0.0,78.0,14.8,80.0,18.3
2023-02-26 03:00:00,1018.9,14.5,0.0,81.0,11.2,80.0,17.8
2023-02-26 04:00:00,1018.9,14.5,0.0,81.0,11.2,80.0,17.8
2023-02-26 05:00:00,1018.1,15.5,0.0,84.0,9.4,80.0,18.3
2023-02-26 06:00:00,1018.1,15.5,0.0,84.0,9.4,80.0,18.3
2023-02-26 07:00:00,1017.3,17.2,0.0,90.0,5.4,50.0,18.9
2023-02-26 08:00:00,1016.7,17.9,0.0,91.0,7.6,80.0,19.4
2023-02-26 09:00:00,1015.5,17.9,0.0,91.0,7.6,90.0,19.4
2023-02-26 10:00:00,1015.5,17.9,0.0,91.0,7.6,90.0,19.4
2023-02-26 11:00:00,1015.2,17.7,0.0,93.0,0.0,0.0,18.9
2023-02-26 12:00:00,1015.5,17.7,0.0,93.0,0.0,0.0,18.9
2023-02-26 13:00:00,1015.5,17.7,0.0,93.0,0.0,0.0,18.9
2023-02-26 14:00:00,1015.7,18.8,0.0,93.0,9.4,120.0,20.0
2023-02-26 15:00:00,1015.7,18.8,0.0,93.0,9.4,120.0,20.0
2023-02-26 16:00:00,1014.6,19.0,0.0,74.0,24.1,170.0,23.9
2023-02-26 17:00:00,1013.3,19.0,0.0,67.0,27.7,180.0,25.6
2023-02-26 18:00:00,1012.0,18.3,0.0,62.0,24.1,180.0,26.1
2023-02-26 19:00:00,1012.0,18.3,0.0,62.0,24.1,180.0,26.1
2023-02-26 20:00:00,1009.5,18.3,0.0,60.0,22.3,170.0,26.7
2023-02-26 21:00:00,1007.9,17.8,0.0,58.0,24.1,160.0,26.7
2023-02-26 22:00:00,1007.4,18.2,0.0,58.0,22.3,160.0,27.2
2023-02-26 23:00:00,1006.9,19.0,0.0,67.0,20.5,150.0,25.6
2023-02-27 00:00:00,1006.4,18.3,0.0,71.0,25.9,140.0,23.9
2023-02-27 01:00:00,1006.4,18.3,0.0,71.0,25.9,140.0,23.9
2023-02-27 02:00:00,1006.6,18.3,0.0,81.0,20.5,150.0,21.7
2023-02-27 03:00:00,1006.0,18.3,0.0,84.0,22.3,160.0,21.1
2023-02-27 04:00:00,1006.4,18.3,0.0,84.0,18.4,160.0,21.1
2023-02-27 05:00:00,1006.4,18.3,0.0,84.0,18.4,160.0,21.1
2023-02-27 06:00:00,1006.3,18.9,0.0,87.0,13.0,170.0,21.1
2023-02-27 07:00:00,1006.1,19.4,0.0,90.0,11.2,180.0,21.1
2023-02-27 08:00:00,1005.7,18.9,0.0,87.0,7.6,200.0,21.1
2023-02-27 09:00:00,1005.7,18.9,0.0,87.0,7.6,200.0,21.1
2023-02-27 10:00:00,1007.3,18.9,0.0,87.0,5.4,350.0,21.1
2023-02-27 11:00:00,1007.6,18.9,0.0,87.0,5.4,360.0,21.1
2023-02-27 12:00:00,1008.2,18.9,0.0,87.0,0.0,0.0,21.1
2023-02-27 13:00:00,1010.6,4.6,0.0,35.0,13.0,10.0,19.4
2023-02-27 14:00:00,1011.6,-2.1,0.0,21.0,18.4,10.0,21.1
2023-02-27 15:00:00,1011.6,-2.1,0.0,21.0,18.4,10.0,21.1
2023-02-27 16:00:00,1012.2,-2.6,0.0,17.0,13.0,330.0,23.9
2023-02-27 17:00:00,1011.7,-1.3,0.0,17.0,16.6,330.0,25.6
2023-02-27 18:00:00,1010.9,-2.6,0.0,15.0,5.4,330.0,26.1
2023-02-27 19:00:00,1009.4,-1.2,0.0,15.0,7.6,294.0,27.8
2023-02-27 20:00:00,1009.4,-1.2,0.0,15.0,7.6,287.0,27.8
2023-02-27 21:00:00,1007.5,-2.5,0.0,12.0,5.4,200.0,30.0
2023-02-27 22:00:00,1007.2,-1.7,0.0,12.0,0.0,0.0,31.1
2023-02-27 23:00:00,1007.5,0.1,0.0,16.0,9.4,160.0,28.3
2023-02-28 00:00:00,1007.5,0.1,0.0,16.0,9.4,160.0,28.3
2023-02-28 01:00:00,1008.7,0.7,0.0,24.0,9.4,150.0,22.2
2023-02-28 02:00:00,1009.4,1.9,0.0,29.0,0.0,0.0,20.6
2023-02-28 03:00:00,1009.9,2.9,0.0,37.0,0.0,0.0,17.8
2023-02-28 04:00:00,1010.4,2.9,0.0,37.0,0.0,0.0,17.8
2023-02-28 05:00:00,1010.4,4.3,0.0,47.0,0.0,0.0,15.6
2023-02-28 06:00:00,1010.2,6.8,0.0,58.0,0.0,0.0,15.0
2023-02-28 07:00:00,1010.0,8.9,0.0,72.0,0.0,0.0,13.9
2023-02-28 08:00:00,1009.6,9.3,0.0,74.0,5.4,350.0,13.9
2023-02-28 09:00:00,1009.2,9.3,0.0,74.0,0.0,0.0,13.9
2023-02-28 10:00:00,1009.2,9.3,0.0,74.0,0.0,0.0,13.9
2023-02-28 11:00:00,1009.2,9.9,0.0,80.0,0.0,0.0,13.3
2023-02-28 12:00:00,1010.1,8.4,0.0,86.0,11.2,130.0,10.6
2023-02-28 13:00:00,1010.9,10.7,0.0,81.0,0.0,0.0,13.9
2023-02-28 14:00:00,1011.7,15.5,0.0,90.0,0.0,0.0,17.2
2023-02-28 15:00:00,1011.7,15.5,0.0,90.0,0.0,0.0,17.2
2023-02-28 16:00:00,1011.7,16.1,0.0,81.0,5.4,10.0,19.4
2023-02-28 17:00:00,1010.9,16.2,0.0,71.0,5.4,90.0,21.7
2023-02-28 18:00:00,1009.8,15.7,0.0,60.0,0.0,0.0,23.9
2023-02-28 19:00:00,1009.8,15.7,0.0,60.0,0.0,0.0,23.9
2023-02-28 20:00:00,1006.8,15.1,0.0,46.0,11.2,140.0,27.8
2023-02-28 21:00:00,1006.3,14.3,0.0,41.0,7.6,140.0,28.9
2023-02-28 22:00:00,1005.7,15.2,0.0,42.0,11.2,110.0,29.4
2023-02-28 23:00:00,1006.0,17.3,0.0,53.0,18.4,130.0,27.8
2023-03-01 00:00:00,1006.0,17.3,0.0,53.0,18.4,130.0,27.8
2023-03-01 01:00:00,1006.7,17.9,0.0,67.0,18.4,120.0,24.4
