DT,pres,dwpt,prcp,rhum,wdir,temp,wspd
2022-01-14 15:00:00,1031.9,6.1,0.0,93.0,30.0,7.2,5.4
2022-01-14 16:00:00,1032.0,6.1,0.0,93.0,50.0,7.2,5.4
2022-01-14 17:00:00,1032.0,7.2,0.0,93.0,0.0,8.3,0.0
2022-01-14 18:00:00,1031.9,7.8,0.0,93.0,310.0,8.9,5.4
2022-01-14 19:00:00,1031.6,7.8,0.0,83.0,20.0,10.6,7.6
2022-01-14 20:00:00,1031.0,8.3,0.0,89.0,110.0,10.0,9.4
2022-01-14 21:00:00,1030.1,7.2,0.0,86.0,120.0,9.4,5.4
2022-01-14 22:00:00,1030.0,7.2,0.0,83.0,0.0,10.0,0.0
2022-01-14 23:00:00,1029.2,7.2,0.0,74.0,350.0,11.7,9.4
2022-01-15 00:00:00,1029.1,7.2,0.0,74.0,30.0,11.7,7.6
2022-01-15 01:00:00,1029.3,6.7,0.0,80.0,340.0,10.0,7.6
2022-01-15 02:00:00,1028.9,6.1,0.0,86.0,10.0,8.3,5.4
2022-01-15 03:00:00,1028.6,4.3,0.0,82.0,350.0,7.2,7.6
2022-01-15 04:00:00,1028.0,5.1,0.0,93.0,0.0,6.1,0.0
2022-01-15 05:00:00,1028.1,4.4,0.0,92.0,320.0,5.6,5.4
2022-01-15 06:00:00,1028.0,4.0,0.0,93.0,350.0,5.0,7.6
2022-01-15 07:00:00,1028.0,2.3,0.0,93.0,350.0,3.3,7.6
2022-01-15 08:00:00,1027.9,2.2,0.0,100.0,0.0,2.2,0.0
2022-01-15 09:00:00,1027.8,1.8,0.0,93.0,330.0,2.8,7.6
2022-01-15 10:00:00,1027.7,0.7,0.0,97.0,260.0,1.1,7.6
2022-01-15 11:00:00,1028.0,-0.6,0.0,92.0,260.0,0.6,9.4
2022-01-15 12:00:00,1028.0,-0.6,0.0,92.0,0.0,0.6,0.0
2022-01-15 13:00:00,1027.6,-0.6,0.0,96.0,0.0,0.0,0.0
2022-01-15 14:00:00,1027.7,-0.6,0.0,92.0,0.0,0.6,0.0
2022-01-15 15:00:00,1028.4,-0.6,0.0,96.0,300.0,0.0,5.4
2022-01-15 16:00:00,1028.3,0.0,0.0,96.0,0.0,0.6,0.0
2022-01-15 17:00:00,1028.5,0.0,0.0,96.0,0.0,0.6,0.0
2022-01-15 18:00:00,1028.7,1.1,0.0,96.0,0.0,1.7,0.0
2022-01-15 19:00:00,1028.6,1.8,0.0,97.0,0.0,2.2,0.0
2022-01-15 20:00:00,1028.5,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-15 21:00:00,1028.0,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-15 22:00:00,1027.1,3.3,0.0,96.0,0.0,3.9,0.0
2022-01-15 23:00:00,1026.6,3.3,0.0,89.0,0.0,5.0,0.0
2022-01-16 00:00:00,1026.0,3.4,0.0,93.0,0.0,4.4,0.0
2022-01-16 01:00:00,1026.4,3.3,0.0,96.0,0.0,3.9,0.0
2022-01-16 02:00:00,1026.4,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-16 03:00:00,1026.4,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-16 04:00:00,1026.6,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-16 05:00:00,1026.5,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-16 06:00:00,1026.3,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-16 07:00:00,1026.2,2.3,0.0,93.0,0.0,3.3,0.0
2022-01-16 08:00:00,1026.1,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-16 09:00:00,1025.7,1.8,0.0,93.0,0.0,2.8,0.0
2022-01-16 10:00:00,1025.8,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-16 11:00:00,1025.3,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-16 12:00:00,1025.0,2.2,0.0,96.0,170.0,2.8,5.4
2022-01-16 13:00:00,1024.9,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-16 14:00:00,1024.5,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-16 15:00:00,1024.4,2.2,0.0,96.0,340.0,2.8,5.4
2022-01-16 16:00:00,1024.2,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-16 17:00:00,1024.3,1.8,0.0,93.0,0.0,2.8,0.0
2022-01-16 18:00:00,1024.6,2.2,0.0,96.0,310.0,2.8,7.6
2022-01-16 19:00:00,1023.9,2.3,0.0,93.0,0.0,3.3,0.0
2022-01-16 20:00:00,1023.3,2.9,0.0,86.0,0.0,5.0,0.0
2022-01-16 21:00:00,1022.5,3.3,0.0,82.0,340.0,6.1,7.6
2022-01-16 22:00:00,1021.5,4.0,0.0,80.0,340.0,7.2,5.4
2022-01-16 23:00:00,1020.8,4.3,0.0,82.0,340.0,7.2,5.4
2022-01-17 00:00:00,1020.6,4.3,0.0,82.0,360.0,7.2,11.2
2022-01-17 01:00:00,1020.6,4.4,0.0,85.0,0.0,6.7,0.0
2022-01-17 02:00:00,1020.2,4.4,0.0,89.0,0.0,6.1,0.0
2022-01-17 03:00:00,1019.9,4.4,0.0,92.0,330.0,5.6,5.4
2022-01-17 04:00:00,1020.0,3.4,0.0,93.0,0.0,4.4,0.0
2022-01-17 05:00:00,1019.8,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-17 06:00:00,1019.7,3.4,0.0,93.0,280.0,4.4,5.4
2022-01-17 07:00:00,1019.6,3.4,0.0,93.0,0.0,4.4,0.0
2022-01-17 08:00:00,1019.5,2.7,0.0,89.0,0.0,4.4,0.0
2022-01-17 09:00:00,1019.4,3.3,0.0,96.0,260.0,3.9,5.4
2022-01-17 10:00:00,1018.9,2.3,0.0,93.0,0.0,3.3,0.0
2022-01-17 11:00:00,1019.1,2.9,0.0,97.0,280.0,3.3,7.6
2022-01-17 12:00:00,1019.0,2.9,0.0,93.0,260.0,3.9,7.6
2022-01-17 13:00:00,1018.7,3.3,0.0,96.0,230.0,3.9,5.4
2022-01-17 14:00:00,1018.8,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-17 15:00:00,1018.9,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-17 16:00:00,1019.1,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-17 17:00:00,1019.5,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-17 18:00:00,1020.1,2.9,0.0,97.0,270.0,3.3,5.4
2022-01-17 19:00:00,1020.1,2.9,0.0,97.0,230.0,3.3,5.4
2022-01-17 20:00:00,1019.5,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-17 21:00:00,1019.1,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-17 22:00:00,1018.6,3.4,0.0,93.0,230.0,4.4,5.4
2022-01-17 23:00:00,1018.6,3.4,0.0,93.0,260.0,4.4,7.6
2022-01-18 00:00:00,1018.5,3.4,0.0,93.0,0.0,4.4,0.0
2022-01-18 01:00:00,1018.4,2.9,0.0,93.0,240.0,3.9,5.4
2022-01-18 02:00:00,1018.7,2.9,0.0,93.0,260.0,3.9,5.4
2022-01-18 03:00:00,1018.8,3.3,0.0,96.0,0.0,3.9,0.0
2022-01-18 04:00:00,1019.1,3.3,0.0,96.0,200.0,3.9,5.4
2022-01-18 05:00:00,1019.1,3.3,0.0,96.0,0.0,3.9,0.0
2022-01-18 06:00:00,1019.0,4.0,0.0,97.0,170.0,4.4,5.4
2022-01-18 07:00:00,1019.1,3.3,0.0,96.0,160.0,3.9,9.4
2022-01-18 08:00:00,1019.2,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-18 09:00:00,1019.4,2.9,0.0,93.0,0.0,3.9,0.0
2022-01-18 10:00:00,1019.6,3.4,0.5,93.0,120.0,4.4,7.6
2022-01-18 11:00:00,1019.9,3.4,0.2,93.0,0.0,4.4,0.0
2022-01-18 12:00:00,1019.8,3.4,0.0,93.0,188.0,4.4,12.6
2022-01-18 13:00:00,1020.1,3.4,0.0,93.0,0.0,4.4,0.0
2022-01-18 14:00:00,1020.3,4.0,0.2,93.0,0.0,5.0,0.0
2022-01-18 15:00:00,1020.9,4.0,0.0,93.0,0.0,5.0,0.0
2022-01-18 16:00:00,1020.8,4.0,0.1,93.0,330.0,5.0,5.4
2022-01-18 17:00:00,1021.0,4.0,0.0,93.0,340.0,5.0,7.6
2022-01-18 18:00:00,1021.6,4.4,0.0,96.0,0.0,5.0,0.0
2022-01-18 19:00:00,1021.9,5.0,0.0,96.0,0.0,5.6,0.0
2022-01-18 20:00:00,1021.6,5.1,0.0,93.0,0.0,6.1,0.0
2022-01-18 21:00:00,1021.3,6.1,0.0,93.0,0.0,7.2,0.0
2022-01-18 22:00:00,1021.3,6.1,0.0,89.0,0.0,7.8,0.0
2022-01-18 23:00:00,1021.4,6.7,0.0,86.0,0.0,8.9,0.0
2022-01-19 00:00:00,1022.2,7.2,0.5,89.0,360.0,8.9,5.4
2022-01-19 01:00:00,1022.3,7.2,0.3,93.0,0.0,8.3,0.0
2022-01-19 02:00:00,1022.3,6.1,0.5,93.0,340.0,7.2,7.6
2022-01-19 03:00:00,1022.8,6.1,0.0,93.0,340.0,7.2,7.6
2022-01-19 04:00:00,1023.0,6.1,0.0,93.0,0.0,7.2,0.0
2022-01-19 05:00:00,1023.3,6.8,0.0,97.0,0.0,7.2,0.0
2022-01-19 06:00:00,1024.0,6.8,0.0,97.0,330.0,7.2,6.0
2022-01-19 07:00:00,1023.9,6.8,0.0,97.0,0.0,7.2,0.0
2022-01-19 08:00:00,1023.9,6.1,0.0,93.0,0.0,7.2,0.0
2022-01-19 09:00:00,1024.3,6.1,0.0,93.0,350.0,7.2,5.4
2022-01-19 10:00:00,1024.1,6.1,0.0,93.0,340.0,7.2,7.6
2022-01-19 11:00:00,1025.0,6.1,0.0,93.0,0.0,7.2,0.0
2022-01-19 12:00:00,1024.9,6.1,0.1,93.0,10.0,7.2,5.4
2022-01-19 13:00:00,1024.9,6.1,0.3,93.0,330.0,7.2,5.4
2022-01-19 14:00:00,1025.1,6.1,0.3,93.0,360.0,7.2,5.4
2022-01-19 15:00:00,1025.5,6.8,0.5,97.0,0.0,7.2,0.0
2022-01-19 16:00:00,1025.9,6.8,0.8,97.0,0.0,7.2,0.0
2022-01-19 17:00:00,1026.2,6.7,1.0,93.0,0.0,7.8,0.0
2022-01-19 18:00:00,1026.8,7.2,0.3,93.0,0.0,8.3,0.0
2022-01-19 19:00:00,1026.0,7.2,0.3,89.0,0.0,8.9,0.0
2022-01-19 20:00:00,1026.4,7.8,0.0,90.0,0.0,9.4,0.0
2022-01-19 21:00:00,1025.8,8.9,0.0,93.0,0.0,10.0,0.0
2022-01-19 22:00:00,1025.4,8.9,0.0,89.0,0.0,10.6,0.0
2022-01-19 23:00:00,1025.5,9.4,0.0,89.0,0.0,11.1,0.0
2022-01-20 00:00:00,1025.5,10.0,0.0,93.0,0.0,11.1,0.0
2022-01-20 01:00:00,1025.5,9.9,0.0,89.0,150.0,11.7,13.0
2022-01-20 02:00:00,1025.9,9.9,0.0,89.0,160.0,11.7,11.2
2022-01-20 03:00:00,1025.9,10.0,0.0,93.0,160.0,11.1,7.6
2022-01-20 04:00:00,1026.0,10.0,0.5,93.0,0.0,11.1,0.0
2022-01-20 05:00:00,1026.3,10.0,0.1,93.0,0.0,11.1,0.0
2022-01-20 06:00:00,1026.5,9.9,0.2,89.0,210.0,11.7,14.8
2022-01-20 07:00:00,1026.7,10.6,0.1,93.0,210.0,11.7,13.0
2022-01-20 08:00:00,1026.6,10.6,0.0,93.0,210.0,11.7,13.0
2022-01-20 09:00:00,1026.8,10.6,0.3,93.0,210.0,11.7,9.4
2022-01-20 10:00:00,1026.6,10.6,0.1,93.0,190.0,11.7,7.6
2022-01-20 11:00:00,1026.6,10.6,0.0,90.0,0.0,12.2,0.0
2022-01-20 12:00:00,1026.4,10.6,0.3,90.0,210.0,12.2,11.2
2022-01-20 13:00:00,1026.6,10.7,0.0,87.0,220.0,12.8,16.6
2022-01-20 14:00:00,1025.9,9.9,0.0,86.0,220.0,12.2,14.8
2022-01-20 15:00:00,1025.8,10.7,0.0,87.0,200.0,12.8,16.6
2022-01-20 16:00:00,1026.1,10.6,0.5,93.0,200.0,11.7,9.4
2022-01-20 17:00:00,1026.7,9.9,0.3,86.0,220.0,12.2,20.5
2022-01-20 18:00:00,1027.2,9.4,0.0,83.0,210.0,12.2,16.6
2022-01-20 19:00:00,1027.6,9.4,0.0,80.0,220.0,12.8,24.1
2022-01-20 20:00:00,1027.7,9.9,0.0,80.0,240.0,13.3,16.6
2022-01-20 21:00:00,1027.8,9.0,0.0,75.0,250.0,13.3,22.3
2022-01-20 22:00:00,1028.2,8.3,0.0,77.0,240.0,12.2,22.3
2022-01-20 23:00:00,1028.9,7.8,0.0,77.0,220.0,11.7,16.6
2022-01-21 00:00:00,1029.5,5.0,0.0,66.0,250.0,11.1,25.9
2022-01-21 01:00:00,1030.0,5.0,0.0,74.0,260.0,9.4,18.4
2022-01-21 02:00:00,1030.8,4.4,0.0,79.0,250.0,7.8,13.0
2022-01-21 03:00:00,1031.2,4.3,0.0,82.0,240.0,7.2,11.2
2022-01-21 04:00:00,1032.0,3.9,0.0,86.0,240.0,6.1,16.6
2022-01-21 05:00:00,1031.6,2.7,0.0,89.0,250.0,4.4,11.2
2022-01-21 06:00:00,1032.5,2.7,0.0,89.0,250.0,4.4,5.4
2022-01-21 07:00:00,1032.9,2.9,0.0,97.0,240.0,3.3,9.4
2022-01-21 08:00:00,1033.8,3.3,0.0,89.0,0.0,5.0,0.0
2022-01-21 09:00:00,1034.3,2.9,0.0,97.0,0.0,3.3,0.0
2022-01-21 10:00:00,1034.4,2.3,0.0,89.0,0.0,3.9,0.0
2022-01-21 11:00:00,1035.4,1.1,0.0,96.0,0.0,1.7,0.0
2022-01-21 12:00:00,1036.0,-0.6,0.0,92.0,0.0,0.6,0.0
2022-01-21 13:00:00,1035.7,0.0,0.0,96.0,0.0,0.6,0.0
2022-01-21 14:00:00,1035.5,-0.6,0.0,96.0,0.0,0.0,0.0
2022-01-21 15:00:00,1036.0,0.7,0.0,97.0,0.0,1.1,0.0
2022-01-21 16:00:00,1036.2,0.7,0.0,97.0,0.0,1.1,0.0
2022-01-21 17:00:00,1037.2,2.3,0.0,93.0,320.0,3.3,7.6
2022-01-21 18:00:00,1037.4,3.4,0.0,93.0,320.0,4.4,7.6
2022-01-21 19:00:00,1037.7,5.1,0.0,77.0,360.0,8.9,9.4
2022-01-21 20:00:00,1037.3,4.4,0.0,71.0,20.0,9.4,9.4
2022-01-21 21:00:00,1036.8,4.3,0.0,73.0,50.0,8.9,11.2
2022-01-21 22:00:00,1036.0,3.9,0.0,74.0,20.0,8.3,13.0
2022-01-21 23:00:00,1035.8,3.9,0.0,71.0,40.0,8.9,9.4
2022-01-22 00:00:00,1035.7,3.9,0.0,74.0,40.0,8.3,9.4
2022-01-22 01:00:00,1035.8,3.3,0.0,76.0,90.0,7.2,5.4
2022-01-22 02:00:00,1035.6,3.3,0.0,85.0,0.0,5.6,0.0
2022-01-22 03:00:00,1035.6,3.9,0.0,86.0,0.0,6.1,0.0
2022-01-22 04:00:00,1035.2,4.4,0.0,89.0,0.0,6.1,0.0
2022-01-22 05:00:00,1034.9,4.0,0.0,80.0,0.0,7.2,0.0
2022-01-22 06:00:00,1034.8,3.8,0.0,82.0,360.0,6.7,5.4
2022-01-22 07:00:00,1034.5,3.9,0.0,86.0,360.0,6.1,5.4
2022-01-22 08:00:00,1034.3,3.9,0.0,89.0,320.0,5.6,5.4
2022-01-22 09:00:00,1034.1,3.3,0.0,85.0,350.0,5.6,9.4
2022-01-22 10:00:00,1034.1,3.3,0.0,89.0,330.0,5.0,13.0
2022-01-22 11:00:00,1034.1,2.9,0.0,86.0,330.0,5.0,11.2
2022-01-22 12:00:00,1033.6,2.9,0.0,86.0,340.0,5.0,11.2
2022-01-22 13:00:00,1033.5,2.9,0.0,86.0,340.0,5.0,16.6
2022-01-22 14:00:00,1033.0,2.9,0.0,86.0,330.0,5.0,11.2
2022-01-22 15:00:00,1033.2,2.9,0.0,86.0,340.0,5.0,9.4
2022-01-22 16:00:00,1033.3,2.2,0.0,82.0,20.0,5.0,9.4
2022-01-22 17:00:00,1033.4,2.2,0.0,79.0,40.0,5.6,7.6
2022-01-22 18:00:00,1033.3,2.2,0.0,79.0,40.0,5.6,7.6
2022-01-22 19:00:00,1033.0,2.2,0.0,79.0,330.0,5.6,9.4
2022-01-22 20:00:00,1032.1,2.7,0.0,79.0,350.0,6.1,9.4
2022-01-22 21:00:00,1031.2,2.8,0.0,76.0,320.0,6.7,9.4
2022-01-22 22:00:00,1030.4,3.3,0.0,71.0,350.0,8.3,13.0
2022-01-22 23:00:00,1030.0,3.4,0.0,66.0,360.0,9.4,11.2
2022-01-23 00:00:00,1029.6,3.9,0.0,66.0,350.0,10.0,7.6
2022-01-23 01:00:00,1029.4,3.3,0.0,68.0,350.0,8.9,7.6
2022-01-23 02:00:00,1029.2,2.3,0.0,71.0,350.0,7.2,9.4
2022-01-23 03:00:00,1028.8,2.2,0.0,79.0,360.0,5.6,5.4
2022-01-23 04:00:00,1028.7,2.2,0.0,82.0,0.0,5.0,0.0
2022-01-23 05:00:00,1028.7,1.8,0.0,86.0,0.0,3.9,0.0
2022-01-23 06:00:00,1028.7,0.1,0.0,89.0,310.0,1.7,7.6
2022-01-23 07:00:00,1028.8,0.6,0.0,89.0,0.0,2.2,0.0
2022-01-23 08:00:00,1029.0,-0.6,0.0,92.0,0.0,0.6,0.0
2022-01-23 09:00:00,1028.8,-1.1,0.0,92.0,0.0,0.0,0.0
2022-01-23 10:00:00,1028.7,-2.2,0.0,92.0,250.0,-1.1,7.6
2022-01-23 11:00:00,1028.6,-1.8,0.0,88.0,0.0,0.0,0.0
2022-01-23 12:00:00,1028.2,-1.7,0.0,92.0,0.0,-0.6,0.0
2022-01-23 13:00:00,1027.9,-2.2,0.0,92.0,0.0,-1.1,0.0
2022-01-23 14:00:00,1027.8,-2.2,0.0,92.0,0.0,-1.1,0.0
2022-01-23 15:00:00,1028.1,-2.8,0.0,92.0,0.0,-1.7,0.0
2022-01-23 16:00:00,1028.3,-3.3,0.0,89.0,0.0,-1.7,0.0
2022-01-23 17:00:00,1028.4,-1.2,0.0,96.0,0.0,-0.6,0.0
2022-01-23 18:00:00,1028.2,1.2,0.0,89.0,0.0,2.8,0.0
2022-01-23 19:00:00,1028.2,2.8,0.0,82.0,0.0,5.6,0.0
2022-01-23 20:00:00,1027.5,2.2,0.0,73.0,170.0,6.7,5.4
2022-01-23 21:00:00,1026.7,2.1,0.0,65.0,120.0,8.3,5.4
2022-01-23 22:00:00,1026.0,2.8,0.0,61.0,0.0,10.0,0.0
2022-01-23 23:00:00,1025.7,3.4,0.0,61.0,0.0,10.6,0.0
2022-01-24 00:00:00,1025.6,3.9,0.0,66.0,110.0,10.0,7.6
2022-01-24 01:00:00,1025.5,2.7,0.0,68.0,100.0,8.3,5.4
2022-01-24 02:00:00,1025.6,2.7,0.0,79.0,270.0,6.1,5.4
2022-01-24 03:00:00,1025.7,2.3,0.0,89.0,0.0,3.9,0.0
2022-01-24 04:00:00,1026.2,2.2,0.0,96.0,290.0,2.8,5.4
2022-01-24 05:00:00,1026.2,0.5,0.0,92.0,0.0,1.7,0.0
2022-01-24 06:00:00,1026.2,-0.1,0.0,92.0,0.0,1.1,0.0
2022-01-24 07:00:00,1026.2,-1.7,0.0,92.0,250.0,-0.6,5.4
2022-01-24 08:00:00,1026.1,-1.2,0.0,96.0,240.0,-0.6,5.4
2022-01-24 09:00:00,1025.9,-1.2,0.0,96.0,230.0,-0.6,5.4
2022-01-24 10:00:00,1025.8,-1.2,0.0,96.0,210.0,-0.6,5.4
2022-01-24 11:00:00,1026.0,-0.6,0.0,96.0,0.0,0.0,0.0
2022-01-24 12:00:00,1025.3,0.0,0.0,96.0,0.0,0.6,0.0
2022-01-24 13:00:00,1025.3,0.0,0.0,96.0,0.0,0.6,0.0
2022-01-24 14:00:00,1025.2,-0.6,0.0,96.0,0.0,0.0,0.0
2022-01-24 15:00:00,1025.4,-0.6,0.0,96.0,0.0,0.0,0.0
2022-01-24 16:00:00,1025.5,-0.6,0.0,92.0,0.0,0.6,0.0
2022-01-24 17:00:00,1025.8,-0.6,0.0,92.0,0.0,0.6,0.0
2022-01-24 18:00:00,1026.2,0.0,0.0,96.0,0.0,0.6,0.0
2022-01-24 19:00:00,1026.4,0.6,0.0,100.0,0.0,0.6,0.0
2022-01-24 20:00:00,1025.6,0.7,0.0,97.0,0.0,1.1,0.0
2022-01-24 21:00:00,1024.9,0.5,0.0,92.0,0.0,1.7,0.0
2022-01-24 22:00:00,1024.3,1.0,0.0,92.0,0.0,2.2,0.0
2022-01-24 23:00:00,1024.2,1.0,0.0,92.0,90.0,2.2,5.4
2022-01-25 00:00:00,1024.2,1.8,0.0,93.0,10.0,2.8,7.6
2022-01-25 01:00:00,1024.0,2.3,0.0,93.0,330.0,3.3,7.6
2022-01-25 02:00:00,1024.3,2.3,0.0,93.0,290.0,3.3,7.6
2022-01-25 03:00:00,1024.8,2.2,0.0,96.0,0.0,2.8,0.0
2022-01-25 04:00:00,1024.8,2.2,0.0,96.0,340.0,2.8,7.6
2022-01-25 05:00:00,1024.9,2.2,0.0,96.0,330.0,2.8,11.2
2022-01-25 06:00:00,1025.3,1.1,0.0,96.0,330.0,1.7,7.6
2022-01-25 07:00:00,1025.5,-0.6,0.0,92.0,10.0,0.6,7.6
2022-01-25 08:00:00,1025.7,-1.1,0.0,92.0,340.0,0.0,7.6
2022-01-25 09:00:00,1025.6,-2.2,0.0,92.0,0.0,-1.1,0.0
2022-01-25 10:00:00,1025.9,-2.8,0.0,88.0,0.0,-1.1,0.0
2022-01-25 11:00:00,1026.0,-2.8,0.0,88.0,0.0,-1.1,0.0
2022-01-25 12:00:00,1025.6,-2.8,0.0,88.0,0.0,-1.1,0.0
2022-01-25 13:00:00,1025.6,-2.8,0.0,88.0,360.0,-1.1,5.4
2022-01-25 14:00:00,1025.4,-2.8,0.0,92.0,0.0,-1.7,0.0
2022-01-25 15:00:00,1025.6,-3.3,0.0,92.0,130.0,-2.2,5.4
2022-01-25 16:00:00,1025.7,-3.9,0.0,88.0,0.0,-2.2,0.0
2022-01-25 17:00:00,1025.8,0.0,0.0,96.0,360.0,0.6,7.6
2022-01-25 18:00:00,1025.9,0.6,0.0,70.0,350.0,5.6,13.0
2022-01-25 19:00:00,1025.8,0.6,0.0,63.0,330.0,7.2,16.6
2022-01-25 20:00:00,1025.1,0.1,0.0,54.0,350.0,8.9,13.0
2022-01-25 21:00:00,1024.1,0.6,0.0,52.0,350.0,10.0,13.0
2022-01-25 22:00:00,1023.4,1.1,0.0,50.0,340.0,11.1,13.0
2022-01-25 23:00:00,1022.7,1.6,0.0,50.0,10.0,11.7,11.2
2022-01-26 00:00:00,1022.5,1.1,0.0,50.0,350.0,11.1,11.2
2022-01-26 01:00:00,1022.0,1.1,0.0,58.0,350.0,8.9,9.4
2022-01-26 02:00:00,1021.8,0.6,0.0,63.0,40.0,7.2,5.4
2022-01-26 03:00:00,1021.6,0.0,0.0,67.0,0.0,5.6,0.0
2022-01-26 04:00:00,1021.9,-0.5,0.0,76.0,30.0,3.3,5.4
2022-01-26 05:00:00,1022.2,-1.2,0.0,88.0,0.0,0.6,0.0
2022-01-26 06:00:00,1022.4,-1.8,0.0,88.0,0.0,0.0,0.0
2022-01-26 07:00:00,1022.5,-1.1,0.0,85.0,0.0,1.1,0.0
2022-01-26 08:00:00,1022.7,-3.3,0.0,89.0,0.0,-1.7,0.0
2022-01-26 09:00:00,1022.6,-3.3,0.0,92.0,0.0,-2.2,0.0
2022-01-26 10:00:00,1022.7,-3.3,0.0,89.0,0.0,-1.7,0.0
2022-01-26 11:00:00,1022.7,-4.4,0.0,92.0,0.0,-3.3,0.0
2022-01-26 12:00:00,1022.7,-3.9,0.0,88.0,0.0,-2.2,0.0
2022-01-26 13:00:00,1022.9,-3.9,0.0,88.0,0.0,-2.2,0.0
2022-01-26 14:00:00,1023.1,-4.4,0.0,92.0,0.0,-3.3,0.0
2022-01-26 15:00:00,1023.5,-5.0,0.0,88.0,0.0,-3.3,0.0
2022-01-26 16:00:00,1024.1,-5.0,0.0,92.0,260.0,-3.9,5.4
2022-01-26 17:00:00,1024.5,-2.2,0.0,92.0,0.0,-1.1,0.0
2022-01-26 18:00:00,1024.9,-0.6,0.0,85.0,0.0,1.7,0.0
2022-01-26 19:00:00,1025.3,0.0,0.0,70.0,350.0,5.0,5.4
2022-01-26 20:00:00,1024.9,-0.5,0.0,58.0,0.0,7.2,0.0
2022-01-26 21:00:00,1024.1,-0.5,0.0,54.0,330.0,8.3,11.2
2022-01-26 22:00:00,1023.8,-0.7,0.0,51.0,340.0,8.9,9.4
2022-01-26 23:00:00,1023.8,-0.5,0.0,48.0,360.0,10.0,9.4
2022-01-27 00:00:00,1024.1,0.0,0.0,48.0,340.0,10.6,11.2
2022-01-27 01:00:00,1024.3,-0.1,0.0,60.0,40.0,7.2,9.4
2022-01-27 02:00:00,1024.4,-1.8,0.0,59.0,70.0,5.6,9.4
2022-01-27 03:00:00,1024.8,-1.7,0.0,70.0,0.0,3.3,0.0
2022-01-27 04:00:00,1025.2,-1.7,0.0,72.0,10.0,2.8,7.6
2022-01-27 05:00:00,1025.4,-1.7,0.0,78.0,360.0,1.7,5.4
2022-01-27 06:00:00,1025.9,-1.6,0.0,82.0,0.0,1.1,0.0
2022-01-27 07:00:00,1026.3,-2.8,0.0,85.0,360.0,-0.6,5.4
2022-01-27 08:00:00,1026.7,-2.2,0.0,85.0,350.0,0.0,7.6
2022-01-27 09:00:00,1026.7,-2.1,0.0,82.0,360.0,0.6,9.4
2022-01-27 10:00:00,1026.9,-3.3,0.0,75.0,10.0,0.6,13.0
2022-01-27 11:00:00,1027.2,-3.3,0.0,75.0,10.0,0.6,11.2
2022-01-27 12:00:00,1027.2,-2.8,0.0,78.0,360.0,0.6,14.8
2022-01-27 13:00:00,1027.5,-3.2,0.0,73.0,360.0,1.1,14.8
2022-01-27 14:00:00,1027.7,-3.3,0.0,67.0,350.0,2.2,16.6
2022-01-27 15:00:00,1028.3,-3.4,0.0,69.0,360.0,1.7,13.0
2022-01-27 16:00:00,1028.8,-3.3,0.0,67.0,350.0,2.2,13.0
2022-01-27 17:00:00,1029.0,-2.9,0.0,64.0,360.0,3.3,13.0
2022-01-27 18:00:00,1029.3,-2.8,0.0,57.0,360.0,5.0,16.6
2022-01-27 19:00:00,1029.4,-2.2,0.0,53.0,350.0,6.7,16.6
2022-01-27 20:00:00,1028.8,-1.7,0.0,51.0,340.0,7.8,16.6
2022-01-27 21:00:00,1028.3,-1.1,0.0,48.0,340.0,9.4,18.4
2022-01-27 22:00:00,1027.7,-1.2,0.0,44.0,350.0,10.6,18.4
2022-01-27 23:00:00,1027.5,-1.2,0.0,44.0,340.0,10.6,16.6
2022-01-28 00:00:00,1027.8,-1.1,0.0,46.0,350.0,10.0,16.6
2022-01-28 01:00:00,1027.9,-1.7,0.0,51.0,360.0,7.8,9.4
2022-01-28 02:00:00,1027.9,-2.1,0.0,60.0,10.0,5.0,9.4
2022-01-28 03:00:00,1028.0,-2.7,0.0,67.0,350.0,2.8,11.2
2022-01-28 04:00:00,1028.4,-3.3,0.0,64.0,350.0,2.8,14.8
2022-01-28 05:00:00,1028.5,-3.2,0.0,73.0,340.0,1.1,11.2
2022-01-28 06:00:00,1028.5,-3.3,0.0,67.0,340.0,2.2,14.8
2022-01-28 07:00:00,1028.7,-4.0,0.0,66.0,350.0,1.7,11.2
