DT,dwpt,prcp,rhum,pres,San_Antonio,temp,wspd,wdir
2023-03-20 09:00:00,2.3,0.0,68.0,1025.0,0.298352,7.8,5.4,230.0
2023-03-20 10:00:00,2.3,0.0,68.0,1025.0,0.336676,7.8,5.4,230.0
2023-03-20 11:00:00,1.7,0.0,63.0,1025.0,0.368488,8.3,7.6,220.0
2023-03-20 12:00:00,1.7,0.0,63.0,1024.5,0.417589,8.3,13.0,180.0
2023-03-20 13:00:00,2.2,0.0,63.0,1024.6,0.416436,8.9,14.8,160.0
2023-03-20 14:00:00,2.2,0.0,63.0,1024.6,0.404507,8.9,14.8,160.0
2023-03-20 15:00:00,1.1,0.0,52.0,1025.3,0.38716,10.6,22.3,150.0
2023-03-20 16:00:00,2.1,0.0,54.0,1025.5,0.392462,11.1,18.4,150.0
2023-03-20 17:00:00,2.7,0.0,54.0,1024.9,0.39252,11.7,18.4,150.0
2023-03-20 18:00:00,2.7,0.0,54.0,1024.9,0.39177,11.7,18.4,150.0
2023-03-20 19:00:00,4.0,0.0,55.0,1022.2,0.373329,12.8,16.6,150.0
2023-03-20 20:00:00,5.0,0.0,59.0,1020.8,0.380763,12.8,16.6,150.0
2023-03-20 21:00:00,5.0,0.0,59.0,1020.8,0.371888,12.8,24.1,160.0
2023-03-20 22:00:00,5.7,0.0,62.0,1020.1,0.391655,12.8,29.5,130.0
2023-03-20 23:00:00,6.6,0.0,66.0,1019.2,0.417762,12.8,25.9,140.0
2023-03-21 00:00:00,7.3,0.0,69.0,1018.8,0.434763,12.8,20.5,130.0
2023-03-21 01:00:00,8.9,0.1,83.0,1018.9,0.443695,11.7,13.0,140.0
2023-03-21 02:00:00,9.9,0.0,89.0,1018.1,0.443234,11.7,16.6,130.0
2023-03-21 03:00:00,11.1,0.0,96.0,1019.4,0.400184,11.7,11.2,130.0
2023-03-21 04:00:00,11.1,0.3,96.0,1018.0,0.363243,11.7,14.8,130.0
2023-03-21 05:00:00,11.1,0.3,96.0,1017.8,0.326763,11.7,13.0,130.0
2023-03-21 06:00:00,11.1,0.0,96.0,1017.8,0.294548,11.7,13.0,130.0
2023-03-21 07:00:00,11.1,0.0,96.0,1017.1,0.279622,11.7,9.4,110.0
2023-03-21 08:00:00,12.8,0.0,100.0,1016.1,0.285154,12.8,0.0,0.0
2023-03-21 09:00:00,13.9,0.0,100.0,1016.1,0.284521,13.9,13.0,160.0
2023-03-21 10:00:00,13.9,0.0,97.0,1015.2,0.301464,14.4,13.0,150.0
2023-03-21 11:00:00,14.4,0.3,96.0,1015.3,0.333045,15.0,16.6,150.0
2023-03-21 12:00:00,14.4,0.3,96.0,1015.3,0.375692,15.0,16.6,150.0
2023-03-21 13:00:00,15.0,0.5,96.0,1015.9,0.365664,15.6,11.2,160.0
2023-03-21 14:00:00,15.6,0.5,97.0,1016.4,0.365779,16.1,16.6,160.0
2023-03-21 15:00:00,15.6,0.5,97.0,1016.4,0.355924,16.1,16.6,160.0
2023-03-21 16:00:00,16.1,0.3,96.0,1016.7,0.344168,16.7,11.2,170.0
2023-03-21 17:00:00,17.8,0.2,97.0,1016.1,0.337771,18.3,16.6,170.0
2023-03-21 18:00:00,17.8,0.5,97.0,1016.1,0.340307,18.3,16.6,170.0
2023-03-21 19:00:00,18.2,0.2,96.0,1016.0,0.332584,18.9,13.0,200.0
2023-03-21 20:00:00,18.9,0.3,90.0,1013.3,0.33852,20.6,18.4,170.0
2023-03-21 21:00:00,18.9,0.0,90.0,1013.3,0.31616,20.6,18.4,170.0
2023-03-21 22:00:00,19.0,0.1,82.0,1012.6,0.277432,22.2,16.6,140.0
2023-03-21 23:00:00,19.0,0.0,82.0,1012.6,0.380129,22.2,16.6,140.0
2023-03-22 00:00:00,18.9,0.0,87.0,1012.7,0.410097,21.1,22.3,140.0
2023-03-22 01:00:00,18.8,0.0,93.0,1014.1,0.4392,20.0,18.4,150.0
2023-03-22 02:00:00,18.8,0.0,93.0,1014.1,0.448421,20.0,18.4,150.0
2023-03-22 03:00:00,18.8,0.0,93.0,1015.2,0.432803,20.0,18.4,150.0
2023-03-22 04:00:00,18.8,0.0,93.0,1015.5,0.386353,20.0,14.8,160.0
2023-03-22 05:00:00,19.3,0.0,96.0,1015.6,0.338405,20.0,13.0,160.0
2023-03-22 06:00:00,18.9,0.0,90.0,1015.9,0.32198,20.6,16.6,170.0
2023-03-22 07:00:00,18.9,0.0,90.0,1015.9,0.299447,20.6,16.6,170.0
2023-03-22 08:00:00,18.8,0.0,93.0,1014.8,0.269594,20.0,13.0,150.0
2023-03-22 09:00:00,19.3,0.0,96.0,1014.5,0.264984,20.0,11.2,160.0
2023-03-22 10:00:00,18.8,0.0,93.0,1014.6,0.310396,20.0,9.4,150.0
2023-03-22 11:00:00,19.3,0.0,96.0,1015.3,0.337252,20.0,11.2,160.0
2023-03-22 12:00:00,19.3,0.0,96.0,1015.3,0.373041,20.0,11.2,160.0
2023-03-22 13:00:00,19.4,0.0,93.0,1016.3,0.374539,20.6,13.0,150.0
2023-03-22 14:00:00,19.4,0.0,93.0,1016.3,0.374078,20.6,13.0,150.0
2023-03-22 15:00:00,19.4,0.2,90.0,1016.7,0.386987,21.1,16.6,150.0
2023-03-22 16:00:00,18.9,0.0,87.0,1017.0,0.379092,21.1,18.4,170.0
2023-03-22 17:00:00,18.8,0.0,76.0,1016.6,0.384682,23.3,16.6,170.0
2023-03-22 18:00:00,18.8,0.0,76.0,1016.6,0.349182,23.3,16.6,170.0
2023-03-22 19:00:00,18.4,0.0,74.0,1015.1,0.37183,23.3,22.3,150.0
2023-03-22 20:00:00,18.3,0.0,69.0,1013.9,0.34751,24.4,20.5,160.0
2023-03-22 21:00:00,18.3,0.0,69.0,1013.9,0.362667,24.4,20.5,160.0
2023-03-22 22:00:00,18.3,0.0,62.0,1012.6,0.374424,26.1,14.8,130.0
2023-03-22 23:00:00,18.2,0.0,66.0,1012.6,0.473202,25.0,24.1,140.0
2023-03-23 00:00:00,18.2,0.0,66.0,1012.6,0.495851,25.0,24.1,140.0
2023-03-23 01:00:00,18.8,0.0,76.0,1012.8,0.53648,23.3,24.1,120.0
2023-03-23 02:00:00,19.0,0.0,82.0,1013.9,0.538094,22.2,27.7,130.0
2023-03-23 03:00:00,19.4,0.0,84.0,1014.3,0.521554,22.2,18.4,130.0
2023-03-23 04:00:00,19.4,0.0,84.0,1014.3,0.473663,22.2,18.4,130.0
2023-03-23 05:00:00,19.4,0.0,87.0,1014.4,0.422199,21.7,25.9,160.0
2023-03-23 06:00:00,19.4,0.0,87.0,1014.4,0.356155,21.7,25.9,160.0
2023-03-23 07:00:00,19.4,0.0,87.0,1013.3,0.316448,21.7,16.6,150.0
2023-03-23 08:00:00,19.4,0.0,87.0,1012.8,0.300599,21.7,20.5,150.0
2023-03-23 09:00:00,18.9,0.0,84.0,1012.5,0.299043,21.7,16.6,150.0
2023-03-23 10:00:00,18.9,0.0,84.0,1012.5,0.340422,21.7,18.4,160.0
2023-03-23 11:00:00,18.9,0.0,84.0,1012.5,0.377939,21.7,18.4,160.0
2023-03-23 12:00:00,18.9,0.0,87.0,1013.3,0.415745,21.1,18.4,150.0
2023-03-23 13:00:00,18.9,0.0,84.0,1013.6,0.405083,21.7,24.1,150.0
2023-03-23 14:00:00,19.0,0.0,82.0,1013.7,0.397937,22.2,24.1,150.0
2023-03-23 15:00:00,18.8,0.0,76.0,1013.5,0.393442,23.3,31.7,160.0
2023-03-23 16:00:00,18.8,0.0,76.0,1013.5,0.38399,23.3,27.7,160.0
2023-03-23 17:00:00,19.0,0.0,67.0,1012.4,0.393154,25.6,33.5,160.0
2023-03-23 18:00:00,19.0,0.0,67.0,1012.4,0.423352,25.6,37.1,150.0
2023-03-23 19:00:00,19.3,0.0,64.0,1010.3,0.413324,26.7,31.7,160.0
2023-03-23 20:00:00,20.1,0.0,65.0,1009.2,0.452743,27.2,25.9,140.0
2023-03-23 21:00:00,20.1,0.0,65.0,1009.2,0.460005,27.2,25.9,140.0
2023-03-23 22:00:00,20.1,0.0,61.0,1007.5,0.502651,28.3,22.3,120.0
2023-03-23 23:00:00,20.1,0.0,63.0,1007.1,0.576648,27.8,22.3,120.0
2023-03-24 00:00:00,19.5,0.0,69.0,1007.3,0.606328,25.6,24.1,130.0
2023-03-24 01:00:00,19.5,0.0,69.0,1007.3,0.601775,25.6,24.1,130.0
2023-03-24 02:00:00,19.5,0.0,74.0,1007.7,0.601372,24.4,20.5,120.0
2023-03-24 03:00:00,20.0,0.0,84.0,1008.4,0.550138,22.8,25.9,120.0
2023-03-24 04:00:00,20.0,0.0,84.0,1008.4,0.482941,22.8,22.3,140.0
2023-03-24 05:00:00,20.0,0.0,84.0,1007.6,0.424101,22.8,22.3,140.0
2023-03-24 06:00:00,20.0,0.0,84.0,1007.6,0.378515,22.8,22.3,140.0
2023-03-24 07:00:00,19.4,0.0,84.0,1006.6,0.352582,22.2,18.4,150.0
2023-03-24 08:00:00,19.4,0.0,84.0,1006.6,0.323594,22.2,25.9,160.0
2023-03-24 09:00:00,18.9,0.0,84.0,1005.5,0.32636,21.7,16.6,160.0
2023-03-24 10:00:00,18.9,0.0,84.0,1004.9,0.357192,21.7,22.3,170.0
2023-03-24 11:00:00,18.9,0.0,84.0,1004.9,0.372637,21.7,22.3,170.0
2023-03-24 12:00:00,18.9,0.0,87.0,1005.6,0.411077,21.1,11.2,170.0
2023-03-24 13:00:00,19.4,0.0,90.0,1006.2,0.405544,21.1,9.4,200.0
2023-03-24 14:00:00,19.4,0.3,90.0,1006.2,0.42024,21.1,9.4,200.0
2023-03-24 15:00:00,19.0,1.8,82.0,1007.0,0.417589,22.2,9.4,330.0
2023-03-24 16:00:00,19.0,1.5,82.0,1007.0,0.353965,22.2,9.4,330.0
2023-03-24 17:00:00,12.6,0.0,38.0,1006.8,0.329414,28.3,25.9,320.0
2023-03-24 18:00:00,11.0,0.0,32.0,1005.9,0.346012,29.4,14.8,340.0
2023-03-24 19:00:00,5.1,0.0,20.0,1005.2,0.378112,30.6,14.8,340.0
2023-03-24 20:00:00,5.1,0.0,20.0,1005.2,0.422603,30.6,33.5,280.0
2023-03-24 21:00:00,-0.6,0.0,13.0,1003.7,0.473317,31.1,20.5,260.0
2023-03-24 22:00:00,-0.6,0.0,13.0,1003.5,0.483345,31.1,18.4,250.0
2023-03-24 23:00:00,-2.5,0.0,12.0,1003.9,0.5608,30.0,18.4,250.0
2023-03-25 00:00:00,-2.5,0.0,12.0,1003.9,0.573997,30.0,22.3,280.0
2023-03-25 01:00:00,-1.7,0.0,16.0,1004.9,0.542185,26.1,13.0,290.0
2023-03-25 02:00:00,1.9,0.0,28.0,1007.0,0.514869,21.1,7.6,290.0
2023-03-25 03:00:00,5.6,0.0,48.0,1007.7,0.468592,16.7,9.4,310.0
2023-03-25 04:00:00,3.8,0.0,47.0,1008.4,0.428884,15.0,11.2,300.0
2023-03-25 05:00:00,2.8,0.0,44.0,1008.5,0.368603,15.0,14.8,310.0
2023-03-25 06:00:00,2.8,0.0,44.0,1008.5,0.320424,15.0,14.8,310.0
2023-03-25 07:00:00,-3.9,0.0,21.0,1008.9,0.30204,18.9,16.6,320.0
2023-03-25 08:00:00,-2.9,0.0,26.0,1009.9,0.292531,16.7,11.2,310.0
2023-03-25 09:00:00,-1.1,0.0,37.0,1010.1,0.288728,13.3,14.8,300.0
2023-03-25 10:00:00,-1.1,0.0,37.0,1010.1,0.280313,13.3,14.8,300.0
2023-03-25 11:00:00,0.5,0.0,48.0,1011.8,0.26533,11.1,9.4,310.0
2023-03-25 12:00:00,1.6,0.0,56.0,1012.2,0.278815,10.0,9.4,300.0
2023-03-25 13:00:00,3.4,0.0,51.0,1012.6,0.297603,13.3,9.4,300.0
2023-03-25 14:00:00,0.9,0.0,29.0,1012.8,0.277201,19.4,11.2,320.0
2023-03-25 15:00:00,0.9,0.0,29.0,1012.8,0.264753,19.4,11.2,320.0
2023-03-25 16:00:00,0.2,0.0,21.0,1013.0,0.25876,23.9,11.2,360.0
2023-03-25 17:00:00,-1.0,0.0,18.0,1012.3,0.236111,25.0,14.8,30.0
2023-03-25 18:00:00,-2.6,0.0,15.0,1011.2,0.245908,26.1,7.6,30.0
2023-03-25 19:00:00,-1.7,0.0,15.0,1010.2,0.275184,27.2,5.4,280.0
2023-03-25 20:00:00,-1.7,0.0,15.0,1010.2,0.312875,27.2,5.4,280.0
2023-03-25 21:00:00,-0.8,0.0,15.0,1008.5,0.376441,28.3,11.2,30.0
2023-03-25 22:00:00,-0.8,0.0,15.0,1008.5,0.432803,28.3,11.2,30.0
2023-03-25 23:00:00,0.7,0.0,19.0,1008.2,0.499308,26.1,22.3,140.0
2023-03-26 00:00:00,2.4,0.0,28.0,1008.2,0.522591,21.7,14.8,120.0
2023-03-26 01:00:00,2.4,0.0,28.0,1008.2,0.454933,21.7,14.8,120.0
2023-03-26 02:00:00,2.8,0.0,32.0,1009.5,0.43603,20.0,0.0,0.0
2023-03-26 03:00:00,2.8,0.0,32.0,1009.5,0.403066,20.0,0.0,0.0
2023-03-26 04:00:00,3.4,0.0,37.0,1009.1,0.406063,18.3,0.0,0.0
2023-03-26 05:00:00,4.5,0.0,46.0,1009.0,0.36284,16.1,0.0,0.0
2023-03-26 06:00:00,4.5,0.0,46.0,1009.0,0.338117,16.1,0.0,0.0
2023-03-26 07:00:00,6.2,0.0,64.0,1008.8,0.304864,12.8,7.6,330.0
2023-03-26 08:00:00,6.2,0.0,69.0,1008.4,0.289189,11.7,9.4,330.0
2023-03-26 09:00:00,6.2,0.0,69.0,1008.4,0.256685,11.7,9.4,330.0
2023-03-26 10:00:00,6.0,0.0,71.0,1008.1,0.24441,11.1,11.2,290.0
2023-03-26 11:00:00,7.3,0.0,69.0,1008.4,0.249193,12.8,7.6,320.0
2023-03-26 12:00:00,7.8,0.0,62.0,1009.2,0.261757,15.0,7.6,310.0
2023-03-26 13:00:00,8.9,0.0,60.0,1009.6,0.277374,16.7,5.4,320.0
2023-03-26 14:00:00,8.9,0.0,60.0,1009.6,0.302444,16.7,5.4,320.0
2023-03-26 15:00:00,14.4,0.0,78.0,1009.6,0.299101,18.3,0.0,0.0
2023-03-26 16:00:00,16.1,0.0,73.0,1009.5,0.32319,21.1,7.6,130.0
2023-03-26 17:00:00,17.3,0.0,69.0,1009.1,0.332123,23.3,7.6,160.0
2023-03-26 18:00:00,16.7,0.0,60.0,1008.8,0.304806,25.0,5.4,60.0
2023-03-26 19:00:00,16.6,0.0,54.0,1007.7,0.317485,26.7,5.4,60.0
2023-03-26 20:00:00,16.6,0.0,54.0,1007.7,0.369698,26.7,5.4,170.0
2023-03-26 21:00:00,15.1,0.0,43.0,1006.5,0.446519,28.9,0.0,0.0
2023-03-26 22:00:00,15.1,0.0,43.0,1006.5,0.539592,28.9,0.0,0.0
2023-03-26 23:00:00,13.8,0.0,41.0,1006.5,0.625231,28.3,7.6,195.0
2023-03-27 00:00:00,13.8,0.0,41.0,1006.5,0.607308,28.3,7.6,170.0
2023-03-27 01:00:00,14.6,0.0,46.0,1007.0,0.613705,27.2,14.8,170.0
2023-03-27 02:00:00,16.1,0.0,66.0,1007.7,0.619295,22.8,13.0,120.0
2023-03-27 03:00:00,17.3,0.0,76.0,1009.4,0.559244,21.7,7.6,90.0
2023-03-27 04:00:00,18.4,0.0,87.0,1010.0,0.479195,20.6,0.0,0.0
2023-03-27 05:00:00,18.4,0.0,87.0,1010.0,0.404737,20.6,0.0,0.0
2023-03-27 06:00:00,18.9,0.0,84.0,1010.4,0.343995,21.7,13.0,30.0
2023-03-27 07:00:00,19.4,0.0,87.0,1010.3,0.323306,21.7,13.0,60.0
2023-03-27 08:00:00,19.4,0.0,87.0,1010.3,0.306535,21.7,13.0,60.0
2023-03-27 09:00:00,18.9,0.0,90.0,1010.2,0.30302,20.6,16.6,60.0
2023-03-27 10:00:00,18.9,0.0,90.0,1010.2,0.359555,20.6,16.6,60.0
2023-03-27 11:00:00,16.6,0.0,81.0,1012.3,0.371196,20.0,20.5,40.0
2023-03-27 12:00:00,11.6,0.0,65.0,1013.4,0.420701,18.3,13.0,10.0
2023-03-27 13:00:00,10.6,0.0,61.0,1014.3,0.408022,18.3,11.2,20.0
2023-03-27 14:00:00,9.4,0.0,54.0,1014.3,0.372407,18.9,13.0,20.0
2023-03-27 15:00:00,10.7,0.0,55.0,1014.6,0.335408,20.0,14.8,10.0
2023-03-27 16:00:00,10.7,0.0,55.0,1014.6,0.365779,20.0,14.8,10.0
2023-03-27 17:00:00,13.9,0.0,50.0,1013.6,0.313681,25.0,18.4,50.0
2023-03-27 18:00:00,15.6,0.0,54.0,1013.4,0.319675,25.6,13.0,100.0
2023-03-27 19:00:00,15.6,0.0,54.0,1012.8,0.340941,25.6,13.0,120.0
2023-03-27 20:00:00,15.6,0.0,54.0,1012.8,0.420586,25.6,13.0,120.0
2023-03-27 21:00:00,16.0,0.0,52.0,1011.4,0.457008,26.7,20.5,90.0
2023-03-27 22:00:00,16.0,0.0,52.0,1011.4,0.531754,26.7,20.5,90.0
2023-03-27 23:00:00,16.2,0.0,58.0,1011.7,0.515214,25.0,18.4,70.0
2023-03-28 00:00:00,16.2,0.0,58.0,1011.7,0.515387,25.0,18.4,70.0
2023-03-28 01:00:00,16.1,0.0,60.0,1012.7,0.549562,24.4,13.0,80.0
2023-03-28 02:00:00,16.2,0.0,62.0,1013.6,0.580452,23.9,13.0,70.0
2023-03-28 03:00:00,16.8,0.0,67.0,1015.6,0.527144,23.3,11.2,60.0
2023-03-28 04:00:00,16.8,0.0,67.0,1015.5,0.470839,23.3,9.4,60.0
2023-03-28 05:00:00,16.8,0.0,67.0,1015.5,0.407388,23.3,9.4,60.0
2023-03-28 06:00:00,14.3,0.0,61.0,1016.1,0.359843,22.2,14.8,20.0
2023-03-28 07:00:00,12.8,0.0,57.0,1016.5,0.324516,21.7,14.8,20.0
2023-03-28 08:00:00,10.1,0.0,53.0,1016.2,0.311319,20.0,20.5,20.0
2023-03-28 09:00:00,10.1,0.0,53.0,1016.2,0.290226,20.0,20.5,20.0
2023-03-28 10:00:00,9.3,0.0,52.0,1016.9,0.332757,19.4,24.1,20.0
2023-03-28 11:00:00,9.4,0.0,54.0,1018.9,0.351256,18.9,20.5,10.0
2023-03-28 12:00:00,8.4,0.0,54.0,1019.9,0.380475,17.8,27.7,10.0
2023-03-28 13:00:00,3.4,0.0,41.0,1022.1,0.395747,16.7,27.7,10.0
2023-03-28 14:00:00,1.8,0.0,38.0,1022.6,0.359325,16.1,35.3,20.0
2023-03-28 15:00:00,1.8,0.0,38.0,1022.6,0.351083,16.1,29.5,10.0
2023-03-28 16:00:00,1.7,0.0,33.0,1023.6,0.30423,18.3,37.1,360.0
2023-03-28 17:00:00,0.9,0.0,28.0,1023.0,0.263658,20.0,31.7,30.0
2023-03-28 18:00:00,-2.1,0.0,24.0,1022.7,0.300599,18.9,33.5,30.0
2023-03-28 19:00:00,-1.9,0.0,22.0,1021.9,0.295816,20.6,24.1,30.0
2023-03-28 20:00:00,-1.9,0.0,22.0,1021.9,0.302386,20.6,24.1,30.0
2023-03-28 21:00:00,-1.6,0.0,21.0,1021.4,0.333852,21.7,24.1,40.0
2023-03-28 22:00:00,-1.7,0.0,24.0,1021.8,0.365318,19.4,18.4,30.0
2023-03-28 23:00:00,-1.7,0.0,24.0,1021.8,0.405083,19.4,18.4,30.0
2023-03-29 00:00:00,-2.1,0.0,24.0,1023.4,0.415975,18.9,20.5,10.0
2023-03-29 01:00:00,2.7,0.3,42.0,1022.9,0.416148,15.6,13.0,40.0
2023-03-29 02:00:00,3.8,0.0,49.0,1023.2,0.446,14.4,9.4,30.0
2023-03-29 03:00:00,3.8,0.0,49.0,1023.2,0.412978,14.4,9.4,30.0
2023-03-29 04:00:00,5.0,0.0,57.0,1022.0,0.357884,13.3,11.2,340.0
2023-03-29 05:00:00,4.4,0.0,55.0,1021.7,0.308034,13.3,5.4,20.0
2023-03-29 06:00:00,4.4,0.0,55.0,1021.7,0.276913,13.3,5.4,20.0
2023-03-29 07:00:00,4.4,0.0,55.0,1021.4,0.258126,13.3,0.0,0.0
2023-03-29 08:00:00,3.4,0.0,51.0,1021.2,0.252536,13.3,5.4,310.0
2023-03-29 09:00:00,3.4,0.0,51.0,1021.6,0.246485,13.3,11.2,330.0
2023-03-29 10:00:00,3.4,0.0,51.0,1021.6,0.276913,13.3,11.2,330.0
2023-03-29 11:00:00,1.8,0.0,44.0,1020.9,0.320597,13.9,14.8,20.0
2023-03-29 12:00:00,2.2,0.0,45.0,1021.5,0.347568,13.9,9.4,20.0
2023-03-29 13:00:00,2.9,0.0,46.0,1021.4,0.344917,14.4,13.0,40.0
2023-03-29 14:00:00,2.1,0.0,39.0,1021.6,0.316275,16.1,14.8,40.0
2023-03-29 15:00:00,2.1,0.0,39.0,1021.6,0.348087,16.1,14.8,40.0
2023-03-29 16:00:00,4.4,0.0,44.0,1021.5,0.337079,16.7,13.0,80.0
2023-03-29 17:00:00,6.6,0.0,48.0,1021.0,0.327167,17.8,16.6,100.0
2023-03-29 18:00:00,8.4,0.0,54.0,1020.3,0.300945,17.8,14.8,120.0
2023-03-29 19:00:00,8.4,0.0,54.0,1020.3,0.332988,17.8,14.8,120.0
2023-03-29 20:00:00,9.4,0.0,56.0,1018.4,0.340479,18.3,13.0,120.0
2023-03-29 21:00:00,9.4,0.0,56.0,1018.4,0.346473,18.3,13.0,120.0
2023-03-29 22:00:00,9.9,0.0,60.0,1017.6,0.367739,17.8,5.4,140.0
2023-03-29 23:00:00,9.9,0.0,58.0,1017.2,0.356846,18.3,11.2,120.0
2023-03-30 00:00:00,9.9,0.0,60.0,1017.0,0.394594,17.8,11.2,100.0
2023-03-30 01:00:00,9.9,0.0,60.0,1017.0,0.405775,17.8,11.2,100.0
2023-03-30 02:00:00,11.1,0.0,63.0,1017.7,0.410846,18.3,11.2,120.0
2023-03-30 03:00:00,11.6,0.0,65.0,1017.8,0.394249,18.3,13.0,120.0
2023-03-30 04:00:00,11.1,0.0,63.0,1017.7,0.3463,18.3,11.2,130.0
2023-03-30 05:00:00,11.1,0.0,63.0,1017.7,0.328147,18.3,11.2,130.0
2023-03-30 06:00:00,12.8,0.0,78.0,1016.5,0.301291,16.7,16.6,120.0
2023-03-30 07:00:00,14.0,0.2,84.0,1016.5,0.283541,16.7,16.6,130.0
2023-03-30 08:00:00,12.8,0.1,78.0,1015.0,0.256051,16.7,13.0,80.0
2023-03-30 09:00:00,12.8,0.0,78.0,1015.0,0.256685,16.7,13.0,80.0
2023-03-30 10:00:00,15.6,0.3,97.0,1013.9,0.285212,16.1,11.2,100.0
2023-03-30 11:00:00,16.1,0.0,100.0,1013.9,0.326475,16.1,7.6,100.0
2023-03-30 12:00:00,16.7,0.5,97.0,1013.9,0.352582,17.2,9.4,100.0
2023-03-30 13:00:00,17.2,0.2,100.0,1014.0,0.35408,17.2,9.4,140.0
2023-03-30 14:00:00,17.2,0.5,100.0,1014.0,0.347337,17.2,9.4,140.0
2023-03-30 15:00:00,19.9,0.3,93.0,1013.9,0.365491,21.1,20.5,150.0
2023-03-30 16:00:00,19.9,0.0,93.0,1013.9,0.322499,21.1,20.5,150.0
2023-03-30 17:00:00,20.5,0.0,87.0,1013.1,0.364454,22.8,20.5,160.0
2023-03-30 18:00:00,20.0,0.3,79.0,1012.2,0.365722,23.9,20.5,160.0
2023-03-30 19:00:00,20.0,0.3,79.0,1013.0,0.381512,23.9,22.3,160.0
2023-03-30 20:00:00,19.4,0.0,71.0,1010.4,0.270574,25.0,18.4,170.0
2023-03-30 21:00:00,20.0,0.0,74.0,1009.7,0.391886,25.0,29.5,150.0
2023-03-30 22:00:00,19.5,0.0,69.0,1009.4,0.412056,25.6,20.5,140.0
2023-03-30 23:00:00,19.5,0.0,74.0,1009.9,0.447614,24.4,18.4,150.0
2023-03-31 00:00:00,19.5,0.0,74.0,1009.9,0.489627,24.4,18.4,150.0
2023-03-31 01:00:00,19.4,0.0,76.0,1011.0,0.492969,23.9,22.3,150.0
2023-03-31 02:00:00,19.4,0.0,81.0,1010.5,0.521323,22.8,25.9,130.0
2023-03-31 03:00:00,19.4,0.0,84.0,1011.0,0.495966,22.2,24.1,150.0
2023-03-31 04:00:00,19.4,0.0,84.0,1011.0,0.44698,22.2,24.1,150.0
2023-03-31 05:00:00,19.4,0.0,87.0,1011.3,0.384855,21.7,18.4,140.0
2023-03-31 06:00:00,19.4,0.0,90.0,1011.3,0.338578,21.1,11.2,140.0
2023-03-31 07:00:00,18.8,0.0,93.0,1011.3,0.314776,20.0,7.6,130.0
2023-03-31 08:00:00,19.4,0.0,90.0,1010.6,0.295701,21.1,13.0,150.0
2023-03-31 09:00:00,19.4,0.0,87.0,1010.2,0.292589,21.7,13.0,170.0
2023-03-31 10:00:00,19.4,0.0,87.0,1010.2,0.330625,21.7,13.0,170.0
2023-03-31 11:00:00,18.9,0.0,90.0,1009.9,0.360016,20.6,18.4,160.0
2023-03-31 12:00:00,18.9,0.0,90.0,1009.9,0.38716,20.6,18.4,160.0
2023-03-31 13:00:00,19.4,0.0,90.0,1011.2,0.394652,21.1,16.6,170.0
2023-03-31 14:00:00,19.4,0.0,87.0,1011.5,0.385085,21.7,14.8,190.0
2023-03-31 15:00:00,18.8,0.0,76.0,1012.4,0.397188,23.3,20.5,200.0
2023-03-31 16:00:00,19.4,0.0,76.0,1012.6,0.394133,23.9,22.3,190.0
2023-03-31 17:00:00,19.5,0.0,69.0,1012.6,0.369986,25.6,24.1,200.0
2023-03-31 18:00:00,19.5,0.0,67.0,1012.3,0.415745,26.1,16.6,230.0
2023-03-31 19:00:00,19.5,0.0,67.0,1012.3,0.421104,26.1,16.6,230.0
2023-03-31 20:00:00,18.4,0.0,53.0,1010.4,0.411595,28.9,0.0,0.0
2023-03-31 21:00:00,18.4,0.0,50.0,1010.0,0.504783,30.0,14.8,140.0
2023-03-31 22:00:00,18.4,0.0,50.0,1010.0,0.543741,30.0,14.8,140.0
2023-03-31 23:00:00,17.8,0.0,48.0,1009.7,0.635201,30.0,13.0,130.0
2023-04-01 00:00:00,17.3,0.0,53.0,1010.8,0.645401,27.8,11.2,150.0
2023-04-01 01:00:00,17.2,0.0,58.0,1012.1,0.623847,26.1,5.4,320.0
2023-04-01 02:00:00,17.9,0.0,67.0,1013.3,0.588117,24.4,0.0,0.0
2023-04-01 03:00:00,17.7,0.0,73.0,1014.5,0.54645,22.8,7.6,0.0
2023-04-01 04:00:00,17.7,0.0,73.0,1014.5,0.476314,22.8,7.6,11.0
2023-04-01 05:00:00,17.8,0.0,87.0,1015.7,0.408944,20.0,0.0,0.0
2023-04-01 06:00:00,16.7,0.0,87.0,1016.0,0.356443,18.9,7.6,320.0
2023-04-01 07:00:00,15.0,0.0,87.0,1015.5,0.314142,17.2,5.4,310.0
2023-04-01 08:00:00,9.4,0.0,62.0,1016.1,0.282734,16.7,9.4,300.0
2023-04-01 09:00:00,9.4,0.0,62.0,1016.1,0.264753,16.7,9.4,300.0
2023-04-01 10:00:00,4.4,0.0,55.0,1017.3,0.261526,13.3,9.4,320.0
2023-04-01 11:00:00,4.0,0.0,55.0,1017.8,0.252997,12.8,9.4,300.0
2023-04-01 12:00:00,2.9,0.0,46.0,1018.6,0.269018,14.4,5.4,300.0
2023-04-01 13:00:00,5.2,0.0,42.0,1019.1,0.294663,18.3,0.0,0.0
2023-04-01 14:00:00,5.2,0.0,42.0,1019.1,0.299504,18.3,0.0,0.0
2023-04-01 15:00:00,-1.7,0.0,15.0,1019.6,0.269076,27.2,14.8,40.0
2023-04-01 16:00:00,-6.2,0.0,10.0,1019.9,0.324977,28.3,24.1,90.0
