DT,dwpt,pres,prcp,temp,wspd,wdir,rhum
2022-11-25 01:00:00,4.4,1023.3,0.0,5.0,0.0,0.0,96.0
2022-11-25 02:00:00,4.4,1023.7,0.0,5.0,0.0,0.0,96.0
2022-11-25 03:00:00,4.4,1023.9,0.0,4.4,5.4,180.0,100.0
2022-11-25 04:00:00,4.4,1023.9,0.0,4.4,5.4,180.0,100.0
2022-11-25 05:00:00,2.8,1024.2,0.0,2.8,0.0,0.0,100.0
2022-11-25 06:00:00,3.3,1024.5,0.0,3.3,5.4,210.0,100.0
2022-11-25 07:00:00,3.3,1024.0,0.0,3.3,5.4,170.0,100.0
2022-11-25 08:00:00,3.3,1024.0,0.0,3.3,5.4,170.0,100.0
2022-11-25 09:00:00,3.3,1024.2,0.0,3.3,5.4,200.0,100.0
2022-11-25 10:00:00,2.2,1024.3,0.0,2.8,5.4,310.0,96.0
2022-11-25 11:00:00,2.2,1024.5,0.0,2.8,0.0,2.0,96.0
2022-11-25 12:00:00,2.2,1024.5,0.0,2.8,5.4,160.0,96.0
2022-11-25 13:00:00,2.2,1024.4,0.0,2.2,7.6,170.0,100.0
2022-11-25 14:00:00,2.2,1024.4,0.0,2.2,7.6,170.0,100.0
2022-11-25 15:00:00,2.2,1024.8,0.0,2.8,0.0,0.0,96.0
2022-11-25 16:00:00,2.2,1024.6,0.0,2.2,5.4,190.0,100.0
2022-11-25 17:00:00,4.0,1024.2,0.0,5.0,7.6,160.0,93.0
2022-11-25 18:00:00,4.4,1024.1,0.0,6.7,9.4,140.0,85.0
2022-11-25 19:00:00,4.4,1024.1,0.0,6.7,9.4,140.0,85.0
2022-11-25 20:00:00,5.0,1024.8,0.0,7.2,5.4,310.0,86.0
2022-11-25 21:00:00,5.0,1024.8,0.0,7.2,5.4,310.0,86.0
2022-11-25 22:00:00,5.1,1025.6,0.0,6.1,0.0,0.0,93.0
2022-11-25 23:00:00,5.1,1026.3,0.4,6.1,11.2,340.0,93.0
2022-11-26 00:00:00,5.1,1026.3,0.8,6.1,11.2,340.0,93.0
2022-11-26 01:00:00,5.1,1027.7,2.3,6.1,9.4,20.0,93.0
2022-11-26 02:00:00,5.1,1028.4,1.5,6.1,5.4,60.0,93.0
2022-11-26 03:00:00,4.4,1028.9,1.5,5.6,0.0,0.0,92.0
2022-11-26 04:00:00,4.4,1028.9,0.8,5.6,0.0,0.0,92.0
2022-11-26 05:00:00,2.8,1029.9,0.0,2.8,0.0,0.0,100.0
2022-11-26 06:00:00,2.8,1029.9,0.0,2.8,0.0,0.0,100.0
2022-11-26 07:00:00,1.8,1030.4,0.0,2.2,0.0,0.0,97.0
2022-11-26 08:00:00,1.7,1031.2,0.0,1.7,0.0,0.0,100.0
2022-11-26 09:00:00,2.2,1031.3,0.0,2.8,0.0,0.0,96.0
2022-11-26 10:00:00,2.9,1031.4,0.0,3.3,0.0,0.0,97.0
2022-11-26 11:00:00,2.9,1031.4,0.0,3.3,0.0,0.0,97.0
2022-11-26 12:00:00,3.3,1031.3,0.0,3.9,0.0,0.0,96.0
2022-11-26 13:00:00,2.3,1031.9,0.0,3.3,9.4,150.0,93.0
2022-11-26 14:00:00,2.3,1031.9,0.0,3.3,9.4,150.0,93.0
2022-11-26 15:00:00,2.9,1032.3,0.0,3.3,7.6,150.0,97.0
2022-11-26 16:00:00,3.4,1032.9,0.0,4.4,9.4,160.0,93.0
2022-11-26 17:00:00,3.3,1032.6,0.0,6.1,11.2,140.0,82.0
2022-11-26 18:00:00,3.3,1032.6,0.0,6.1,11.2,140.0,82.0
2022-11-26 19:00:00,3.9,1032.6,0.0,8.3,0.0,0.0,74.0
2022-11-26 20:00:00,3.9,1031.1,0.0,8.9,0.0,0.0,71.0
2022-11-26 21:00:00,3.4,1030.1,0.0,9.4,7.6,300.0,66.0
2022-11-26 22:00:00,2.7,1029.6,0.0,9.4,11.2,10.0,63.0
2022-11-26 23:00:00,2.7,1029.6,0.0,9.4,11.2,10.0,63.0
2022-11-27 00:00:00,3.3,1029.2,0.0,5.6,0.0,0.0,85.0
2022-11-27 01:00:00,1.7,1029.1,0.0,3.3,13.0,130.0,89.0
2022-11-27 02:00:00,2.9,1027.9,0.0,3.9,0.0,130.0,93.0
2022-11-27 03:00:00,2.9,1027.9,0.0,3.9,0.0,0.0,93.0
2022-11-27 04:00:00,2.7,1027.4,0.0,4.4,9.4,160.0,89.0
2022-11-27 05:00:00,3.3,1026.6,0.0,6.1,0.0,3.0,82.0
2022-11-27 06:00:00,2.7,1025.3,0.0,6.1,9.4,160.0,79.0
2022-11-27 07:00:00,2.7,1025.3,0.0,6.1,9.4,160.0,79.0
2022-11-27 08:00:00,2.7,1024.4,0.0,6.1,18.4,180.0,79.0
2022-11-27 09:00:00,2.7,1024.4,0.0,6.1,18.4,180.0,79.0
2022-11-27 10:00:00,3.3,1022.9,0.0,6.1,22.3,180.0,82.0
2022-11-27 11:00:00,3.3,1022.9,0.0,6.1,22.3,180.0,82.0
2022-11-27 12:00:00,2.7,1021.0,0.0,6.1,24.1,180.0,79.0
2022-11-27 13:00:00,3.3,1020.2,0.0,6.1,24.1,180.0,82.0
2022-11-27 14:00:00,3.3,1020.2,0.0,6.1,29.5,170.0,82.0
2022-11-27 15:00:00,3.3,1019.6,0.0,6.1,25.9,180.0,82.0
2022-11-27 16:00:00,5.0,1019.8,1.0,6.7,24.1,200.0,89.0
2022-11-27 17:00:00,5.7,1020.1,0.8,7.2,22.3,190.0,90.0
2022-11-27 18:00:00,6.1,1020.2,0.5,7.2,13.0,170.0,93.0
2022-11-27 19:00:00,6.1,1020.2,0.0,7.2,13.0,170.0,93.0
2022-11-27 20:00:00,6.7,1018.8,0.0,7.8,7.6,150.0,93.0
2022-11-27 21:00:00,5.6,1017.9,0.3,8.3,7.6,190.0,83.0
2022-11-27 22:00:00,5.6,1017.9,0.3,8.3,7.6,190.0,83.0
2022-11-27 23:00:00,4.3,1017.3,0.8,7.2,13.0,320.0,82.0
2022-11-28 00:00:00,4.4,1017.0,1.5,6.1,7.6,240.0,89.0
2022-11-28 01:00:00,3.9,1016.6,0.0,5.6,9.4,210.0,89.0
2022-11-28 02:00:00,3.9,1016.2,0.0,6.1,7.6,230.0,86.0
2022-11-28 03:00:00,4.0,1015.8,0.0,5.0,5.4,150.0,93.0
2022-11-28 04:00:00,4.0,1015.8,0.0,5.0,5.4,150.0,93.0
2022-11-28 05:00:00,3.9,1015.0,0.6,6.1,11.2,200.0,86.0
2022-11-28 06:00:00,3.9,1014.1,0.3,5.6,11.2,200.0,89.0
2022-11-28 07:00:00,4.0,1013.4,0.5,5.0,11.2,190.0,93.0
2022-11-28 08:00:00,4.0,1012.8,0.3,5.0,9.4,190.0,93.0
2022-11-28 09:00:00,4.0,1012.8,0.0,5.0,9.4,190.0,93.0
2022-11-28 10:00:00,4.0,1012.2,0.8,5.0,5.4,200.0,93.0
2022-11-28 11:00:00,2.7,1012.0,0.0,4.4,9.4,220.0,89.0
2022-11-28 12:00:00,2.7,1012.0,0.3,4.4,9.4,220.0,89.0
2022-11-28 13:00:00,3.3,1012.2,0.3,5.0,5.4,310.0,89.0
2022-11-28 14:00:00,2.3,1012.5,1.0,4.4,0.0,0.0,86.0
2022-11-28 15:00:00,2.3,1012.5,0.0,4.4,0.0,0.0,86.0
2022-11-28 16:00:00,2.9,1013.7,0.0,5.0,0.0,0.0,86.0
2022-11-28 17:00:00,2.8,1013.9,0.0,6.7,0.0,0.0,76.0
2022-11-28 18:00:00,2.8,1013.9,0.0,6.7,0.0,0.0,76.0
2022-11-28 19:00:00,0.5,1013.9,0.0,7.8,11.2,220.0,60.0
2022-11-28 20:00:00,0.5,1013.9,0.0,7.8,14.8,280.0,60.0
2022-11-28 21:00:00,0.5,1013.9,0.0,7.8,14.8,280.0,60.0
2022-11-28 22:00:00,2.3,1014.0,0.5,7.2,14.8,270.0,71.0
2022-11-28 23:00:00,1.6,1014.0,0.0,6.7,11.2,280.0,70.0
2022-11-29 00:00:00,1.2,1015.1,0.0,3.3,5.4,160.0,86.0
2022-11-29 01:00:00,1.2,1015.4,0.0,2.8,7.6,230.0,89.0
2022-11-29 02:00:00,1.2,1015.4,0.0,2.8,7.6,230.0,89.0
2022-11-29 03:00:00,0.5,1015.5,0.0,2.8,9.4,180.0,85.0
2022-11-29 04:00:00,1.2,1015.7,0.0,3.3,13.0,210.0,86.0
2022-11-29 05:00:00,-1.2,1016.8,0.0,0.6,5.4,80.0,88.0
2022-11-29 06:00:00,-0.6,1017.2,0.0,0.6,5.4,160.0,92.0
2022-11-29 07:00:00,0.5,1017.7,0.0,1.7,0.0,0.0,92.0
2022-11-29 08:00:00,0.7,1017.8,0.0,1.1,7.6,160.0,97.0
2022-11-29 09:00:00,0.7,1017.8,0.0,1.1,7.6,160.0,97.0
2022-11-29 10:00:00,1.0,1018.3,0.0,2.2,0.0,0.0,92.0
2022-11-29 11:00:00,1.0,1018.2,0.0,2.2,9.4,150.0,92.0
2022-11-29 12:00:00,1.2,1018.4,0.0,2.8,11.2,170.0,89.0
2022-11-29 13:00:00,1.2,1018.4,0.0,2.8,11.2,170.0,89.0
2022-11-29 14:00:00,1.7,1017.9,0.0,3.3,11.2,170.0,89.0
2022-11-29 15:00:00,1.7,1017.9,0.0,3.3,11.2,170.0,89.0
2022-11-29 16:00:00,1.7,1017.4,0.0,3.3,18.4,180.0,89.0
2022-11-29 17:00:00,2.3,1017.4,0.0,4.4,22.3,170.0,86.0
2022-11-29 18:00:00,2.3,1017.4,0.0,4.4,22.3,170.0,86.0
2022-11-29 19:00:00,3.3,1016.7,0.3,5.0,14.8,180.0,89.0
2022-11-29 20:00:00,3.3,1016.7,0.8,5.0,14.8,180.0,89.0
2022-11-29 21:00:00,3.3,1015.5,1.5,5.6,22.3,170.0,85.0
2022-11-29 22:00:00,3.9,1014.1,0.8,5.6,24.1,160.0,89.0
2022-11-29 23:00:00,3.3,1013.3,0.5,5.6,22.3,160.0,85.0
2022-11-30 00:00:00,3.3,1012.6,1.0,5.6,27.7,170.0,85.0
2022-11-30 01:00:00,2.9,1010.5,1.3,5.0,31.7,160.0,86.0
2022-11-30 02:00:00,2.9,1010.5,0.8,5.0,31.7,160.0,86.0
2022-11-30 03:00:00,3.3,1009.3,0.5,5.6,25.9,170.0,85.0
2022-11-30 04:00:00,3.3,1007.6,0.8,6.7,27.7,160.0,79.0
2022-11-30 05:00:00,2.8,1006.4,0.8,6.7,27.7,160.0,76.0
2022-11-30 06:00:00,2.9,1005.4,0.5,7.2,40.7,180.0,74.0
2022-11-30 07:00:00,2.9,1004.6,0.3,7.8,40.7,190.0,71.0
2022-11-30 08:00:00,2.9,1004.6,0.5,7.8,44.6,190.0,71.0
2022-11-30 09:00:00,3.3,1003.4,0.8,7.8,42.5,180.0,73.0
2022-11-30 10:00:00,5.1,1000.6,1.8,7.8,33.5,180.0,83.0
2022-11-30 11:00:00,5.1,1001.0,4.1,7.8,31.7,190.0,83.0
2022-11-30 12:00:00,5.1,1001.0,3.8,7.8,31.7,190.0,83.0
2022-11-30 13:00:00,5.7,1001.3,8.6,7.2,20.5,200.0,90.0
2022-11-30 14:00:00,6.1,1001.4,5.1,7.8,22.3,190.0,89.0
2022-11-30 15:00:00,6.1,1001.4,2.8,7.8,22.3,190.0,89.0
2022-11-30 16:00:00,5.6,1002.1,2.5,7.8,13.0,190.0,86.0
2022-11-30 17:00:00,5.0,1002.0,0.8,7.2,22.3,170.0,86.0
2022-11-30 18:00:00,5.0,1002.0,0.2,7.2,22.3,170.0,86.0
2022-11-30 19:00:00,5.6,1001.5,0.0,7.8,14.8,180.0,86.0
2022-11-30 20:00:00,5.1,1000.6,0.0,8.9,20.5,180.0,77.0
2022-11-30 21:00:00,5.1,1000.6,0.0,8.9,20.5,180.0,77.0
2022-11-30 22:00:00,4.3,1000.1,0.8,7.2,24.1,180.0,82.0
2022-11-30 23:00:00,3.8,1000.8,3.0,6.7,13.0,210.0,82.0
2022-12-01 00:00:00,3.8,1000.8,0.5,6.7,13.0,210.0,82.0
2022-12-01 01:00:00,2.7,1000.4,2.2,6.1,18.4,200.0,79.0
2022-12-01 02:00:00,2.8,1000.4,0.7,5.6,11.2,190.0,82.0
2022-12-01 03:00:00,3.3,1000.8,0.1,5.6,9.4,250.0,85.0
2022-12-01 04:00:00,3.3,1000.8,0.2,5.6,9.4,250.0,85.0
2022-12-01 05:00:00,2.7,1000.8,0.2,4.4,7.6,290.0,89.0
2022-12-01 06:00:00,3.3,1001.0,0.2,5.0,14.8,220.0,89.0
2022-12-01 07:00:00,1.8,1001.1,1.7,4.4,18.4,200.0,83.0
2022-12-01 08:00:00,1.8,1001.1,0.0,4.4,29.5,190.0,83.0
2022-12-01 09:00:00,1.2,1002.3,0.5,3.3,16.6,190.0,86.0
2022-12-01 10:00:00,1.2,1002.7,0.0,2.8,11.2,180.0,89.0
2022-12-01 11:00:00,1.2,1002.7,0.0,2.8,11.2,180.0,89.0
2022-12-01 12:00:00,1.2,1003.1,0.0,3.3,18.4,200.0,86.0
2022-12-01 13:00:00,-0.1,1003.6,0.3,2.2,13.0,170.0,85.0
2022-12-01 14:00:00,-0.1,1003.6,0.0,2.2,13.0,170.0,85.0
2022-12-01 15:00:00,0.1,1005.0,0.0,1.7,11.2,170.0,89.0
2022-12-01 16:00:00,0.1,1005.0,0.0,1.7,11.2,170.0,89.0
2022-12-01 17:00:00,0.6,1005.8,0.0,2.2,20.5,180.0,89.0
2022-12-01 18:00:00,0.5,1007.2,0.0,4.4,20.5,190.0,76.0
2022-12-01 19:00:00,0.5,1007.3,0.0,4.4,18.4,200.0,76.0
2022-12-01 20:00:00,1.1,1007.2,0.0,4.4,14.8,190.0,79.0
2022-12-01 21:00:00,1.1,1007.2,0.0,4.4,14.8,190.0,79.0
2022-12-01 22:00:00,0.5,1008.0,0.0,2.8,5.4,330.0,85.0
2022-12-01 23:00:00,0.7,1008.4,2.8,1.1,7.6,160.0,97.0
2022-12-02 00:00:00,-0.7,1010.3,0.0,1.1,9.4,160.0,88.0
2022-12-02 01:00:00,-0.7,1011.3,0.0,1.1,9.4,170.0,88.0
2022-12-02 02:00:00,-0.7,1011.3,0.0,1.1,9.4,170.0,88.0
2022-12-02 03:00:00,-1.2,1012.4,0.0,0.6,7.6,150.0,88.0
2022-12-02 04:00:00,-0.1,1013.4,0.0,1.1,9.4,170.0,92.0
2022-12-02 05:00:00,-0.6,1014.8,0.0,0.6,14.8,160.0,92.0
2022-12-02 06:00:00,-0.7,1015.6,0.0,1.1,16.6,190.0,88.0
2022-12-02 07:00:00,-0.7,1016.6,0.0,1.1,16.6,180.0,88.0
2022-12-02 08:00:00,-0.7,1017.2,0.0,1.1,16.6,180.0,88.0
2022-12-02 09:00:00,-0.7,1017.2,0.0,1.1,16.6,180.0,88.0
2022-12-02 10:00:00,-0.7,1018.3,0.0,1.1,9.4,180.0,88.0
2022-12-02 11:00:00,-1.1,1018.4,0.0,1.1,9.4,3.0,85.0
2022-12-02 12:00:00,-1.1,1018.4,0.0,1.1,11.2,170.0,85.0
2022-12-02 13:00:00,-1.1,1018.5,0.0,1.1,14.8,200.0,85.0
2022-12-02 14:00:00,-1.8,1018.3,0.0,2.2,9.4,5.0,75.0
2022-12-02 15:00:00,-1.8,1018.5,0.0,2.2,16.6,160.0,75.0
2022-12-02 16:00:00,-1.8,1018.5,0.0,2.2,16.6,160.0,75.0
2022-12-02 17:00:00,-1.0,1018.6,0.0,1.7,11.2,150.0,82.0
2022-12-02 18:00:00,-0.6,1018.3,0.0,4.4,16.6,200.0,70.0
2022-12-02 19:00:00,1.0,1017.4,0.0,6.1,14.8,190.0,70.0
2022-12-02 20:00:00,0.5,1016.7,0.0,7.8,13.0,180.0,60.0
2022-12-02 21:00:00,0.5,1016.7,0.0,7.8,13.0,180.0,60.0
2022-12-02 22:00:00,-0.7,1015.7,0.0,8.9,25.9,180.0,51.0
2022-12-02 23:00:00,-1.0,1015.2,0.0,8.3,27.7,170.0,52.0
2022-12-03 00:00:00,-1.7,1014.2,0.0,7.2,16.6,160.0,53.0
2022-12-03 01:00:00,-1.7,1014.2,0.0,7.2,16.6,160.0,53.0
2022-12-03 02:00:00,-1.7,1013.8,0.0,7.2,14.8,150.0,53.0
2022-12-03 03:00:00,-1.7,1013.4,0.0,6.7,9.4,160.0,55.0
2022-12-03 04:00:00,-0.6,1013.4,0.0,6.1,5.4,140.0,62.0
2022-12-03 05:00:00,0.0,1013.2,0.0,6.1,5.4,90.0,65.0
2022-12-03 06:00:00,0.5,1013.5,0.0,4.4,0.0,0.0,76.0
2022-12-03 07:00:00,0.5,1013.5,0.0,4.4,0.0,0.0,76.0
2022-12-03 08:00:00,0.5,1013.5,0.0,4.4,0.0,0.0,76.0
2022-12-03 09:00:00,0.7,1013.1,0.0,3.3,0.0,0.0,83.0
2022-12-03 10:00:00,0.0,1013.7,0.0,2.8,5.4,300.0,82.0
2022-12-03 11:00:00,0.0,1013.7,0.0,2.8,5.4,300.0,82.0
2022-12-03 12:00:00,-0.6,1013.8,0.0,1.7,5.4,230.0,85.0
2022-12-03 13:00:00,-1.1,1014.2,0.0,0.0,0.0,0.0,92.0
2022-12-03 14:00:00,-1.7,1014.9,0.0,-1.1,0.0,0.0,96.0
2022-12-03 15:00:00,-1.8,1015.5,0.0,0.0,5.4,310.0,88.0
2022-12-03 16:00:00,-2.1,1016.0,0.0,2.8,11.2,330.0,70.0
2022-12-03 17:00:00,-2.1,1016.0,0.0,2.8,11.2,330.0,70.0
2022-12-03 18:00:00,-2.8,1016.1,0.0,6.1,13.0,340.0,53.0
2022-12-03 19:00:00,-2.2,1015.4,0.0,6.7,14.8,340.0,53.0
2022-12-03 20:00:00,-1.7,1015.0,0.0,7.8,14.8,6.0,51.0
2022-12-03 21:00:00,-1.7,1015.0,0.0,7.8,20.5,350.0,51.0
2022-12-03 22:00:00,-2.8,1014.7,0.0,7.2,16.6,360.0,49.0
2022-12-03 23:00:00,-2.3,1014.7,0.0,7.8,20.5,350.0,49.0
2022-12-04 00:00:00,-2.8,1014.7,0.0,6.1,18.4,350.0,53.0
2022-12-04 01:00:00,-3.4,1014.8,0.0,3.9,14.8,350.0,59.0
2022-12-04 02:00:00,-3.3,1014.7,0.0,3.3,14.8,330.0,62.0
2022-12-04 03:00:00,-4.0,1014.5,0.0,2.8,16.6,330.0,61.0
2022-12-04 04:00:00,-4.0,1014.2,0.0,2.8,16.6,330.0,61.0
2022-12-04 05:00:00,-4.4,1013.8,0.0,2.8,16.6,6.0,59.0
2022-12-04 06:00:00,-4.4,1013.2,0.0,2.8,16.6,330.0,59.0
2022-12-04 07:00:00,-4.4,1013.2,0.0,2.8,16.6,330.0,59.0
2022-12-04 08:00:00,-4.4,1012.3,0.0,2.8,14.8,5.0,59.0
2022-12-04 09:00:00,-4.0,1011.9,0.0,2.8,14.8,330.0,61.0
2022-12-04 10:00:00,-4.0,1011.7,0.0,2.8,11.2,330.0,61.0
2022-12-04 11:00:00,-4.0,1011.7,0.0,2.8,9.4,320.0,61.0
2022-12-04 12:00:00,-4.0,1011.7,0.0,2.8,9.4,320.0,61.0
2022-12-04 13:00:00,-4.0,1011.4,0.0,3.3,9.4,310.0,59.0
2022-12-04 14:00:00,-3.9,1012.0,0.0,3.9,9.4,310.0,57.0
2022-12-04 15:00:00,-2.9,1012.9,0.0,3.3,5.4,100.0,64.0
2022-12-04 16:00:00,-0.6,1013.4,0.2,2.2,0.0,0.0,82.0
2022-12-04 17:00:00,-0.6,1013.4,0.8,2.2,0.0,0.0,82.0
2022-12-04 18:00:00,0.0,1014.4,1.0,2.8,5.4,60.0,82.0
2022-12-04 19:00:00,0.5,1014.3,1.0,2.8,9.4,20.0,85.0
2022-12-04 20:00:00,1.0,1014.2,0.5,2.2,7.6,360.0,92.0
2022-12-04 21:00:00,1.0,1014.2,0.0,2.2,7.6,360.0,92.0
2022-12-04 22:00:00,1.0,1014.4,0.3,2.2,5.4,340.0,92.0
2022-12-04 23:00:00,1.0,1014.7,0.0,2.2,7.6,2.0,92.0
2022-12-05 00:00:00,1.0,1014.7,0.0,2.2,5.4,340.0,92.0
2022-12-05 01:00:00,1.0,1014.9,0.0,2.2,5.4,10.0,92.0
2022-12-05 02:00:00,1.0,1015.2,0.0,2.2,0.0,0.0,92.0
2022-12-05 03:00:00,1.0,1015.8,0.0,2.2,0.0,0.0,92.0
2022-12-05 04:00:00,1.0,1015.8,0.0,2.2,0.0,0.0,92.0
2022-12-05 05:00:00,1.0,1015.7,0.3,2.2,0.0,0.0,92.0
2022-12-05 06:00:00,1.0,1016.2,0.0,2.2,5.4,340.0,92.0
2022-12-05 07:00:00,1.0,1016.2,0.0,2.2,5.4,340.0,92.0
2022-12-05 08:00:00,1.0,1016.1,0.0,2.2,0.0,3.0,92.0
2022-12-05 09:00:00,1.0,1016.1,0.0,2.2,11.2,20.0,92.0
2022-12-05 10:00:00,1.1,1015.7,0.0,1.7,9.4,50.0,96.0
2022-12-05 11:00:00,1.1,1015.9,0.0,1.1,5.4,330.0,100.0
2022-12-05 12:00:00,0.5,1015.9,0.0,1.1,5.4,3.0,96.0
2022-12-05 13:00:00,0.7,1015.9,0.0,1.1,7.6,360.0,97.0
2022-12-05 14:00:00,0.7,1015.9,0.0,1.1,7.6,360.0,97.0
2022-12-05 15:00:00,0.0,1016.2,0.0,0.6,7.6,350.0,96.0
2022-12-05 16:00:00,0.0,1016.2,0.0,0.6,7.6,350.0,96.0
2022-12-05 17:00:00,-0.1,1017.0,0.0,1.1,5.4,60.0,92.0
2022-12-05 18:00:00,0.7,1017.0,0.0,1.1,0.0,0.0,97.0
2022-12-05 19:00:00,0.6,1016.5,0.0,2.2,7.6,330.0,89.0
2022-12-05 20:00:00,0.6,1016.5,0.0,2.2,7.6,330.0,89.0
2022-12-05 21:00:00,0.5,1016.3,0.0,2.8,0.0,0.0,85.0
2022-12-05 22:00:00,0.5,1016.5,0.0,2.8,0.0,0.0,85.0
2022-12-05 23:00:00,0.5,1016.5,0.0,2.8,0.0,0.0,85.0
2022-12-06 00:00:00,0.5,1016.6,0.0,2.8,7.6,120.0,85.0
2022-12-06 01:00:00,1.8,1017.3,0.0,2.8,9.4,150.0,93.0
2022-12-06 02:00:00,1.8,1017.3,0.0,2.8,9.4,150.0,93.0
2022-12-06 03:00:00,1.8,1018.1,0.0,2.2,9.4,180.0,97.0
2022-12-06 04:00:00,1.8,1018.1,0.0,2.2,9.4,180.0,97.0
2022-12-06 05:00:00,0.5,1018.8,0.0,1.7,9.4,3.0,92.0
2022-12-06 06:00:00,0.5,1018.8,0.0,1.7,9.4,140.0,92.0
2022-12-06 07:00:00,0.5,1019.5,0.0,1.7,11.2,150.0,92.0
2022-12-06 08:00:00,1.1,1019.3,0.0,1.7,7.6,160.0,96.0
2022-12-06 09:00:00,0.1,1019.5,0.0,1.7,5.4,160.0,89.0
2022-12-06 10:00:00,1.0,1019.6,0.0,2.2,5.4,150.0,92.0
2022-12-06 11:00:00,1.0,1020.1,0.0,2.2,5.4,140.0,92.0
2022-12-06 12:00:00,1.0,1019.8,0.0,2.2,0.0,0.0,92.0
2022-12-06 13:00:00,1.0,1019.8,0.0,2.2,0.0,0.0,92.0
2022-12-06 14:00:00,1.0,1020.6,0.0,2.2,5.4,150.0,92.0
2022-12-06 15:00:00,1.0,1020.9,0.0,2.2,0.0,0.0,92.0
2022-12-06 16:00:00,1.0,1020.9,0.0,2.2,0.0,0.0,92.0
2022-12-06 17:00:00,1.8,1021.7,0.0,3.9,0.0,0.0,86.0
2022-12-06 18:00:00,2.3,1021.9,0.0,4.4,0.0,0.0,86.0
2022-12-06 19:00:00,2.8,1021.8,0.0,5.6,0.0,0.0,82.0
2022-12-06 20:00:00,2.8,1021.5,0.0,6.7,0.0,0.0,76.0
2022-12-06 21:00:00,2.8,1021.5,0.0,6.7,0.0,0.0,76.0
2022-12-06 22:00:00,4.0,1021.4,0.0,7.2,7.6,130.0,80.0
2022-12-06 23:00:00,3.8,1021.4,0.0,6.7,7.6,140.0,82.0
2022-12-07 00:00:00,3.3,1021.6,0.0,6.1,5.4,170.0,82.0
2022-12-07 01:00:00,3.3,1021.9,0.0,5.6,9.4,350.0,85.0
2022-12-07 02:00:00,3.3,1021.9,0.0,5.6,9.4,350.0,85.0
2022-12-07 03:00:00,3.3,1022.0,0.0,5.6,0.0,0.0,85.0
2022-12-07 04:00:00,2.8,1022.2,0.0,5.6,5.4,70.0,82.0
2022-12-07 05:00:00,3.3,1022.8,0.0,5.0,5.4,150.0,89.0
2022-12-07 06:00:00,3.3,1022.8,0.0,5.0,5.4,150.0,89.0
2022-12-07 07:00:00,2.7,1022.9,0.0,4.4,7.6,150.0,89.0
2022-12-07 08:00:00,2.2,1022.8,0.0,2.8,9.4,170.0,96.0
2022-12-07 09:00:00,2.2,1022.8,0.0,2.8,9.4,170.0,96.0
2022-12-07 10:00:00,1.8,1022.8,0.0,2.2,5.4,190.0,97.0
2022-12-07 11:00:00,1.1,1022.8,0.0,1.7,7.6,140.0,96.0
2022-12-07 12:00:00,1.8,1022.0,0.0,2.2,9.4,170.0,97.0
2022-12-07 13:00:00,1.8,1022.0,0.0,2.2,9.4,170.0,97.0
2022-12-07 14:00:00,1.6,1022.0,0.0,2.8,5.4,180.0,92.0
2022-12-07 15:00:00,1.8,1022.0,0.0,2.8,5.4,180.0,93.0
2022-12-07 16:00:00,1.8,1022.1,0.0,2.2,5.4,210.0,97.0
2022-12-07 17:00:00,2.2,1022.2,0.0,2.8,5.4,140.0,96.0
2022-12-07 18:00:00,2.2,1022.1,0.0,2.8,11.2,170.0,96.0
2022-12-07 19:00:00,1.8,1021.6,0.0,2.8,13.0,200.0,93.0
2022-12-07 20:00:00,1.8,1021.6,0.0,2.8,13.0,200.0,93.0
2022-12-07 21:00:00,1.8,1020.4,0.0,3.9,14.8,190.0,86.0
2022-12-07 22:00:00,1.8,1020.0,0.0,4.4,11.2,170.0,83.0
2022-12-07 23:00:00,2.2,1019.8,0.0,5.0,7.6,170.0,82.0
2022-12-08 00:00:00,2.2,1019.8,0.0,5.0,7.6,170.0,82.0
2022-12-08 01:00:00,2.2,1019.5,0.0,5.0,9.4,170.0,82.0
2022-12-08 02:00:00,2.7,1019.3,0.0,4.4,5.4,160.0,89.0
2022-12-08 03:00:00,2.9,1019.1,0.0,5.0,13.0,170.0,86.0
2022-12-08 04:00:00,2.8,1018.4,0.0,6.7,16.6,170.0,76.0
2022-12-08 05:00:00,2.8,1018.4,0.0,6.7,16.6,170.0,76.0
2022-12-08 06:00:00,2.2,1017.9,0.0,6.7,13.0,170.0,73.0
2022-12-08 07:00:00,2.3,1017.3,0.0,7.2,14.8,170.0,71.0
2022-12-08 08:00:00,2.8,1016.9,0.0,6.7,16.6,200.0,76.0
2022-12-08 09:00:00,3.9,1016.4,0.3,6.1,14.8,190.0,86.0
2022-12-08 10:00:00,4.0,1016.0,1.8,7.2,14.8,170.0,80.0
2022-12-08 11:00:00,4.0,1016.0,0.5,7.2,14.8,170.0,80.0
2022-12-08 12:00:00,2.9,1014.8,0.3,7.8,16.6,180.0,71.0
2022-12-08 13:00:00,3.3,1015.0,0.6,7.2,16.6,190.0,76.0
2022-12-08 14:00:00,3.8,1015.7,0.5,6.7,11.2,210.0,82.0
2022-12-08 15:00:00,3.8,1015.7,1.8,6.7,11.2,210.0,82.0
2022-12-08 16:00:00,4.4,1015.5,2.5,6.7,11.2,170.0,85.0
2022-12-08 17:00:00,5.0,1015.7,1.3,6.7,11.2,200.0,89.0
2022-12-08 18:00:00,5.0,1016.0,0.5,6.7,9.4,220.0,89.0
2022-12-08 19:00:00,4.4,1015.4,0.8,6.1,11.2,180.0,89.0
