DT,dwpt,prcp,rhum,pres,wdir,temp,wspd,Donalsonville
2022-08-19 18:00:00,20.3,0.1,51.0,1015.8,300.0,31.7,11.1,-0.068966
2022-08-19 19:00:00,22.8,0.2,63.0,1015.1,211.0,30.7,5.8,-0.017241
2022-08-19 20:00:00,23.2,10.2,89.0,1016.7,266.0,25.1,15.1,-0.034483
2022-08-19 21:00:00,21.9,1.3,57.0,1014.2,250.0,31.4,7.4,0.0
2022-08-19 22:00:00,21.4,2.0,56.0,1015.3,350.0,31.2,9.3,0.034483
2022-08-19 23:00:00,22.0,9.8,91.0,1016.1,300.0,23.6,6.1,0.12069
2022-08-20 00:00:00,22.3,0.0,92.0,1016.1,96.0,23.7,2.5,0.275862
2022-08-20 01:00:00,22.5,0.0,95.0,1016.7,138.0,23.3,5.8,0.310345
2022-08-20 02:00:00,23.6,0.0,90.0,1017.4,140.0,25.4,7.4,0.327586
2022-08-20 03:00:00,21.2,0.0,82.0,1017.6,0.0,24.5,0.0,0.293103
2022-08-20 04:00:00,21.7,0.0,89.0,1017.9,130.0,23.6,5.5,0.275862
2022-08-20 05:00:00,22.9,0.0,96.0,1018.2,168.0,23.6,6.8,0.258621
2022-08-20 06:00:00,21.4,0.0,92.0,1018.1,120.0,22.8,5.5,0.241379
2022-08-20 07:00:00,21.9,0.0,98.0,1018.3,44.0,22.2,7.2,0.224138
2022-08-20 08:00:00,21.4,0.0,90.0,1017.6,0.0,23.1,0.0,0.206897
2022-08-20 09:00:00,22.1,0.0,94.0,1017.4,0.0,23.1,0.0,0.189655
2022-08-20 10:00:00,21.0,0.0,98.0,1018.1,90.0,21.3,4.3,0.189655
2022-08-20 11:00:00,22.6,0.0,96.0,1019.0,0.0,23.3,0.0,0.189655
2022-08-20 12:00:00,22.7,0.0,95.0,1019.6,180.0,23.5,5.5,0.189655
2022-08-20 13:00:00,23.5,0.0,91.0,1020.1,0.0,25.1,0.0,0.189655
2022-08-20 14:00:00,23.8,0.0,78.0,1020.6,170.0,28.0,5.5,0.189655
2022-08-20 15:00:00,24.0,0.0,78.0,1020.7,264.0,28.2,1.4,0.103448
2022-08-20 16:00:00,22.8,0.0,64.0,1020.5,210.0,30.4,5.5,0.0
2022-08-20 17:00:00,22.8,0.0,71.0,1019.8,110.0,28.6,5.5,-0.086207
2022-08-20 18:00:00,21.4,0.0,53.0,1019.4,140.0,32.2,7.4,0.034483
2022-08-20 19:00:00,20.9,0.0,52.0,1018.8,130.0,32.0,7.4,-0.051724
2022-08-20 20:00:00,21.8,0.0,54.0,1017.8,154.0,32.3,4.7,-0.137931
2022-08-20 21:00:00,22.3,0.7,66.0,1018.3,320.0,29.3,7.4,0.068966
2022-08-20 22:00:00,24.1,0.5,74.0,1017.4,210.0,29.2,10.1,0.189655
2022-08-20 23:00:00,22.6,0.0,86.0,1018.0,200.0,25.1,5.5,0.12069
2022-08-21 00:00:00,24.2,0.2,82.0,1018.5,135.0,27.5,3.6,0.189655
2022-08-21 01:00:00,22.2,2.9,85.0,1019.6,0.0,24.9,0.0,0.293103
2022-08-21 02:00:00,21.5,0.0,81.0,1019.9,230.0,25.0,5.5,0.293103
2022-08-21 03:00:00,22.5,0.0,90.0,1020.3,0.0,24.2,0.0,0.293103
2022-08-21 04:00:00,23.1,0.0,96.0,1020.0,0.0,23.8,0.0,0.275862
2022-08-21 05:00:00,23.2,0.0,98.0,1019.2,31.0,23.5,2.9,0.258621
2022-08-21 06:00:00,23.2,0.0,96.0,1019.1,0.0,23.9,0.0,0.241379
2022-08-21 07:00:00,23.2,0.0,96.0,1018.7,0.0,23.9,0.0,0.224138
2022-08-21 08:00:00,23.0,0.0,95.0,1018.4,0.0,23.9,0.0,0.206897
2022-08-21 09:00:00,23.2,0.0,98.0,1018.4,0.0,23.5,0.0,0.206897
2022-08-21 10:00:00,22.6,0.0,100.0,1018.5,235.0,22.6,4.7,0.189655
2022-08-21 11:00:00,23.1,0.0,98.0,1019.4,140.0,23.4,5.5,0.189655
2022-08-21 12:00:00,23.4,0.0,97.0,1019.8,170.0,23.9,5.5,0.189655
2022-08-21 13:00:00,23.6,0.0,91.0,1019.4,0.0,25.2,0.0,0.189655
2022-08-21 14:00:00,24.1,0.0,85.0,1019.7,221.0,26.8,4.7,0.189655
2022-08-21 15:00:00,23.9,0.0,82.0,1019.8,207.0,27.2,4.7,0.137931
2022-08-21 16:00:00,23.7,0.0,74.0,1019.7,229.0,28.8,5.0,0.034483
2022-08-21 17:00:00,22.3,0.0,61.0,1019.1,280.0,30.7,9.3,0.017241
2022-08-21 18:00:00,20.8,0.0,55.0,1018.5,0.0,30.9,0.0,0.0
2022-08-21 19:00:00,20.7,0.0,53.0,1017.7,270.0,31.4,5.5,-0.103448
2022-08-21 20:00:00,22.2,0.0,58.0,1016.8,228.0,31.5,5.4,-0.034483
2022-08-21 21:00:00,21.1,0.0,53.0,1016.1,260.0,31.9,9.3,-0.017241
2022-08-21 22:00:00,22.0,0.0,57.0,1015.8,220.0,31.6,9.7,0.086207
2022-08-21 23:00:00,23.3,2.2,81.0,1017.1,304.0,26.8,10.8,0.189655
2022-08-22 00:00:00,23.4,0.0,91.0,1016.9,244.0,25.0,4.3,0.310345
2022-08-22 01:00:00,23.8,0.0,96.0,1017.3,210.0,24.5,4.0,0.293103
2022-08-22 02:00:00,23.0,0.0,95.0,1017.7,0.0,23.8,0.0,0.293103
2022-08-22 03:00:00,23.1,0.0,97.0,1017.9,0.0,23.6,0.0,0.275862
2022-08-22 04:00:00,22.9,0.0,96.0,1017.7,230.0,23.6,5.5,0.258621
2022-08-22 05:00:00,22.7,0.0,96.0,1017.3,265.0,23.4,4.3,0.241379
2022-08-22 06:00:00,23.1,0.0,96.0,1016.9,0.0,23.8,0.0,0.224138
2022-08-22 07:00:00,22.9,0.0,96.0,1016.5,0.0,23.6,0.0,0.206897
2022-08-22 08:00:00,23.0,0.0,98.0,1016.4,0.0,23.3,0.0,0.206897
2022-08-22 09:00:00,22.6,0.0,98.0,1016.0,0.0,22.9,0.0,0.189655
2022-08-22 10:00:00,22.7,0.0,100.0,1016.1,257.0,22.7,5.8,0.206897
2022-08-22 11:00:00,22.4,0.0,97.0,1016.6,0.0,22.9,0.0,0.241379
2022-08-22 12:00:00,22.5,0.0,95.0,1017.0,0.0,23.3,0.0,0.275862
2022-08-22 13:00:00,22.3,0.0,88.0,1016.9,270.0,24.4,5.5,0.310345
2022-08-22 14:00:00,21.5,0.0,73.0,1017.0,300.0,26.7,7.4,0.275862
2022-08-22 15:00:00,23.1,0.0,77.0,1017.0,260.0,27.5,3.2,0.206897
2022-08-22 16:00:00,21.5,0.0,65.0,1016.7,320.0,28.7,9.3,0.12069
2022-08-22 17:00:00,20.9,0.0,58.0,1016.4,290.0,30.1,9.3,0.017241
2022-08-22 18:00:00,22.0,0.0,58.0,1015.7,241.0,31.2,7.2,0.034483
2022-08-22 19:00:00,21.7,0.0,60.0,1014.7,330.0,30.3,13.0,0.068966
2022-08-22 20:00:00,21.0,0.0,53.0,1014.1,281.0,31.8,7.9,0.103448
2022-08-22 21:00:00,21.0,0.0,52.0,1013.5,289.0,32.1,8.3,0.155172
2022-08-22 22:00:00,20.7,0.0,52.0,1013.3,278.0,31.8,9.4,0.103448
2022-08-22 23:00:00,22.5,0.3,70.0,1014.4,0.0,28.5,0.0,0.051724
2022-08-23 00:00:00,21.9,0.0,74.0,1014.7,293.0,26.9,12.6,0.258621
2022-08-23 01:00:00,24.0,0.0,83.0,1015.4,0.0,27.1,0.0,0.327586
2022-08-23 02:00:00,23.2,0.0,80.0,1015.7,20.0,26.9,5.5,0.327586
2022-08-23 03:00:00,23.0,0.0,83.0,1015.8,0.0,26.1,0.0,0.310345
2022-08-23 04:00:00,24.1,0.0,95.0,1015.5,0.0,25.0,0.0,0.293103
2022-08-23 05:00:00,22.3,0.0,94.0,1015.5,270.0,23.3,3.6,0.258621
2022-08-23 06:00:00,24.0,0.0,96.0,1015.0,0.0,24.7,0.0,0.241379
2022-08-23 07:00:00,23.5,0.0,98.0,1014.5,0.0,23.8,0.0,0.224138
2022-08-23 08:00:00,23.2,0.0,97.0,1013.9,0.0,23.7,0.0,0.224138
2022-08-23 09:00:00,23.6,0.0,97.0,1013.8,0.0,24.1,0.0,0.206897
2022-08-23 10:00:00,22.1,0.0,99.0,1013.8,320.0,22.3,4.7,0.224138
2022-08-23 11:00:00,23.7,0.0,97.0,1014.7,340.0,24.2,7.4,0.258621
2022-08-23 12:00:00,23.6,0.0,93.0,1014.8,0.0,24.8,0.0,0.310345
2022-08-23 13:00:00,22.9,0.0,80.0,1015.3,360.0,26.6,9.3,0.327586
2022-08-23 14:00:00,21.3,0.0,76.0,1015.5,357.0,25.9,11.5,0.310345
2022-08-23 15:00:00,21.0,0.0,75.0,1015.6,356.0,25.8,9.7,0.206897
2022-08-23 16:00:00,22.5,0.0,79.0,1015.6,354.0,26.4,11.9,0.137931
2022-08-23 17:00:00,21.3,0.0,63.0,1015.3,50.0,29.1,9.3,0.068966
2022-08-23 18:00:00,21.3,0.0,70.0,1015.2,6.0,27.3,6.1,0.189655
2022-08-23 19:00:00,21.2,0.0,67.0,1014.9,14.0,27.9,6.1,0.137931
2022-08-23 20:00:00,20.2,0.0,55.0,1014.2,320.0,30.2,11.1,0.172414
2022-08-23 21:00:00,21.1,0.0,58.0,1013.6,360.0,30.3,11.1,0.068966
2022-08-23 22:00:00,22.0,2.3,68.0,1013.7,50.0,28.5,11.1,0.12069
2022-08-23 23:00:00,22.9,0.5,89.0,1013.7,251.0,24.8,2.2,0.12069
2022-08-24 00:00:00,23.0,0.0,91.0,1014.5,157.0,24.6,5.8,0.224138
2022-08-24 01:00:00,23.0,0.0,85.0,1014.5,220.0,25.7,9.3,0.293103
2022-08-24 02:00:00,22.5,0.0,88.0,1015.0,250.0,24.6,5.5,0.310345
2022-08-24 03:00:00,23.1,0.0,98.0,1015.0,102.0,23.4,4.3,0.293103
2022-08-24 04:00:00,23.2,0.0,95.0,1014.9,0.0,24.1,0.0,0.258621
2022-08-24 05:00:00,22.6,0.0,99.0,1015.0,80.0,22.8,4.7,0.241379
2022-08-24 06:00:00,22.7,0.0,92.0,1014.8,0.0,24.1,0.0,0.224138
2022-08-24 07:00:00,23.0,0.0,95.0,1014.7,0.0,23.8,0.0,0.206897
2022-08-24 08:00:00,22.9,0.0,96.0,1014.6,26.0,23.6,5.8,0.206897
2022-08-24 09:00:00,22.8,0.0,96.0,1014.6,42.0,23.5,5.4,0.206897
2022-08-24 10:00:00,22.6,0.1,96.0,1014.9,56.0,23.3,6.1,0.206897
2022-08-24 11:00:00,23.0,0.3,94.0,1015.3,60.0,24.0,5.5,0.241379
2022-08-24 12:00:00,23.2,0.2,93.0,1016.1,60.0,24.4,5.5,0.293103
2022-08-24 13:00:00,22.9,0.0,95.0,1016.5,50.0,23.7,5.8,0.310345
2022-08-24 14:00:00,23.1,0.4,96.0,1016.7,64.0,23.8,6.8,0.310345
2022-08-24 15:00:00,21.9,0.6,72.0,1017.2,80.0,27.4,13.0,0.241379
2022-08-24 16:00:00,21.5,0.6,68.0,1017.6,90.0,28.0,9.3,0.172414
2022-08-24 17:00:00,21.4,0.7,64.0,1017.0,90.0,28.9,11.1,0.224138
2022-08-24 18:00:00,21.4,0.1,60.0,1016.8,100.0,30.0,9.3,0.189655
2022-08-24 19:00:00,23.0,0.2,73.0,1016.2,102.0,28.3,6.5,0.051724
2022-08-24 20:00:00,21.5,0.0,60.0,1015.4,170.0,30.1,7.4,0.086207
2022-08-24 21:00:00,21.2,0.0,60.0,1014.7,0.0,29.8,0.0,0.034483
2022-08-24 22:00:00,23.0,1.4,70.0,1015.1,0.0,29.0,0.0,0.258621
2022-08-24 23:00:00,23.8,0.3,84.0,1015.3,307.0,26.7,4.0,0.224138
2022-08-25 00:00:00,24.5,0.0,92.0,1015.4,323.0,25.9,2.9,0.258621
2022-08-25 01:00:00,23.4,0.0,87.0,1015.7,10.0,25.7,7.4,0.293103
2022-08-25 02:00:00,24.3,0.0,95.0,1016.4,0.0,25.2,0.0,0.293103
2022-08-25 03:00:00,23.5,0.0,92.0,1016.9,295.0,24.9,1.8,0.275862
2022-08-25 04:00:00,23.1,2.1,94.0,1016.2,360.0,24.1,7.4,0.258621
2022-08-25 05:00:00,23.7,0.6,97.0,1016.5,28.0,24.2,3.6,0.241379
2022-08-25 06:00:00,22.7,0.0,94.0,1016.1,40.0,23.7,13.0,0.224138
2022-08-25 07:00:00,23.2,0.0,96.0,1015.7,0.0,23.9,0.0,0.206897
2022-08-25 08:00:00,22.8,0.0,96.0,1016.0,39.0,23.5,6.5,0.189655
2022-08-25 09:00:00,22.6,0.3,95.0,1015.6,57.0,23.4,8.6,0.189655
2022-08-25 10:00:00,22.6,0.0,96.0,1015.6,60.0,23.3,7.4,0.224138
2022-08-25 11:00:00,22.7,0.1,97.0,1016.0,100.0,23.2,11.1,0.258621
2022-08-25 12:00:00,23.1,1.5,95.0,1016.9,90.0,24.0,9.3,0.293103
2022-08-25 13:00:00,23.0,1.2,93.0,1017.4,110.0,24.2,7.4,0.310345
2022-08-25 14:00:00,23.1,0.5,96.0,1017.7,96.0,23.8,7.6,0.293103
2022-08-25 15:00:00,23.6,0.2,91.0,1018.1,100.0,25.2,7.4,0.275862
2022-08-25 16:00:00,23.7,0.5,87.0,1018.2,110.0,26.0,7.4,0.258621
2022-08-25 17:00:00,23.0,0.4,76.0,1018.1,40.0,27.6,5.5,0.189655
2022-08-25 18:00:00,23.1,0.0,74.0,1017.6,100.0,28.2,5.5,0.172414
2022-08-25 19:00:00,23.2,0.2,80.0,1017.1,72.0,26.9,8.6,0.155172
2022-08-25 20:00:00,23.2,0.4,74.0,1016.8,50.0,28.3,9.3,0.189655
2022-08-25 21:00:00,23.4,1.5,74.0,1016.4,360.0,28.5,5.5,0.206897
2022-08-25 22:00:00,23.5,0.7,90.0,1016.0,176.0,25.3,0.7,0.206897
2022-08-25 23:00:00,23.6,0.7,91.0,1016.3,14.0,25.2,1.1,0.155172
2022-08-26 00:00:00,22.7,0.2,85.0,1016.5,130.0,25.4,5.5,0.189655
2022-08-26 01:00:00,20.3,0.4,81.0,1017.1,140.0,23.8,7.4,0.258621
2022-08-26 02:00:00,20.6,1.1,85.0,1017.7,150.0,23.3,7.4,0.275862
2022-08-26 03:00:00,21.4,0.7,91.0,1018.4,0.0,22.9,0.0,0.258621
2022-08-26 04:00:00,23.0,0.5,97.0,1017.9,70.0,23.5,2.5,0.241379
2022-08-26 05:00:00,21.5,0.1,92.0,1016.9,0.0,22.9,0.0,0.224138
2022-08-26 06:00:00,22.2,0.2,96.0,1016.5,0.0,22.9,0.0,0.189655
2022-08-26 07:00:00,22.3,0.0,95.0,1016.1,60.0,23.1,5.5,0.189655
2022-08-26 08:00:00,22.4,0.0,97.0,1015.9,0.0,22.9,0.0,0.172414
2022-08-26 09:00:00,22.6,0.2,98.0,1015.9,0.0,22.9,0.0,0.172414
2022-08-26 10:00:00,22.1,0.1,98.0,1015.8,115.0,22.4,5.0,0.189655
2022-08-26 11:00:00,22.6,0.0,96.0,1015.8,0.0,23.3,0.0,0.224138
2022-08-26 12:00:00,22.6,0.2,98.0,1016.4,80.0,22.9,2.9,0.275862
2022-08-26 13:00:00,22.7,0.6,88.0,1017.0,0.0,24.8,0.0,0.310345
2022-08-26 14:00:00,22.9,0.3,86.0,1017.1,0.0,25.4,0.0,0.293103
2022-08-26 15:00:00,22.3,0.1,91.0,1017.7,52.0,23.9,6.1,0.241379
2022-08-26 16:00:00,22.5,0.2,68.0,1017.6,110.0,29.0,7.4,0.172414
2022-08-26 17:00:00,22.8,0.0,80.0,1017.5,62.0,26.5,2.5,0.068966
2022-08-26 18:00:00,23.2,0.0,77.0,1016.7,220.0,27.6,0.7,0.017241
2022-08-26 19:00:00,22.4,0.0,61.0,1015.6,160.0,30.8,11.1,-0.034483
2022-08-26 20:00:00,22.1,0.0,58.0,1015.2,140.0,31.3,9.3,-0.086207
2022-08-26 21:00:00,22.9,0.9,67.0,1014.9,220.0,29.7,9.3,-0.034483
2022-08-26 22:00:00,23.9,0.1,86.0,1014.7,86.0,26.4,0.4,0.017241
2022-08-26 23:00:00,24.1,0.0,85.0,1014.9,124.0,26.8,1.8,0.206897
2022-08-27 00:00:00,24.2,0.0,91.0,1015.2,179.0,25.8,3.2,0.241379
2022-08-27 01:00:00,23.5,0.0,92.0,1015.6,0.0,24.9,0.0,0.275862
2022-08-27 02:00:00,23.5,0.0,93.0,1016.0,0.0,24.7,0.0,0.275862
2022-08-27 03:00:00,23.4,0.0,98.0,1016.0,86.0,23.7,2.9,0.275862
2022-08-27 04:00:00,23.5,0.0,100.0,1015.9,73.0,23.5,2.2,0.241379
2022-08-27 05:00:00,22.8,0.0,93.0,1015.9,0.0,24.0,0.0,0.241379
2022-08-27 06:00:00,22.7,0.0,96.0,1015.5,0.0,23.4,0.0,0.224138
2022-08-27 07:00:00,23.0,0.0,98.0,1015.2,0.0,23.3,0.0,0.206897
2022-08-27 08:00:00,22.8,0.0,97.0,1015.1,0.0,23.3,0.0,0.189655
2022-08-27 09:00:00,22.5,0.0,100.0,1014.9,125.0,22.5,2.9,0.189655
2022-08-27 10:00:00,23.0,0.0,97.0,1015.1,0.0,23.5,0.0,0.172414
2022-08-27 11:00:00,23.0,0.0,97.0,1015.2,30.0,23.5,5.5,0.189655
2022-08-27 12:00:00,23.1,0.0,95.0,1015.2,0.0,24.0,0.0,0.189655
2022-08-27 13:00:00,23.3,0.0,90.0,1015.6,60.0,25.1,5.5,0.189655
2022-08-27 14:00:00,24.1,0.0,86.0,1015.8,102.0,26.6,2.2,0.172414
2022-08-27 15:00:00,23.0,0.2,78.0,1015.6,70.0,27.2,7.4,0.12069
2022-08-27 16:00:00,22.8,0.2,69.0,1015.4,150.0,29.1,9.3,0.051724
2022-08-27 17:00:00,22.7,0.1,65.0,1014.7,88.0,30.0,5.0,-0.017241
2022-08-27 18:00:00,22.5,0.0,65.0,1014.4,90.0,29.8,6.8,-0.12069
2022-08-27 19:00:00,21.8,1.2,61.0,1013.8,180.0,30.2,7.4,-0.137931
2022-08-27 20:00:00,22.1,0.8,65.0,1013.1,290.0,29.4,11.1,-0.068966
2022-08-27 21:00:00,22.8,2.7,90.0,1013.4,0.0,24.6,0.0,0.12069
2022-08-27 22:00:00,23.0,0.0,88.0,1013.1,0.0,25.1,0.0,0.275862
2022-08-27 23:00:00,23.1,0.0,77.0,1012.7,268.0,27.5,1.8,0.293103
2022-08-28 00:00:00,24.0,0.0,88.0,1013.1,45.0,26.1,3.2,0.241379
2022-08-28 01:00:00,23.8,0.0,91.0,1013.3,272.0,25.4,2.5,0.275862
2022-08-28 02:00:00,23.1,0.0,97.0,1014.0,20.0,23.6,11.1,0.293103
2022-08-28 03:00:00,23.1,0.0,92.0,1014.5,223.0,24.5,5.4,0.275862
2022-08-28 04:00:00,22.6,0.0,93.0,1014.3,279.0,23.8,4.7,0.275862
2022-08-28 05:00:00,22.0,0.0,94.0,1014.2,130.0,23.0,5.5,0.258621
2022-08-28 06:00:00,21.8,0.0,96.0,1014.0,300.0,22.5,5.5,0.241379
2022-08-28 07:00:00,21.8,0.0,97.0,1013.9,100.0,22.3,9.3,0.224138
2022-08-28 08:00:00,22.8,0.0,95.0,1013.5,77.0,23.6,8.3,0.224138
2022-08-28 09:00:00,21.9,0.0,98.0,1013.4,40.0,22.2,9.3,0.206897
2022-08-28 10:00:00,21.5,0.0,97.0,1013.8,90.0,22.0,5.5,0.206897
2022-08-28 11:00:00,21.2,0.0,96.0,1014.4,0.0,21.9,0.0,0.206897
2022-08-28 12:00:00,22.9,0.0,97.0,1015.2,52.0,23.4,7.2,0.206897
2022-08-28 13:00:00,23.2,0.0,90.0,1015.5,71.0,25.0,9.7,0.206897
2022-08-28 14:00:00,21.9,0.0,79.0,1016.0,110.0,25.8,5.5,0.137931
2022-08-28 15:00:00,21.8,0.3,70.0,1016.2,70.0,27.8,7.4,0.068966
2022-08-28 16:00:00,21.3,0.4,64.0,1016.3,80.0,28.8,9.3,-0.051724
2022-08-28 17:00:00,23.9,0.8,71.0,1015.5,80.0,29.7,9.0,0.0
2022-08-28 18:00:00,23.8,0.2,68.0,1015.2,82.0,30.4,9.4,-0.017241
2022-08-28 19:00:00,21.7,0.1,60.0,1014.7,80.0,30.3,5.5,-0.051724
2022-08-28 20:00:00,21.6,0.5,63.0,1013.7,80.0,29.4,14.8,-0.068966
2022-08-28 21:00:00,21.2,0.9,58.0,1013.4,90.0,30.4,18.5,-0.086207
2022-08-28 22:00:00,24.1,0.0,82.0,1013.4,170.0,27.4,7.2,0.017241
2022-08-28 23:00:00,23.2,0.0,72.0,1013.1,106.0,28.8,5.8,0.12069
2022-08-29 00:00:00,23.0,0.4,78.0,1013.7,99.0,27.2,9.7,0.293103
2022-08-29 01:00:00,22.3,0.0,84.0,1014.5,0.0,25.2,0.0,0.327586
2022-08-29 02:00:00,22.4,0.0,91.0,1015.5,0.0,24.0,0.0,0.344828
2022-08-29 03:00:00,22.4,0.0,91.0,1015.2,92.0,24.0,4.0,0.344828
2022-08-29 04:00:00,22.4,0.0,93.0,1015.5,90.0,23.6,5.5,0.310345
2022-08-29 05:00:00,22.4,0.0,95.0,1015.5,0.0,23.2,0.0,0.275862
2022-08-29 06:00:00,22.1,0.0,96.0,1015.2,0.0,22.8,0.0,0.258621
2022-08-29 07:00:00,22.4,0.0,98.0,1014.8,30.0,22.7,7.4,0.241379
2022-08-29 08:00:00,22.4,0.0,97.0,1014.9,65.0,22.9,6.5,0.224138
2022-08-29 09:00:00,22.0,0.0,97.0,1014.4,50.0,22.5,5.5,0.224138
2022-08-29 10:00:00,22.4,0.0,98.0,1014.7,80.0,22.7,7.4,0.241379
2022-08-29 11:00:00,22.4,0.0,96.0,1015.3,90.0,23.1,11.1,0.275862
2022-08-29 12:00:00,22.8,0.0,95.0,1015.7,80.0,23.6,7.4,0.344828
2022-08-29 13:00:00,23.1,0.0,89.0,1016.1,69.0,25.0,15.1,0.362069
2022-08-29 14:00:00,23.5,0.0,87.0,1016.3,70.0,25.8,13.0,0.344828
2022-08-29 15:00:00,22.5,0.0,74.0,1016.8,60.0,27.6,13.0,0.293103
2022-08-29 16:00:00,22.8,0.0,70.0,1016.7,90.0,28.8,18.5,0.189655
2022-08-29 17:00:00,22.2,0.0,61.0,1016.3,76.0,30.6,12.6,0.172414
2022-08-29 18:00:00,23.0,0.0,63.0,1015.9,86.0,30.9,11.9,0.051724
2022-08-29 19:00:00,21.4,0.0,55.0,1015.0,100.0,31.5,7.4,0.086207
2022-08-29 20:00:00,20.9,0.0,52.0,1014.3,90.0,32.0,7.4,0.086207
2022-08-29 21:00:00,22.8,0.4,69.0,1014.1,150.0,29.1,13.0,0.103448
2022-08-29 22:00:00,23.1,0.1,74.0,1013.3,177.0,28.2,4.3,0.103448
2022-08-29 23:00:00,22.1,0.0,59.0,1013.4,80.0,31.1,7.4,0.206897
2022-08-30 00:00:00,22.4,0.1,72.0,1014.0,140.0,27.9,9.3,0.275862
2022-08-30 01:00:00,22.7,0.0,79.0,1014.8,130.0,26.6,5.5,0.37931
2022-08-30 02:00:00,23.5,0.0,88.0,1016.1,119.0,25.6,5.0,0.37931
2022-08-30 03:00:00,23.5,0.0,91.0,1015.9,100.0,25.1,4.3,0.362069
2022-08-30 04:00:00,23.2,0.0,90.0,1016.1,30.0,25.0,7.4,0.344828
2022-08-30 05:00:00,23.2,0.0,92.0,1016.2,140.0,24.6,7.4,0.293103
2022-08-30 06:00:00,22.9,0.0,96.0,1015.9,0.0,23.6,0.0,0.275862
2022-08-30 07:00:00,22.8,0.0,94.0,1015.2,56.0,23.8,4.0,0.258621
2022-08-30 08:00:00,23.1,0.0,98.0,1014.8,0.0,23.4,0.0,0.258621
2022-08-30 09:00:00,22.9,0.0,97.0,1014.7,0.0,23.4,0.0,0.224138
2022-08-30 10:00:00,22.9,0.0,98.0,1015.7,30.0,23.2,5.5,0.241379
2022-08-30 11:00:00,23.0,0.0,97.0,1015.7,40.0,23.5,7.4,0.275862
2022-08-30 12:00:00,22.9,0.0,98.0,1016.0,39.0,23.2,4.3,0.327586
2022-08-30 13:00:00,23.6,0.0,90.0,1016.3,66.0,25.4,4.0,0.344828
2022-08-30 14:00:00,23.3,0.0,79.0,1016.3,0.0,27.3,0.0,0.293103
2022-08-30 15:00:00,23.2,0.0,72.0,1015.7,140.0,28.8,7.4,0.155172
2022-08-30 16:00:00,22.7,0.0,64.0,1015.0,70.0,30.3,7.4,0.051724
2022-08-30 17:00:00,23.1,0.0,61.0,1014.2,64.0,31.5,7.6,0.017241
2022-08-30 18:00:00,23.1,0.0,59.0,1014.5,98.0,32.1,7.9,0.0
2022-08-30 19:00:00,21.2,0.0,51.0,1014.5,120.0,32.7,5.5,0.0
2022-08-30 20:00:00,20.5,0.9,48.0,1013.5,0.0,33.0,0.0,0.051724
2022-08-30 21:00:00,22.8,0.0,58.0,1012.6,280.0,32.1,3.6,0.12069
2022-08-30 22:00:00,22.8,0.3,63.0,1012.7,166.0,30.6,10.4,0.189655
2022-08-30 23:00:00,22.2,0.2,65.0,1013.1,330.0,29.5,7.4,0.206897
2022-08-31 00:00:00,22.9,0.0,77.0,1013.8,0.0,27.3,0.0,0.362069
2022-08-31 01:00:00,23.8,0.0,89.0,1013.9,200.0,25.8,7.4,0.413793
2022-08-31 02:00:00,22.6,0.0,81.0,1014.5,0.0,26.1,0.0,0.431034
2022-08-31 03:00:00,23.2,0.0,92.0,1014.7,259.0,24.6,4.7,0.413793
2022-08-31 04:00:00,23.1,0.0,92.0,1015.0,253.0,24.5,6.1,0.37931
2022-08-31 05:00:00,22.9,0.0,92.0,1014.8,0.0,24.3,0.0,0.362069
2022-08-31 06:00:00,22.9,0.0,93.0,1014.6,350.0,24.1,5.5,0.310345
2022-08-31 07:00:00,23.4,0.0,97.0,1014.2,231.0,23.9,5.0,0.293103
2022-08-31 08:00:00,23.0,0.0,94.0,1014.1,0.0,24.0,0.0,0.275862
2022-08-31 09:00:00,22.5,0.0,92.0,1014.1,360.0,23.9,5.5,0.258621
2022-08-31 10:00:00,22.5,0.0,95.0,1014.3,0.0,23.3,0.0,0.275862
2022-08-31 11:00:00,22.7,0.0,96.0,1015.0,20.0,23.4,7.4,0.327586
2022-08-31 12:00:00,23.2,0.0,99.0,1015.3,334.0,23.4,0.4,0.362069
2022-08-31 13:00:00,22.0,0.0,80.0,1015.5,50.0,25.7,13.0,0.37931
2022-08-31 14:00:00,22.1,0.0,73.0,1015.7,50.0,27.4,9.3,0.310345
2022-08-31 15:00:00,22.7,0.0,72.0,1015.8,10.0,28.2,5.5,0.189655
2022-08-31 16:00:00,23.0,0.0,61.0,1015.5,140.0,31.4,5.5,0.224138
2022-08-31 17:00:00,23.6,0.0,65.0,1015.1,64.0,30.9,3.2,0.12069
2022-08-31 18:00:00,23.2,0.0,64.0,1014.5,360.0,30.8,11.1,0.103448
2022-08-31 19:00:00,22.9,0.0,61.0,1013.7,340.0,31.3,9.3,0.189655
2022-08-31 20:00:00,22.0,0.0,54.0,1013.1,10.0,32.5,11.1,0.258621
2022-08-31 21:00:00,23.8,0.5,71.0,1012.8,233.0,29.6,5.0,0.206897
2022-08-31 22:00:00,24.3,0.0,71.0,1012.5,196.0,30.1,3.2,0.103448
2022-08-31 23:00:00,24.0,0.4,78.0,1013.1,206.0,28.2,12.2,0.137931
2022-09-01 00:00:00,23.0,0.1,81.0,1013.7,190.0,26.5,7.4,0.224138
2022-09-01 01:00:00,23.3,0.1,88.0,1014.4,130.0,25.4,9.3,0.344828
