DT,dwpt,prcp,pres,temp,rhum,wdir,wspd
2022-06-13 20:00:00,18.4,0.0,1020.1,28.9,53.0,78.0,20.5
2022-06-13 21:00:00,18.3,0.0,1019.8,29.2,52.0,72.0,20.9
2022-06-13 22:00:00,16.9,0.0,1019.5,29.8,46.0,72.0,20.5
2022-06-13 23:00:00,16.8,0.0,1019.0,30.0,45.0,74.0,21.2
2022-06-14 00:00:00,17.0,0.0,1018.7,30.2,45.0,74.0,22.7
2022-06-14 01:00:00,17.1,0.0,1018.3,29.2,48.0,74.0,23.4
2022-06-14 02:00:00,18.5,0.0,1018.1,29.0,53.0,72.0,23.8
2022-06-14 03:00:00,18.5,0.0,1018.2,27.8,57.0,71.0,23.8
2022-06-14 04:00:00,19.0,0.0,1018.5,26.1,65.0,71.0,24.5
2022-06-14 05:00:00,19.1,0.0,1019.1,25.0,70.0,74.0,22.7
2022-06-14 06:00:00,19.4,0.0,1019.8,24.6,73.0,78.0,20.9
2022-06-14 07:00:00,20.2,0.0,1020.2,24.3,78.0,70.0,19.4
2022-06-14 08:00:00,20.1,0.0,1020.5,24.2,78.0,72.0,18.7
2022-06-14 09:00:00,20.0,0.0,1020.7,24.1,78.0,72.0,18.7
2022-06-14 10:00:00,19.9,0.0,1020.4,23.8,79.0,70.0,16.9
2022-06-14 11:00:00,19.7,0.0,1019.8,23.6,79.0,66.0,15.1
2022-06-14 12:00:00,19.8,0.0,1019.3,23.4,80.0,61.0,13.3
2022-06-14 13:00:00,20.0,0.0,1019.0,23.4,81.0,55.0,12.2
2022-06-14 14:00:00,19.2,0.0,1018.9,23.3,78.0,57.0,13.0
2022-06-14 15:00:00,18.9,0.0,1018.9,23.4,76.0,60.0,13.7
2022-06-14 16:00:00,19.2,0.0,1019.4,23.3,78.0,61.0,12.6
2022-06-14 17:00:00,18.4,0.0,1019.7,24.2,70.0,62.0,15.8
2022-06-14 18:00:00,18.2,0.0,1020.2,26.0,62.0,66.0,20.2
2022-06-14 19:00:00,17.5,0.0,1020.2,27.6,54.0,69.0,22.0
2022-06-14 20:00:00,16.9,0.0,1020.3,28.7,49.0,70.0,24.1
2022-06-14 21:00:00,17.7,0.0,1020.2,28.8,51.0,67.0,24.1
2022-06-14 22:00:00,17.7,0.0,1019.5,29.2,50.0,65.0,24.1
2022-06-14 23:00:00,17.9,0.0,1019.1,29.7,49.0,64.0,23.8
2022-06-15 00:00:00,17.5,0.0,1018.8,29.7,48.0,63.0,22.7
2022-06-15 01:00:00,16.7,0.0,1018.3,29.2,47.0,62.0,21.2
2022-06-15 02:00:00,17.1,0.0,1017.9,28.5,50.0,61.0,19.8
2022-06-15 03:00:00,17.5,0.0,1017.8,27.6,54.0,61.0,18.7
2022-06-15 04:00:00,18.3,0.0,1017.8,26.4,61.0,64.0,18.4
2022-06-15 05:00:00,18.7,0.0,1018.0,25.0,68.0,62.0,16.2
2022-06-15 06:00:00,19.2,0.0,1018.5,24.4,73.0,59.0,13.3
2022-06-15 07:00:00,19.5,0.0,1019.3,24.2,75.0,58.0,11.2
2022-06-15 08:00:00,19.8,0.0,1019.9,24.1,77.0,60.0,9.7
2022-06-15 09:00:00,20.5,0.0,1019.5,23.8,82.0,46.0,8.6
2022-06-15 10:00:00,20.5,0.0,1019.4,23.6,83.0,49.0,7.6
2022-06-15 11:00:00,20.3,0.0,1018.9,23.6,82.0,49.0,7.9
2022-06-15 12:00:00,20.7,0.0,1018.5,23.4,85.0,52.0,7.6
2022-06-15 13:00:00,20.7,0.0,1018.0,23.2,86.0,47.0,7.6
2022-06-15 14:00:00,20.7,0.0,1017.8,23.2,86.0,41.0,6.8
2022-06-15 15:00:00,21.0,0.0,1018.1,23.1,88.0,26.0,6.1
2022-06-15 16:00:00,21.3,0.0,1018.4,23.0,90.0,37.0,7.2
2022-06-15 17:00:00,19.7,0.0,1018.8,24.2,76.0,45.0,10.4
2022-06-15 18:00:00,19.3,0.0,1019.0,26.1,66.0,56.0,12.2
2022-06-15 19:00:00,18.6,0.0,1019.0,27.9,57.0,62.0,15.1
2022-06-15 20:00:00,17.9,0.0,1018.7,29.7,49.0,64.0,19.1
2022-06-15 21:00:00,18.9,0.1,1018.5,29.5,53.0,63.0,18.0
2022-06-15 22:00:00,19.2,0.4,1018.1,29.5,54.0,60.0,16.6
2022-06-15 23:00:00,19.6,0.5,1017.7,29.9,54.0,61.0,17.6
2022-06-16 00:00:00,19.7,0.4,1017.0,29.7,55.0,60.0,15.5
2022-06-16 01:00:00,19.7,0.4,1016.6,29.1,57.0,58.0,16.6
2022-06-16 02:00:00,19.9,0.3,1016.4,28.7,59.0,60.0,16.6
2022-06-16 03:00:00,20.0,0.2,1016.2,28.0,62.0,61.0,16.6
2022-06-16 04:00:00,20.3,0.0,1016.5,26.7,68.0,65.0,16.2
2022-06-16 05:00:00,20.4,0.0,1016.9,25.4,74.0,59.0,13.3
2022-06-16 06:00:00,20.8,0.0,1017.6,24.7,79.0,62.0,13.7
2022-06-16 07:00:00,20.8,0.0,1018.2,24.1,82.0,63.0,14.4
2022-06-16 08:00:00,21.0,0.0,1018.6,24.1,83.0,60.0,14.0
2022-06-16 09:00:00,20.7,0.0,1018.7,23.8,83.0,59.0,13.3
2022-06-16 10:00:00,20.7,0.0,1018.3,23.4,85.0,58.0,13.0
2022-06-16 11:00:00,20.7,0.0,1017.8,23.4,85.0,62.0,12.2
2022-06-16 12:00:00,21.1,0.0,1017.2,23.2,88.0,66.0,10.8
2022-06-16 13:00:00,21.5,0.0,1016.9,23.0,91.0,70.0,10.8
2022-06-16 14:00:00,21.5,0.0,1016.9,22.9,92.0,67.0,9.7
2022-06-16 15:00:00,21.1,0.0,1016.8,23.0,89.0,68.0,8.6
2022-06-16 16:00:00,21.3,0.0,1017.3,23.0,90.0,66.0,8.3
2022-06-16 17:00:00,19.6,0.0,1017.7,23.9,77.0,70.0,12.6
2022-06-16 18:00:00,19.4,0.0,1017.8,25.8,68.0,73.0,14.4
2022-06-16 19:00:00,18.6,0.0,1017.8,27.3,59.0,75.0,18.7
2022-06-16 20:00:00,19.2,0.0,1018.1,28.2,58.0,75.0,18.0
2022-06-16 21:00:00,19.4,0.2,1017.9,28.5,58.0,76.0,19.1
2022-06-16 22:00:00,19.4,0.3,1017.5,29.1,56.0,75.0,19.1
2022-06-16 23:00:00,19.2,0.3,1017.2,29.5,54.0,74.0,18.4
2022-06-17 00:00:00,19.0,0.2,1016.7,29.3,54.0,77.0,17.6
2022-06-17 01:00:00,18.2,0.2,1016.4,29.4,51.0,84.0,17.3
2022-06-17 02:00:00,18.4,0.0,1016.3,28.6,54.0,80.0,19.1
2022-06-17 03:00:00,18.2,0.0,1016.2,27.8,56.0,77.0,19.1
2022-06-17 04:00:00,18.6,0.0,1016.5,26.7,61.0,76.0,17.3
2022-06-17 05:00:00,18.7,0.0,1016.9,25.3,67.0,73.0,15.1
2022-06-17 06:00:00,19.3,0.0,1017.5,24.5,73.0,71.0,13.0
2022-06-17 07:00:00,19.7,0.0,1018.2,24.2,76.0,68.0,10.8
2022-06-17 08:00:00,19.9,0.0,1018.9,24.0,78.0,64.0,10.1
2022-06-17 09:00:00,20.0,0.0,1019.1,23.7,80.0,60.0,9.4
2022-06-17 10:00:00,20.0,0.0,1018.8,23.4,81.0,56.0,9.7
2022-06-17 11:00:00,20.1,0.0,1018.3,23.3,82.0,63.0,9.0
2022-06-17 12:00:00,20.2,0.0,1017.6,23.0,84.0,60.0,10.4
2022-06-17 13:00:00,20.2,0.0,1017.5,23.0,84.0,66.0,7.2
2022-06-17 14:00:00,20.4,0.0,1017.5,22.9,86.0,51.0,7.9
2022-06-17 15:00:00,19.8,0.0,1017.6,22.6,84.0,60.0,11.2
2022-06-17 16:00:00,19.9,0.0,1017.8,22.6,85.0,70.0,10.4
2022-06-17 17:00:00,19.5,0.0,1017.9,24.0,76.0,76.0,12.2
2022-06-17 18:00:00,19.2,0.0,1018.2,25.5,68.0,86.0,10.1
2022-06-17 19:00:00,18.2,0.2,1018.6,26.3,61.0,76.0,14.0
2022-06-17 20:00:00,19.1,0.2,1018.7,25.7,67.0,84.0,11.5
2022-06-17 21:00:00,19.1,0.0,1018.5,27.8,59.0,89.0,13.0
2022-06-17 22:00:00,16.6,0.0,1017.8,29.8,45.0,102.0,15.1
2022-06-17 23:00:00,16.4,0.0,1017.4,30.0,44.0,98.0,14.4
2022-06-18 00:00:00,16.2,0.2,1016.9,29.8,44.0,97.0,14.4
2022-06-18 01:00:00,16.8,0.0,1016.7,28.6,49.0,89.0,14.4
2022-06-18 02:00:00,17.5,0.0,1016.5,28.3,52.0,80.0,14.8
2022-06-18 03:00:00,16.0,0.1,1016.1,28.0,48.0,83.0,11.2
2022-06-18 04:00:00,16.7,0.0,1016.5,26.8,54.0,81.0,13.3
2022-06-18 05:00:00,18.1,0.0,1016.9,25.4,64.0,74.0,14.4
2022-06-18 06:00:00,19.2,0.0,1017.3,24.4,73.0,68.0,13.7
2022-06-18 07:00:00,19.6,0.0,1017.8,23.7,78.0,60.0,13.0
2022-06-18 08:00:00,19.9,0.0,1018.1,23.8,79.0,80.0,14.8
2022-06-18 09:00:00,20.1,0.0,1018.4,23.5,81.0,98.0,14.8
2022-06-18 10:00:00,20.5,0.3,1018.2,22.8,87.0,104.0,13.0
2022-06-18 11:00:00,20.2,0.1,1017.5,22.9,85.0,86.0,11.2
2022-06-18 12:00:00,20.2,0.0,1017.0,22.9,85.0,72.0,9.0
2022-06-18 13:00:00,20.1,0.0,1016.5,23.6,81.0,85.0,11.5
2022-06-18 14:00:00,20.1,0.0,1016.6,23.6,81.0,91.0,9.0
2022-06-18 15:00:00,20.2,0.0,1016.9,23.5,82.0,86.0,10.4
2022-06-18 16:00:00,19.8,0.0,1017.2,23.5,80.0,82.0,9.7
2022-06-18 17:00:00,18.7,0.0,1017.3,24.3,71.0,81.0,14.4
2022-06-18 18:00:00,18.2,0.0,1017.3,25.8,63.0,78.0,17.3
2022-06-18 19:00:00,17.9,0.0,1017.1,27.1,57.0,84.0,18.4
2022-06-18 20:00:00,17.0,0.0,1017.0,28.4,50.0,90.0,19.8
2022-06-18 21:00:00,16.6,0.0,1016.7,29.4,46.0,94.0,20.5
2022-06-18 22:00:00,16.8,0.0,1016.4,30.0,45.0,96.0,19.4
2022-06-18 23:00:00,16.2,0.0,1015.7,30.6,42.0,101.0,18.7
2022-06-19 00:00:00,15.9,0.0,1015.5,30.7,41.0,97.0,18.4
2022-06-19 01:00:00,16.4,0.0,1015.2,30.0,44.0,90.0,17.6
2022-06-19 02:00:00,16.8,0.0,1015.0,29.3,47.0,84.0,15.5
2022-06-19 03:00:00,17.4,0.0,1015.0,27.9,53.0,80.0,15.5
2022-06-19 04:00:00,17.8,0.0,1015.5,27.0,57.0,83.0,17.3
2022-06-19 05:00:00,18.3,0.0,1015.7,25.6,64.0,79.0,17.3
2022-06-19 06:00:00,19.0,0.0,1016.2,24.8,70.0,76.0,16.6
2022-06-19 07:00:00,19.2,0.0,1016.9,24.4,73.0,77.0,16.6
2022-06-19 08:00:00,19.4,0.0,1017.3,24.3,74.0,78.0,14.0
2022-06-19 09:00:00,19.3,0.0,1017.3,24.2,74.0,80.0,13.0
2022-06-19 10:00:00,20.4,0.0,1017.0,23.7,82.0,76.0,11.5
2022-06-19 11:00:00,20.3,0.0,1016.5,23.4,83.0,67.0,10.8
2022-06-19 12:00:00,20.2,0.0,1016.0,23.4,82.0,64.0,11.5
2022-06-19 13:00:00,20.4,0.0,1016.0,23.3,84.0,71.0,11.5
2022-06-19 14:00:00,20.3,0.0,1016.0,23.2,84.0,73.0,13.7
2022-06-19 15:00:00,19.8,0.0,1016.1,23.4,80.0,87.0,9.7
2022-06-19 16:00:00,19.7,0.0,1016.5,23.3,80.0,66.0,9.4
2022-06-19 17:00:00,18.7,0.0,1017.0,24.3,71.0,73.0,13.7
2022-06-19 18:00:00,17.6,0.0,1017.3,26.0,60.0,80.0,18.0
2022-06-19 19:00:00,16.6,0.0,1017.3,27.3,52.0,82.0,19.1
2022-06-19 20:00:00,16.9,0.0,1017.0,28.7,49.0,101.0,19.4
2022-06-19 21:00:00,16.2,0.0,1017.1,29.8,44.0,110.0,20.9
2022-06-19 22:00:00,16.6,0.0,1016.9,29.8,45.0,114.0,20.2
2022-06-19 23:00:00,17.4,0.0,1016.4,29.9,47.0,123.0,19.8
2022-06-20 00:00:00,17.4,0.0,1016.2,29.2,49.0,127.0,19.1
2022-06-20 01:00:00,17.2,0.0,1015.8,29.4,48.0,129.0,16.9
2022-06-20 02:00:00,17.0,0.0,1015.6,29.1,48.0,118.0,15.1
2022-06-20 03:00:00,17.3,0.0,1015.5,28.4,51.0,98.0,14.8
2022-06-20 04:00:00,18.2,0.0,1015.8,27.2,58.0,84.0,15.1
2022-06-20 05:00:00,18.5,0.0,1016.3,25.6,65.0,77.0,14.8
2022-06-20 06:00:00,19.2,0.0,1016.9,24.6,72.0,64.0,14.0
2022-06-20 07:00:00,19.4,0.0,1017.3,24.3,74.0,68.0,14.8
2022-06-20 08:00:00,19.3,0.0,1017.7,24.2,74.0,76.0,13.7
2022-06-20 09:00:00,19.4,0.0,1017.9,24.1,75.0,77.0,12.2
2022-06-20 10:00:00,19.3,0.0,1017.6,24.0,75.0,83.0,11.2
2022-06-20 11:00:00,19.4,0.0,1017.1,23.7,77.0,78.0,12.6
2022-06-20 12:00:00,19.4,0.0,1016.6,23.5,78.0,80.0,12.2
2022-06-20 13:00:00,19.7,0.0,1016.3,23.3,80.0,75.0,11.5
2022-06-20 14:00:00,20.1,0.0,1016.4,23.1,83.0,77.0,10.1
2022-06-20 15:00:00,20.3,0.0,1016.5,23.0,85.0,75.0,10.4
2022-06-20 16:00:00,20.5,0.0,1016.9,22.8,87.0,76.0,9.0
2022-06-20 17:00:00,19.5,0.0,1017.3,23.8,77.0,83.0,13.0
2022-06-20 18:00:00,19.2,0.0,1017.7,25.5,68.0,90.0,14.0
2022-06-20 19:00:00,18.5,0.0,1017.7,26.9,60.0,96.0,16.2
2022-06-20 20:00:00,18.0,0.1,1017.8,27.9,55.0,100.0,17.3
2022-06-20 21:00:00,17.3,0.0,1017.8,29.1,49.0,104.0,20.2
2022-06-20 22:00:00,17.2,0.0,1017.7,29.7,47.0,103.0,19.4
2022-06-20 23:00:00,17.0,0.0,1017.2,29.9,46.0,100.0,18.4
2022-06-21 00:00:00,16.9,0.0,1016.8,29.8,46.0,97.0,17.6
2022-06-21 01:00:00,17.5,0.0,1016.7,29.3,49.0,94.0,19.1
2022-06-21 02:00:00,17.6,0.0,1016.6,27.7,54.0,93.0,19.8
2022-06-21 03:00:00,17.6,0.0,1016.5,27.8,54.0,92.0,18.4
2022-06-21 04:00:00,17.6,0.0,1016.9,26.8,57.0,78.0,17.6
2022-06-21 05:00:00,18.6,0.0,1017.1,25.2,67.0,74.0,16.6
2022-06-21 06:00:00,18.8,0.0,1017.5,24.4,71.0,80.0,16.6
2022-06-21 07:00:00,19.8,0.0,1018.2,24.5,75.0,95.0,15.1
2022-06-21 08:00:00,19.8,0.0,1018.6,24.3,76.0,82.0,11.9
2022-06-21 09:00:00,19.5,0.0,1018.8,24.0,76.0,74.0,10.1
2022-06-21 10:00:00,20.0,0.0,1018.8,23.7,80.0,64.0,10.1
2022-06-21 11:00:00,20.2,0.0,1018.4,23.4,82.0,59.0,8.3
2022-06-21 12:00:00,20.2,0.0,1017.9,23.3,83.0,64.0,8.6
2022-06-21 13:00:00,20.3,0.0,1017.7,23.0,85.0,60.0,7.9
2022-06-21 14:00:00,20.2,0.0,1017.6,22.9,85.0,61.0,8.3
2022-06-21 15:00:00,20.5,0.0,1017.6,22.8,87.0,62.0,9.0
2022-06-21 16:00:00,20.4,0.0,1017.9,22.7,87.0,60.0,9.4
2022-06-21 17:00:00,19.1,0.0,1018.3,23.8,75.0,65.0,13.0
2022-06-21 18:00:00,19.1,0.0,1018.4,25.7,67.0,79.0,12.6
2022-06-21 19:00:00,18.1,0.0,1018.3,27.4,57.0,86.0,14.4
2022-06-21 20:00:00,17.9,0.0,1018.4,28.4,53.0,87.0,16.2
2022-06-21 21:00:00,17.8,0.0,1018.3,29.0,51.0,85.0,17.3
2022-06-21 22:00:00,18.0,0.0,1017.9,29.5,50.0,87.0,17.3
2022-06-21 23:00:00,18.0,0.2,1017.5,29.5,50.0,87.0,16.9
2022-06-22 00:00:00,18.0,0.4,1017.0,29.5,50.0,86.0,16.6
2022-06-22 01:00:00,18.3,0.4,1016.7,28.8,53.0,83.0,16.2
2022-06-22 02:00:00,18.7,0.4,1016.5,28.3,56.0,77.0,16.6
2022-06-22 03:00:00,18.8,0.0,1016.2,27.8,58.0,76.0,17.6
2022-06-22 04:00:00,19.2,0.0,1016.6,26.6,64.0,74.0,17.3
2022-06-22 05:00:00,19.8,0.0,1017.1,25.0,73.0,65.0,15.5
2022-06-22 06:00:00,20.1,0.0,1017.6,24.2,78.0,66.0,12.2
2022-06-22 07:00:00,20.2,0.0,1018.2,24.3,78.0,72.0,11.5
2022-06-22 08:00:00,20.2,0.0,1018.8,24.1,79.0,69.0,11.9
2022-06-22 09:00:00,20.3,0.0,1018.7,24.0,80.0,74.0,13.7
2022-06-22 10:00:00,20.6,0.0,1018.8,23.9,82.0,86.0,13.3
2022-06-22 11:00:00,20.6,0.0,1018.7,23.5,84.0,104.0,13.3
2022-06-22 12:00:00,20.5,0.1,1018.2,23.4,84.0,96.0,11.9
2022-06-22 13:00:00,20.5,0.0,1017.8,23.2,85.0,81.0,11.2
2022-06-22 14:00:00,20.8,0.0,1017.9,23.1,87.0,83.0,10.4
2022-06-22 15:00:00,20.7,0.0,1018.0,23.0,87.0,71.0,9.4
2022-06-22 16:00:00,20.6,0.0,1018.2,23.1,86.0,75.0,9.7
2022-06-22 17:00:00,19.6,0.0,1018.5,23.7,78.0,74.0,13.3
2022-06-22 18:00:00,19.5,0.0,1018.6,25.1,71.0,78.0,15.1
2022-06-22 19:00:00,18.4,0.0,1018.7,26.8,60.0,78.0,15.1
2022-06-22 20:00:00,17.8,0.0,1018.7,28.0,54.0,81.0,16.6
2022-06-22 21:00:00,17.5,0.0,1018.6,29.3,49.0,83.0,17.3
2022-06-22 22:00:00,17.1,0.0,1018.4,30.0,46.0,82.0,16.6
2022-06-22 23:00:00,16.8,0.0,1017.8,30.4,44.0,80.0,16.2
2022-06-23 00:00:00,16.8,0.0,1017.2,30.4,44.0,78.0,16.9
2022-06-23 01:00:00,16.9,0.0,1016.8,29.8,46.0,76.0,18.0
2022-06-23 02:00:00,16.5,0.0,1016.6,28.9,47.0,76.0,17.6
2022-06-23 03:00:00,16.7,0.0,1016.6,27.8,51.0,70.0,17.6
2022-06-23 04:00:00,17.3,0.0,1016.8,26.8,56.0,68.0,16.9
2022-06-23 05:00:00,17.6,0.0,1017.2,25.4,62.0,72.0,16.9
2022-06-23 06:00:00,18.9,0.0,1017.8,24.5,71.0,69.0,15.1
2022-06-23 07:00:00,19.3,0.0,1018.4,24.2,74.0,66.0,13.3
2022-06-23 08:00:00,19.4,0.0,1018.8,23.9,76.0,66.0,11.9
2022-06-23 09:00:00,19.2,0.0,1018.7,23.7,76.0,68.0,10.8
2022-06-23 10:00:00,19.4,0.0,1018.2,23.5,78.0,66.0,10.4
2022-06-23 11:00:00,19.9,0.0,1017.8,22.9,83.0,60.0,9.4
2022-06-23 12:00:00,19.9,0.0,1017.2,22.6,85.0,63.0,8.6
2022-06-23 13:00:00,20.0,0.0,1016.6,22.7,85.0,63.0,7.9
2022-06-23 14:00:00,20.1,0.0,1016.7,22.8,85.0,59.0,8.6
2022-06-23 15:00:00,19.9,0.0,1016.7,22.6,85.0,61.0,9.4
2022-06-23 16:00:00,20.0,0.0,1016.9,22.3,87.0,60.0,9.7
2022-06-23 17:00:00,19.0,0.0,1017.4,23.0,78.0,65.0,12.2
2022-06-23 18:00:00,18.6,0.0,1017.6,24.7,69.0,72.0,13.0
2022-06-23 19:00:00,17.5,0.0,1017.7,26.4,58.0,79.0,14.4
2022-06-23 20:00:00,16.5,0.0,1017.6,27.9,50.0,81.0,15.1
2022-06-23 21:00:00,16.4,0.0,1017.4,28.8,47.0,77.0,16.9
2022-06-23 22:00:00,16.3,0.0,1017.1,29.1,46.0,77.0,16.6
2022-06-23 23:00:00,15.9,0.0,1016.5,30.2,42.0,80.0,15.5
2022-06-24 00:00:00,15.6,0.0,1015.9,30.3,41.0,77.0,15.8
2022-06-24 01:00:00,15.7,0.0,1015.6,30.0,42.0,78.0,16.2
2022-06-24 02:00:00,15.6,0.0,1015.2,29.1,44.0,80.0,16.2
2022-06-24 03:00:00,16.1,0.0,1015.2,28.1,48.0,75.0,17.3
2022-06-24 04:00:00,16.3,0.0,1015.4,27.0,52.0,71.0,18.0
2022-06-24 05:00:00,17.4,0.0,1016.0,25.5,61.0,69.0,17.3
2022-06-24 06:00:00,18.5,0.0,1016.7,24.8,68.0,66.0,14.0
2022-06-24 07:00:00,18.7,0.0,1017.4,24.5,70.0,66.0,11.9
2022-06-24 08:00:00,18.9,0.0,1017.8,24.3,72.0,67.0,10.1
2022-06-24 09:00:00,19.5,0.0,1017.9,24.0,76.0,69.0,10.4
2022-06-24 10:00:00,20.1,0.0,1017.4,23.3,82.0,59.0,8.3
2022-06-24 11:00:00,20.1,0.0,1016.9,22.9,84.0,47.0,6.8
2022-06-24 12:00:00,20.3,0.0,1016.4,22.8,86.0,53.0,6.1
2022-06-24 13:00:00,20.4,0.0,1016.0,22.7,87.0,49.0,6.5
2022-06-24 14:00:00,20.4,0.0,1015.8,22.7,87.0,53.0,7.9
2022-06-24 15:00:00,20.5,0.0,1016.1,22.4,89.0,50.0,7.2
2022-06-24 16:00:00,20.6,0.0,1016.2,22.3,90.0,48.0,6.5
2022-06-24 17:00:00,19.5,0.0,1016.6,23.1,80.0,47.0,9.7
2022-06-24 18:00:00,19.4,0.0,1016.7,24.8,72.0,58.0,11.9
2022-06-24 19:00:00,18.9,0.0,1016.6,26.5,63.0,66.0,11.5
2022-06-24 20:00:00,18.2,0.2,1016.4,27.5,57.0,75.0,10.8
2022-06-24 21:00:00,18.2,0.6,1016.3,27.8,56.0,83.0,10.1
2022-06-24 22:00:00,18.1,0.5,1016.3,27.4,57.0,87.0,6.8
2022-06-24 23:00:00,17.9,0.8,1015.8,27.2,57.0,80.0,4.7
2022-06-25 00:00:00,17.9,0.6,1015.2,26.9,58.0,85.0,5.0
2022-06-25 01:00:00,18.0,0.5,1015.0,27.0,58.0,91.0,5.8
2022-06-25 02:00:00,18.0,0.5,1014.8,26.7,59.0,84.0,5.8
2022-06-25 03:00:00,19.2,0.4,1014.5,26.0,66.0,62.0,4.3
2022-06-25 04:00:00,18.8,0.1,1014.8,25.6,66.0,67.0,7.2
2022-06-25 05:00:00,18.8,0.0,1015.1,24.6,70.0,62.0,9.7
2022-06-25 06:00:00,19.2,0.0,1015.7,23.9,75.0,51.0,10.4
2022-06-25 07:00:00,19.8,0.0,1016.4,23.4,80.0,47.0,10.8
2022-06-25 08:00:00,20.2,0.0,1016.7,23.0,84.0,48.0,10.1
2022-06-25 09:00:00,20.3,0.0,1016.9,22.8,86.0,47.0,8.3
2022-06-25 10:00:00,20.4,0.0,1016.6,22.5,88.0,46.0,8.6
2022-06-25 11:00:00,20.5,0.0,1016.1,22.4,89.0,50.0,7.9
2022-06-25 12:00:00,20.6,0.0,1015.6,22.3,90.0,49.0,7.6
2022-06-25 13:00:00,20.2,0.0,1015.1,22.1,89.0,48.0,7.6
2022-06-25 14:00:00,19.9,0.0,1015.1,22.0,88.0,54.0,6.5
2022-06-25 15:00:00,20.4,0.0,1015.2,22.1,90.0,55.0,6.8
2022-06-25 16:00:00,20.2,0.0,1015.5,22.1,89.0,59.0,6.8
2022-06-25 17:00:00,18.8,0.0,1015.9,23.1,77.0,64.0,11.2
2022-06-25 18:00:00,18.8,0.0,1016.1,24.6,70.0,75.0,10.4
2022-06-25 19:00:00,18.0,0.0,1016.0,26.7,59.0,88.0,12.2
2022-06-25 20:00:00,17.7,0.2,1016.0,27.2,56.0,91.0,11.9
2022-06-25 21:00:00,17.8,0.4,1016.0,27.3,56.0,94.0,10.1
2022-06-25 22:00:00,17.6,0.3,1015.9,27.1,56.0,90.0,10.4
2022-06-25 23:00:00,17.9,0.4,1015.7,27.2,57.0,97.0,11.5
2022-06-26 00:00:00,16.9,0.5,1015.3,27.3,53.0,104.0,6.5
2022-06-26 01:00:00,17.5,0.2,1015.1,27.3,55.0,87.0,8.6
2022-06-26 02:00:00,17.7,0.3,1014.9,26.9,57.0,92.0,9.7
2022-06-26 03:00:00,17.8,0.2,1014.8,26.5,59.0,96.0,10.8
2022-06-26 04:00:00,18.0,0.0,1014.7,26.1,61.0,95.0,11.5
2022-06-26 05:00:00,18.4,0.0,1015.1,24.9,67.0,86.0,11.5
2022-06-26 06:00:00,19.0,0.0,1015.7,24.4,72.0,77.0,10.4
2022-06-26 07:00:00,19.4,0.0,1016.5,23.9,76.0,76.0,9.0
2022-06-26 08:00:00,19.8,0.0,1017.0,23.7,79.0,75.0,7.9
2022-06-26 09:00:00,20.0,0.0,1017.2,23.7,80.0,80.0,7.9
2022-06-26 10:00:00,20.1,0.0,1016.7,23.5,81.0,69.0,6.8
2022-06-26 11:00:00,20.3,0.0,1016.4,23.2,84.0,63.0,6.5
2022-06-26 12:00:00,20.2,0.0,1016.0,22.9,85.0,68.0,6.1
2022-06-26 13:00:00,20.0,0.0,1015.8,22.8,84.0,64.0,7.6
2022-06-26 14:00:00,19.8,0.0,1015.8,22.8,83.0,62.0,7.9
2022-06-26 15:00:00,19.9,0.0,1015.8,22.7,84.0,71.0,7.2
2022-06-26 16:00:00,19.6,0.0,1016.3,23.0,81.0,75.0,7.9
2022-06-26 17:00:00,17.8,0.0,1016.9,24.1,68.0,79.0,12.2
2022-06-26 18:00:00,17.0,0.0,1017.1,25.9,58.0,97.0,13.3
2022-06-26 19:00:00,16.7,0.0,1017.0,27.4,52.0,107.0,12.2
2022-06-26 20:00:00,15.6,0.0,1016.6,29.1,44.0,121.0,10.4
2022-06-26 21:00:00,16.8,0.0,1016.4,28.9,48.0,133.0,13.3
2022-06-26 22:00:00,17.1,0.0,1016.4,28.9,49.0,122.0,11.5
2022-06-26 23:00:00,17.6,0.5,1016.1,28.7,51.0,124.0,10.8
2022-06-27 00:00:00,17.1,0.2,1015.7,29.2,48.0,129.0,9.7
2022-06-27 01:00:00,17.1,0.0,1015.5,28.9,49.0,191.0,7.9
2022-06-27 02:00:00,16.8,0.0,1015.2,28.2,50.0,154.0,8.3
2022-06-27 03:00:00,16.9,0.0,1015.3,27.6,52.0,134.0,5.4
2022-06-27 04:00:00,16.9,0.0,1015.5,27.0,54.0,89.0,4.3
2022-06-27 05:00:00,17.1,0.0,1016.1,26.0,58.0,45.0,8.3
2022-06-27 06:00:00,17.2,0.0,1016.9,25.3,61.0,44.0,10.1
2022-06-27 07:00:00,17.6,0.0,1017.5,25.1,63.0,61.0,9.0
2022-06-27 08:00:00,18.4,0.0,1018.0,24.7,68.0,65.0,7.6
2022-06-27 09:00:00,18.7,0.0,1018.3,24.3,71.0,75.0,7.2
2022-06-27 10:00:00,19.5,0.0,1017.9,23.8,77.0,84.0,5.8
2022-06-27 11:00:00,20.3,0.0,1017.4,23.4,83.0,75.0,7.6
2022-06-27 12:00:00,20.3,0.0,1016.9,23.2,84.0,79.0,7.2
2022-06-27 13:00:00,20.3,0.0,1016.7,23.0,85.0,72.0,7.6
2022-06-27 14:00:00,20.5,0.0,1016.5,22.8,87.0,76.0,6.8
2022-06-27 15:00:00,20.8,0.0,1016.6,22.7,89.0,67.0,6.8
